TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,N_heat,N_isothermal
6.348e6,0.049987250000000004,82.23826666666666,-5416.481666666667,0.0,-4770.408333333333,1162.131666666667,-0.2327921666666667,2135.853333333333,2135.6216666666664,0.00011121046666666667,0.0189509,0.017425466666666667,0.03637638333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.349e6,0.0499766,82.04573333333333,-5416.331666666666,0.0,-4770.3533333333335,1161.8816666666667,-0.23280449999999997,2136.1316666666667,2135.898333333333,-9.899749999999998e-5,0.018933383333333335,0.017449366666666664,0.03638275,6,0.05,0.05,0.05,1.0,500000,9500000
6.35e6,0.04998433333333333,82.00088333333333,-5416.95,0.0,-4773.141666666667,1162.0616666666667,-0.23297316666666668,2138.8616666666667,2138.6283333333336,0.00020765276666666669,0.018881116666666666,0.017364483333333333,0.0362456,6,0.05,0.05,0.05,1.0,500000,9500000
6.351e6,0.049980616666666665,82.36861666666668,-5416.871666666666,0.0,-4772.610000000001,1161.9733333333334,-0.23294433333333334,2138.3866666666668,2138.155,0.0002642062833333333,0.0189781,0.017273116666666668,0.03625121666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.352e6,0.050001416666666666,82.32396666666666,-5416.713333333334,0.0,-4771.763333333333,1162.4583333333333,-0.2328583333333333,2137.285,2137.0516666666667,0.00019116263333333332,0.018969316666666666,0.017329183333333335,0.036298500000000004,6,0.05,0.05,0.05,1.0,500000,9500000
6.353e6,0.05006595,81.64853333333333,-5416.946666666667,0.0,-4772.099999999999,1163.9566666666667,-0.23278333333333334,2136.236666666667,2136.0049999999997,-0.00015700183333333334,0.018951899999999997,0.01738348333333333,0.0363354,6,0.05,0.05,0.05,1.0,500000,9500000
6.354e6,0.05000598333333334,81.63921666666667,-5416.198333333334,0.0,-4771.325,1162.5633333333333,-0.2328233333333333,2137.09,2136.8583333333336,-5.432671666666667e-5,0.018985866666666667,0.017351833333333334,0.0363377,6,0.05,0.05,0.05,1.0,500000,9500000
6.355e6,0.04997068333333334,82.13635000000001,-5417.021666666667,0.0,-4772.498333333334,1161.743333333333,-0.23295183333333336,2139.205,2138.971666666667,0.00014945316666666668,0.01893096666666667,0.017351966666666666,0.036282916666666665,6,0.05,0.05,0.05,1.0,500000,9500000
6.356e6,0.04995353333333333,82.69605,-5416.496666666667,0.0,-4769.871666666667,1161.345,-0.23280816666666668,2137.1966666666667,2136.9666666666667,0.00017129706666666668,0.018972216666666666,0.0174104,0.03638260000000001,6,0.05,0.05,0.05,1.0,500000,9500000
6.357e6,0.050020266666666674,81.66261666666666,-5417.181666666667,0.0,-4771.511666666666,1162.8983333333333,-0.23281383333333336,2137.4533333333334,2137.221666666667,-0.00019706648333333332,0.01896905,0.017418566666666666,0.03638763333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.358e6,0.05013715,82.81884999999998,-5417.246666666667,0.0,-4769.929999999999,1165.611666666667,-0.2325366666666667,2133.2149999999997,2132.983333333333,0.0005996498333333333,0.018967599999999998,0.01745163333333333,0.03641926666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.359e6,0.05005611666666667,82.16745,-5417.368333333333,0.0,-4770.903333333334,1163.7283333333332,-0.23272083333333335,2136.21,2135.978333333333,0.0002495590616666666,0.018973900000000002,0.0174324,0.03640628333333334,6,0.05,0.05,0.05,1.0,500000,9500000
6.36e6,0.050093250000000006,81.91673333333334,-5417.03,0.0,-4769.993333333333,1164.5933333333332,-0.23260666666666666,2134.591666666667,2134.36,-5.5445666666666684e-5,0.01901246666666667,0.017446983333333332,0.03645946666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.361e6,0.050047,82.05525,-5417.0199999999995,0.0,-4770.235000000001,1163.5183333333332,-0.23269150000000002,2136.0516666666667,2135.8166666666666,-2.926666666666651e-6,0.019076416666666665,0.017357816666666664,0.03643421666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.362e6,0.050024983333333335,82.22555,-5417.133333333334,0.0,-4770.908333333334,1163.005,-0.23276766666666662,2137.2966666666666,2137.063333333333,6.809333333333333e-5,0.01903575,0.017351449999999997,0.0363872,6,0.05,0.05,0.05,1.0,500000,9500000
6.363e6,0.05015985,82.84453333333333,-5416.179999999999,0.0,-4767.681666666666,1166.14,-0.2323575,2130.9483333333337,2130.7149999999997,4.4286666666666664e-5,0.01907033333333333,0.017423333333333332,0.03649366666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.364e6,0.05014043333333334,82.64166666666667,-5416.106666666667,0.0,-4768.666666666667,1165.6883333333333,-0.23245016666666665,2132.4666666666667,2132.2316666666666,0.00017533583333333332,0.01904325,0.017395466666666665,0.03643871666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.365e6,0.05007303333333334,82.41693333333335,-5417.333333333333,0.0,-4771.236666666667,1164.1216666666667,-0.23271716666666667,2136.7599999999998,2136.528333333333,0.00017947216666666665,0.019038216666666666,0.017328116666666667,0.03636631666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.366e6,0.050099,82.83805000000001,-5416.5,0.0,-4771.003333333333,1164.7250000000001,-0.23266299999999998,2136.061666666667,2135.8283333333334,0.0004759751666666666,0.019035566666666667,0.01726513333333333,0.03630068333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.367e6,0.05011106666666667,83.13376666666666,-5416.598333333333,0.0,-4768.528333333333,1165.0066666666664,-0.23248533333333332,2133.485,2133.2533333333336,0.00033794216666666667,0.0190652,0.017382383333333334,0.03644761666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.368e6,0.05014026666666666,82.34273333333333,-5417.501666666666,0.0,-4770.8116666666665,1165.6883333333335,-0.23258900000000002,2135.1733333333336,2134.936666666667,5.825028333333334e-5,0.0190444,0.01736495,0.03640935000000001,6,0.05,0.05,0.05,1.0,500000,9500000
6.369e6,0.04979253333333333,82.06321666666666,-5418.36,0.0,-4775.715,1157.5999999999997,-0.23342666666666667,2148.25,2148.0166666666664,0.0006092970000000001,0.01891855,0.017248,0.03616655,6,0.05,0.05,0.05,1.0,500000,9500000
6.37e6,0.04987086666666667,82.23815,-5417.166666666667,0.0,-4773.86,1159.4233333333334,-0.23318933333333333,2144.73,2144.4983333333334,4.7264366666666613e-5,0.018916666666666665,0.017281333333333336,0.036198016666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.371e6,0.04994651666666666,82.59166666666667,-5418.5183333333325,0.0,-4774.34,1161.1816666666666,-0.23310666666666666,2143.545,2143.3133333333335,0.0005136371166666667,0.018922833333333337,0.017308583333333332,0.03623146666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.372e6,0.049858049999999994,82.7279,-5417.5233333333335,0.0,-4772.705,1159.125,-0.23313416666666667,2144.1083333333336,2143.8766666666666,0.0005947365000000001,0.0189612,0.017302933333333336,0.03626416666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.373e6,0.049903583333333335,82.70525,-5417.46,0.0,-4771.993333333333,1160.1850000000002,-0.2330201666666667,2142.4366666666665,2142.205,0.0004022271,0.018992666666666668,0.01731445,0.03630711666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.374e6,0.04991483333333333,81.27828333333333,-5417.568333333334,0.0,-4774.671666666666,1160.445,-0.23317583333333336,2144.98,2144.748333333333,0.0001815140166666667,0.018922683333333332,0.017310716666666667,0.036233383333333334,6,0.05,0.05,0.05,1.0,500000,9500000
6.375e6,0.0499484,82.0717,-5417.49,0.0,-4772.961666666667,1161.2266666666667,-0.2330151666666667,2142.5733333333333,2142.3399999999997,0.0004239530666666667,0.01895841666666667,0.0173291,0.03628749999999999,6,0.05,0.05,0.05,1.0,500000,9500000
6.376e6,0.05008676666666667,82.54971666666667,-5416.836666666667,0.0,-4770.52,1164.4399999999998,-0.23265033333333332,2136.9866666666667,2136.7549999999997,5.457616666666668e-5,0.01904465,0.017327483333333334,0.036372183333333336,6,0.05,0.05,0.05,1.0,500000,9500000
6.377e6,0.05003231666666667,83.09178333333334,-5417.156666666667,0.0,-4771.745000000001,1163.1766666666665,-0.23281100000000002,2139.6349999999998,2139.4,0.0004413862,0.0189979,0.017280883333333334,0.036278783333333335,6,0.05,0.05,0.05,1.0,500000,9500000
6.378e6,0.05006931666666666,82.94391666666667,-5416.785000000001,0.0,-4770.201666666667,1164.0383333333332,-0.2326558333333333,2137.396666666667,2137.161666666667,0.0006211433333333333,0.019028183333333334,0.017335666666666666,0.03636383333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.379e6,0.05001685,83.18113333333334,-5417.385,0.0,-4769.7300000000005,1162.8166666666666,-0.232704,2138.331666666667,2138.0983333333334,0.0005062846666666667,0.019075416666666664,0.017342316666666666,0.0364177,6,0.05,0.05,0.05,1.0,500000,9500000
6.38e6,0.05009281666666666,82.41359999999999,-5416.843333333333,0.0,-4770.683333333333,1164.5833333333333,-0.2326518333333333,2137.645,2137.4099999999994,0.00011134886666666663,0.01902638333333333,0.017344416666666668,0.036370766666666665,6,0.05,0.05,0.05,1.0,500000,9500000
6.381e6,0.050062749999999996,82.53051666666666,-5416.663333333333,0.0,-4770.746666666667,1163.8833333333332,-0.23270116666666665,2138.555,2138.3216666666667,0.00017626117666666666,0.018962866666666668,0.017384433333333334,0.036347316666666664,6,0.05,0.05,0.05,1.0,500000,9500000
6.382e6,0.05014445000000001,82.37918333333334,-5416.8133333333335,0.0,-4769.256666666667,1165.7833333333333,-0.23248216666666668,2135.2383333333332,2135.0066666666667,0.000286979,0.019002183333333336,0.017461,0.036463166666666665,6,0.05,0.05,0.05,1.0,500000,9500000
6.383e6,0.04997968333333334,82.40363333333333,-5417.493333333333,0.0,-4770.136666666666,1161.9516666666666,-0.2327861666666667,2139.9933333333333,2139.763333333333,0.0003268278833333333,0.018972966666666664,0.01747565,0.03644861666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.384e6,0.050042366666666664,82.71128333333333,-5417.468333333333,0.0,-4769.561666666667,1163.4066666666668,-0.23265499999999997,2138.18,2137.9483333333333,0.0005182645,0.01897095,0.0174932,0.036464116666666664,6,0.05,0.05,0.05,1.0,500000,9500000
6.385e6,0.050015816666666664,82.73323333333333,-5417.831666666666,0.0,-4771.295,1162.7933333333333,-0.2328066666666667,2140.4683333333332,2140.2366666666667,0.00043331636666666664,0.01893783333333333,0.0174366,0.036374483333333325,6,0.05,0.05,0.05,1.0,500000,9500000
6.386e6,0.049969650000000004,81.92798333333333,-5417.68,0.0,-4772.665000000001,1161.716666666667,-0.23296416666666664,2143.015,2142.7816666666668,7.251033333333333e-5,0.018947266666666667,0.01738075,0.036328016666666664,6,0.05,0.05,0.05,1.0,500000,9500000
6.387e6,0.05006850000000001,82.54208333333332,-5417.524999999999,0.0,-4771.586666666666,1164.0166666666667,-0.2327463333333333,2139.81,2139.576666666667,9.094728333333334e-5,0.018953133333333334,0.017394983333333332,0.03634808333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.388e6,0.05005874999999999,81.95058333333333,-5417.858333333333,0.0,-4771.491666666668,1163.7916666666667,-0.23275483333333336,2140.0800000000004,2139.846666666667,-0.0002553318333333333,0.01898365,0.01743025,0.0364139,6,0.05,0.05,0.05,1.0,500000,9500000
6.389e6,0.0501295,83.56251666666667,-5417.594999999999,0.0,-4769.63,1165.4366666666667,-0.2325286666666667,2136.73,2136.4983333333334,0.0007422115000000001,0.0189805,0.017432633333333333,0.03641315,6,0.05,0.05,0.05,1.0,500000,9500000
6.39e6,0.0501146,83.58684999999998,-5417.663333333333,0.0,-4768.78,1165.0883333333334,-0.2324961666666667,2136.318333333333,2136.0800000000004,0.0006508652333333333,0.019005066666666667,0.017465666666666668,0.03647073333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.391e6,0.05013833333333334,83.39438333333332,-5417.031666666667,0.0,-4768.285,1165.6399999999999,-0.2324286666666667,2135.4483333333333,2135.2183333333337,0.00045556768333333337,0.019020866666666667,0.01745341666666667,0.036474316666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.392e6,0.050060049999999995,83.17781666666667,-5417.253333333333,0.0,-4769.84,1163.8216666666667,-0.2326463333333333,2139.101666666667,2138.87,0.0003493856666666667,0.018997233333333335,0.017405016666666665,0.036402283333333334,6,0.05,0.05,0.05,1.0,500000,9500000
6.393e6,0.04999743333333334,82.22743333333334,-5417.6466666666665,0.0,-4772.301666666667,1162.3683333333336,-0.232899,2143.27,2143.0383333333334,0.0005310203333333333,0.01897995,0.01735025,0.0363302,6,0.05,0.05,0.05,1.0,500000,9500000
6.394e6,0.05003323333333332,82.86948333333333,-5418.423333333333,0.0,-4771.705,1163.1966666666667,-0.23280716666666668,2141.8733333333334,2141.6416666666664,0.0003193195,0.0189312,0.017445850000000002,0.03637706666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.395e6,0.05015493333333334,82.60761666666666,-5417.821666666667,0.0,-4768.815,1166.025,-0.23243816666666664,2136.223333333334,2135.99,0.00048318966666666667,0.019011333333333335,0.017530733333333333,0.03654208333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.396e6,0.049962816666666666,82.80581666666667,-5417.956666666667,0.0,-4771.046666666666,1161.5616666666667,-0.23286983333333333,2142.9883333333332,2142.7549999999997,0.0004379458333333334,0.018963233333333333,0.01743046666666667,0.03639368333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.397e6,0.049985,82.55078333333334,-5417.9816666666675,0.0,-4771.134999999999,1162.0749999999998,-0.23284266666666667,2142.695,2142.4633333333336,0.0002981111666666666,0.018984216666666665,0.017421999999999997,0.0364062,6,0.05,0.05,0.05,1.0,500000,9500000
6.398e6,0.05004903333333333,82.46468333333334,-5416.8966666666665,0.0,-4770.596666666667,1163.565,-0.23271166666666665,2140.8033333333333,2140.5716666666667,-3.827216666666667e-5,0.019033833333333337,0.01734266666666667,0.036376516666666664,6,0.05,0.05,0.05,1.0,500000,9500000
6.399e6,0.049890800000000006,82.96115,-5418.036666666667,0.0,-4773.878333333334,1159.8866666666665,-0.23316083333333334,2147.9583333333335,2147.725,0.0006413713,0.018961783333333333,0.01724456666666667,0.03620636666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.4e6,0.04996419999999999,82.43043333333333,-5417.846666666667,0.0,-4773.735,1161.5916666666665,-0.23304166666666667,2146.3450000000003,2146.115,0.0003369776666666667,0.018901416666666667,0.01733605,0.03623746666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.401e6,0.04995986666666666,82.26165,-5419.265,0.0,-4773.353333333333,1161.49,-0.23302349999999997,2146.181666666667,2145.9500000000003,0.00024117933333333335,0.018894516666666666,0.017469783333333332,0.03636431666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.402e6,0.050060733333333336,82.7457,-5417.639999999999,0.0,-4771.105,1163.8400000000001,-0.23272683333333333,2141.7899999999995,2141.5583333333334,0.0001516501666666667,0.018983616666666665,0.01738983333333333,0.036373466666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.403e6,0.0500082,81.93166666666667,-5418.325,0.0,-4774.086666666667,1162.6166666666666,-0.23299833333333334,2146.12,2145.8866666666668,9.826505e-5,0.018878199999999998,0.01739961666666667,0.03627781666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.404e6,0.05002390000000001,82.28564999999999,-5418.416666666666,0.0,-4772.97,1162.9816666666666,-0.2329026666666667,2144.7433333333333,2144.5116666666668,0.0002059355666666667,0.018879700000000003,0.017453333333333335,0.036333000000000004,6,0.05,0.05,0.05,1.0,500000,9500000
6.405e6,0.049907733333333336,82.54185,-5418.326666666667,0.0,-4771.58,1160.2783333333334,-0.23298716666666666,2146.2433333333333,2146.0083333333337,0.0002770966868333333,0.018959233333333336,0.017440966666666665,0.036400216666666665,6,0.05,0.05,0.05,1.0,500000,9500000
6.406e6,0.050052049999999994,82.77128333333333,-5417.3516666666665,0.0,-4770.431666666667,1163.6366666666665,-0.2326965,2141.7866666666664,2141.553333333333,0.0005500053833333334,0.019033066666666668,0.017363583333333335,0.03639666666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.407e6,0.04992401666666666,82.46204999999999,-5417.553333333333,0.0,-4772.088333333334,1160.6583333333333,-0.2329955,2146.5750000000003,2146.3416666666667,0.00029579865000000006,0.019015033333333334,0.01730778333333333,0.036322799999999995,6,0.05,0.05,0.05,1.0,500000,9500000
6.408e6,0.04995176666666667,82.52278333333334,-5417.448333333334,0.0,-4771.225,1161.305,-0.23289816666666666,2145.265,2145.0316666666663,0.00015683466666666668,0.019014600000000003,0.01735308333333333,0.036367666666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.409e6,0.05007701666666667,82.53343333333333,-5416.94,0.0,-4769.635,1164.215,-0.23260766666666668,2140.8966666666665,2140.665,0.0003531013333333333,0.0190057,0.01743121666666667,0.036436916666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.41e6,0.05019541666666666,82.93356666666666,-5417.961666666667,0.0,-4769.52,1166.9683333333335,-0.23242266666666667,2138.121666666667,2137.8866666666668,0.00039110433333333335,0.01904685,0.017437466666666665,0.0364843,6,0.05,0.05,0.05,1.0,500000,9500000
6.411e6,0.050102249999999994,82.28393333333334,-5416.863333333334,0.0,-4769.703333333334,1164.8016666666667,-0.23257433333333333,2140.5033333333336,2140.2716666666665,-0.0003073968333333333,0.019093750000000003,0.01734978333333333,0.036443500000000004,6,0.05,0.05,0.05,1.0,500000,9500000
6.412e6,0.0499722,82.55933333333334,-5418.455,0.0,-4771.778333333333,1161.7783333333332,-0.23290316666666666,2145.6783333333333,2145.445,0.0002457238333333333,0.018978266666666663,0.01741655,0.03639483333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.413e6,0.04986103333333333,82.01155,-5418.831666666667,0.0,-4775.033333333334,1159.195,-0.23328000000000002,2151.693333333333,2151.46,0.000258503,0.0188868,0.01735755,0.03624435,6,0.05,0.05,0.05,1.0,500000,9500000
6.414e6,0.049874983333333324,83.21698333333332,-5418.925,0.0,-4775.443333333334,1159.5183333333332,-0.23328516666666668,2151.945,2151.7116666666666,0.0004322986666666666,0.0189066,0.0172398,0.0361464,6,0.05,0.05,0.05,1.0,500000,9500000
6.415e6,0.05000523333333332,82.40031666666665,-5418.513333333333,0.0,-4773.318333333334,1162.5466666666666,-0.23295283333333336,2146.896666666667,2146.6616666666664,0.0002944254166666667,0.01896375,0.017345833333333335,0.03630955,6,0.05,0.05,0.05,1.0,500000,9500000
6.416e6,0.05003453333333333,82.15410000000001,-5418.241666666667,0.0,-4772.6466666666665,1163.2283333333332,-0.23286566666666672,2145.6966666666667,2145.4616666666666,0.00013051419999999996,0.0189949,0.017356183333333334,0.03635106666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.417e6,0.0500495,81.71390000000001,-5419.4383333333335,0.0,-4774.375,1163.5766666666666,-0.23295449999999998,2147.1949999999997,2146.9649999999997,6.238078333333333e-5,0.0188938,0.017451466666666665,0.03634528333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.418e6,0.0499792,82.87984999999999,-5419.433333333333,0.0,-4773.054999999999,1161.9383333333335,-0.23297500000000002,2147.5083333333337,2147.27,0.0003966944833333333,0.018940949999999998,0.0174137,0.03635466666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.419e6,0.04999835,82.13633333333333,-5419.49,0.0,-4774.083333333333,1162.3866666666665,-0.2330128333333333,2148.103333333333,2147.87,-7.18648e-5,0.0189114,0.01742865,0.03634006666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.42e6,0.04995285,82.33486666666666,-5419.56,0.0,-4774.088333333333,1161.3283333333334,-0.23308116666666664,2149.221666666667,2148.9900000000002,0.00019510583333333332,0.018930633333333332,0.017400950000000002,0.0363316,6,0.05,0.05,0.05,1.0,500000,9500000
6.421e6,0.04972045,82.62686666666667,-5420.196666666667,0.0,-4778.255,1155.925,-0.23369866666666664,2158.816666666667,2158.585,0.0007098668333333333,0.01884713333333333,0.01723756666666667,0.03608465,6,0.05,0.05,0.05,1.0,500000,9500000
6.422e6,0.04978786666666667,81.99504999999999,-5419.986666666667,0.0,-4777.866666666668,1157.4916666666668,-0.23357266666666665,2157.07,2156.8366666666666,1.4836999999999954e-6,0.018914466666666668,0.017222566666666664,0.03613706666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.423e6,0.04993806666666667,82.03525,-5420.259999999999,0.0,-4776.463333333333,1160.9866666666667,-0.23325666666666667,2152.3366666666666,2152.1033333333335,3.196416666666665e-5,0.018932516666666666,0.017310149999999996,0.036242666666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.424e6,0.05005696666666667,83.0166,-5419.536666666667,0.0,-4772.998333333334,1163.7483333333332,-0.232855,2146.3783333333336,2146.143333333333,0.00021054516666666663,0.018985866666666667,0.017370350000000003,0.03635625,6,0.05,0.05,0.05,1.0,500000,9500000
6.425e6,0.049911033333333334,81.85003333333333,-5419.845,0.0,-4775.743333333334,1160.355,-0.23325083333333332,2152.7066666666665,2152.475,0.0003701563333333334,0.018899216666666666,0.017375166666666667,0.03627435,6,0.05,0.05,0.05,1.0,500000,9500000
6.426e6,0.049993033333333325,82.70016666666668,-5419.705,0.0,-4774.428333333333,1162.2633333333333,-0.23304299999999997,2149.7416666666663,2149.5099999999998,0.0006972937833333334,0.01890518333333333,0.017390166666666665,0.03629533333333334,6,0.05,0.05,0.05,1.0,500000,9500000
6.427e6,0.04998075,81.76808333333332,-5419.233333333334,0.0,-4775.281666666667,1161.9783333333335,-0.23311650000000003,2150.991666666667,2150.755,0.00014499521,0.0189286,0.017341283333333332,0.0362699,6,0.05,0.05,0.05,1.0,500000,9500000
6.428e6,0.04993446666666667,82.46358333333335,-5420.303333333333,0.0,-4777.035000000001,1160.9016666666669,-0.233299,2153.88,2153.6483333333335,-3.3484999999999583e-6,0.018913366666666667,0.017267583333333333,0.03618096666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.429e6,0.04993046666666667,82.26698333333333,-5420.585,0.0,-4777.291666666667,1160.8100000000002,-0.23332166666666665,2154.376666666667,2154.1466666666665,2.6250333333333316e-6,0.0189088,0.017286233333333335,0.03619501666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.43e6,0.04988545,82.36173333333333,-5419.733333333333,0.0,-4775.713333333333,1159.7633333333333,-0.23328733333333332,2153.976666666667,2153.7433333333333,0.0001545284833333333,0.01890818333333334,0.017327850000000002,0.03623605,6,0.05,0.05,0.05,1.0,500000,9500000
6.431e6,0.050017066666666665,82.84138333333334,-5419.6866666666665,0.0,-4773.746666666667,1162.8216666666667,-0.232963,2149.058333333333,2148.8233333333333,0.00032784586666666666,0.01895345,0.017375383333333334,0.03632881666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.432e6,0.050068166666666664,81.90676666666667,-5418.821666666666,0.0,-4773.873333333333,1164.01,-0.23289450000000003,2148.108333333333,2147.8766666666666,7.689766666666667e-5,0.01896976666666667,0.01735565,0.03632538333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.433e6,0.050071066666666664,83.41016666666668,-5419.763333333333,0.0,-4772.72,1164.08,-0.23281566666666667,2146.951666666667,2146.7183333333332,0.0006486671666666667,0.019015800000000003,0.0173475,0.03636328333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.434e6,0.04998863333333333,83.11476666666667,-5419.278333333333,0.0,-4772.38,1162.1599999999999,-0.2329175,2148.7533333333336,2148.5166666666664,0.0003947026666666666,0.018985783333333332,0.017387083333333334,0.03637290000000001,6,0.05,0.05,0.05,1.0,500000,9500000
6.435e6,0.04995805,82.44591666666668,-5420.025000000001,0.0,-4773.411666666667,1161.45,-0.23302966666666666,2150.6316666666667,2150.398333333333,0.00013994043333333332,0.018951066666666665,0.017447066666666667,0.03639813333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.436e6,0.05011685,81.79380000000002,-5419.533333333334,0.0,-4772.658333333334,1165.14,-0.232743,2146.315,2146.0833333333335,-0.00019577750000000001,0.01900895,0.017447866666666666,0.036456866666666664,6,0.05,0.05,0.05,1.0,500000,9500000
6.437e6,0.05013334999999999,82.07041666666667,-5418.515,0.0,-4772.240000000001,1165.5249999999999,-0.232691,2145.6133333333332,2145.3783333333336,0.00011449766666666663,0.019014383333333336,0.017386133333333335,0.03640048333333334,6,0.05,0.05,0.05,1.0,500000,9500000
6.438e6,0.05009335,81.91898333333333,-5419.568333333334,0.0,-4773.223333333332,1164.5983333333334,-0.2328146666666667,2147.5333333333333,2147.3016666666663,0.00016023483333333334,0.01907965,0.0173349,0.03641455,6,0.05,0.05,0.05,1.0,500000,9500000
6.439e6,0.049972616666666664,82.13993333333333,-5419.775000000001,0.0,-4775.091666666666,1161.79,-0.23311650000000003,2152.241666666667,2152.006666666666,0.00030815365,0.018979216666666666,0.017313850000000002,0.03629306666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.44e6,0.049976,82.65016666666666,-5420.448333333333,0.0,-4774.33,1161.8666666666668,-0.233062,2151.5099999999998,2151.276666666666,0.0006341563333333332,0.018993233333333335,0.017359500000000003,0.03635275,6,0.05,0.05,0.05,1.0,500000,9500000
6.441e6,0.0500618,83.07043333333334,-5419.791666666667,0.0,-4773.423333333333,1163.8633333333332,-0.23287483333333334,2148.791666666667,2148.5616666666665,0.0005499394999999999,0.019001133333333333,0.017340650000000003,0.036341799999999994,6,0.05,0.05,0.05,1.0,500000,9500000
6.442e6,0.04995218333333334,82.11448333333334,-5420.196666666667,0.0,-4775.866666666667,1161.3133333333333,-0.233197,2153.965,2153.73,0.00015542971666666664,0.018943316666666668,0.01732875,0.0362721,6,0.05,0.05,0.05,1.0,500000,9500000
6.443e6,0.049923600000000005,81.74863333333333,-5420.748333333334,0.0,-4777.991666666667,1160.6466666666665,-0.23337700000000003,2156.9466666666667,2156.7133333333336,0.0002917915,0.018807749999999998,0.0173864,0.03619415,6,0.05,0.05,0.05,1.0,500000,9500000
6.444e6,0.04992865,82.05760000000001,-5420.616666666666,0.0,-4777.566666666667,1160.765,-0.23334216666666666,2156.64,2156.403333333333,0.00019081799999999996,0.018895766666666668,0.017297200000000002,0.03619296666666666,6,0.05,0.05,0.05,1.0,500000,9500000
6.445e6,0.04985855,81.85778333333333,-5420.205000000001,0.0,-4776.511666666666,1159.1383333333333,-0.23337916666666667,2157.1633333333334,2156.93,2.2579300000000013e-5,0.018976566666666663,0.017270749999999998,0.03624735,6,0.05,0.05,0.05,1.0,500000,9500000
6.446e6,0.05003946666666667,82.3013,-5420.253333333333,0.0,-4774.573333333334,1163.3416666666667,-0.23298266666666667,2151.056666666667,2150.8233333333333,0.0002055043,0.019012983333333334,0.01733395,0.03634695000000001,6,0.05,0.05,0.05,1.0,500000,9500000
6.447e6,0.050101483333333335,82.76841666666667,-5420.2716666666665,0.0,-4772.653333333335,1164.7849999999999,-0.23276566666666665,2147.8066666666664,2147.5716666666667,0.0005914361666666667,0.01903045,0.01741158333333333,0.03644203333333333,6,0.05,0.05,0.05,1.0,500000,9500000
6.448e6,0.05015658333333333,83.30776666666667,-5420.4783333333335,0.0,-4772.988333333334,1166.065,-0.23270466666666667,2147.0016666666666,2146.768333333333,0.0007225378333333334,0.01894885,0.017450033333333333,0.03639891666666667,6,0.05,0.05,0.05,1.0,500000,9500000
6.449e6,0.05003796666666666,82.9216,-5421.243333333333,0.0,-4774.706666666667,1163.3066666666666,-0.23299333333333336,2151.591666666667,2151.353333333333,0.0002737673333333334,0.018958916666666666,0.017403366666666666,0.036362316666666665,6,0.05,0.05,0.05,1.0,500000,9500000
