TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM
6.8e6,0.04998953999999999,71.40966999999999,-5047.410000000001,0.0,-4419.697999999999,1162.1820000000002,-0.21016229999999997,2893.844,2893.6339999999996,5.4353655000000005e-5,0.01852276,0.01736772,0.03589048
6.9e6,0.050028890000000006,71.53427,-5052.3,0.0,-4424.01,1163.098,-0.2103815,2904.7639999999997,2904.554,3.62177487e-5,0.018538139999999998,0.0173817,0.03591983
7.0e6,0.049999939999999986,71.80381000000001,-5058.4839999999995,0.0,-4430.027,1162.423,-0.210813,2919.02,2918.8070000000002,6.0889506000000004e-5,0.01853779,0.017375380000000003,0.03591317000000001
7.1e6,0.05000559,71.98908,-5063.1630000000005,0.0,-4434.455,1162.554,-0.2110905,2931.219,2931.0090000000005,6.0877628999999994e-5,0.01853432,0.01738296,0.035917279999999996
7.2e6,0.04999785999999999,72.00447,-5067.4980000000005,0.0,-4438.8910000000005,1162.3759999999997,-0.21138810000000002,2944.074,2943.8600000000006,5.6788841e-5,0.01854232,0.017367559999999997,0.03590988
7.3e6,0.0499946,72.0242,-5072.349,0.0,-4443.758,1162.2990000000002,-0.2117071,2957.199,2956.986,4.3261859e-5,0.01853894,0.01736858,0.03590753000000001
7.4e6,0.049992879999999996,72.07912000000002,-5077.415999999999,0.0,-4448.790999999999,1162.259,-0.2120342,2970.5599999999995,2970.348,4.0812932999999994e-5,0.01854211,0.017364040000000004,0.03590615
7.5e6,0.050010280000000004,72.207,-5081.853,0.0,-4452.722999999999,1162.664,-0.21226189999999998,2982.7700000000004,2982.558,2.7718224999999993e-5,0.018555610000000004,0.017374949999999997,0.03593057000000001
7.6e6,0.04999543,72.46014,-5087.707,0.0,-4458.367,1162.32,-0.21264829999999998,2996.784,2996.571,4.1146186e-5,0.018561090000000002,0.01736663,0.03592771
7.7e6,0.04998603,72.66997,-5091.967999999999,0.0,-4462.5019999999995,1162.101,-0.21292899999999998,3009.949,3009.736,5.4974045e-5,0.01855659,0.017365799999999997,0.03592240000000001
7.8e6,0.05000196,72.51839999999999,-5096.776,0.0,-4467.119000000001,1162.471,-0.2132032,3022.6760000000004,3022.4649999999997,2.4050301e-5,0.01856296,0.017381450000000003,0.0359444
7.9e6,0.05000718,72.79927,-5101.9400000000005,0.0,-4471.927000000001,1162.593,-0.2135054,3035.272,3035.057,3.5456432e-5,0.018569679999999998,0.017379610000000004,0.03594931
