timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
7.14e6,5.010894737573997,0.698167874106329,0.08411578440548725,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.108560944675358,0.7124477775304332,0.08585756819133823,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.2060950464250615,0.7349483268333499,0.08856531709477604,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.302964777800892,0.7621450886055927,0.0918325800547339,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.400192108614449,0.7993883857461186,0.09629392246087849,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.497500456516036,0.8389028037289336,0.10105502320095083,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.594369116860314,0.8903828484060586,0.10730518998715718,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.691732337002324,0.9498001083225157,0.1144467893844304,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.789059600838352,1.0156682017372909,0.12238482826865686,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.886718625195528,1.079325801359539,0.13006976498514725,0.01,0.05,0.05,1.0,500000,9500000
7.14e6,5.936251868742972,1.0999925862374693,0.13282698682311248,0.01,0.05,0.05,1.0,500000,9500000
