TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
9.143e7,0.0498981,28.1346,-2002.76,0.0,-1639.5,598.703,-0.130099,8150.89,8150.76,0.000143889,0.019926,0.0219656,0.0418916,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.144e7,0.0498034,28.1802,-2003.26,0.0,-1640.54,597.566,-0.130372,8153.84,8153.71,0.000110693,0.0198607,0.0219562,0.0418169,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.145e7,0.0499615,28.1626,-2002.87,0.0,-1640.18,599.462,-0.13009,8152.44,8152.31,0.000139609,0.0198445,0.0219716,0.0418161,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.146e7,0.0500799,28.1054,-2003.1,0.0,-1638.74,600.884,-0.129732,8150.43,8150.3,0.000115501,0.0199504,0.0220821,0.0420324,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.147e7,0.0500472,27.7189,-2002.81,0.0,-1638.43,600.491,-0.129743,8151.8,8151.67,0.000105176,0.0199448,0.0221379,0.0420826,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.148e7,0.0499175,27.9758,-2002.73,0.0,-1639.65,598.935,-0.13009,8155.19,8155.06,8.30379e-5,0.0198948,0.0219925,0.0418874,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.149e7,0.0500067,28.3503,-2002.57,0.0,-1637.08,600.006,-0.129635,8152.31,8152.18,0.000102208,0.0200472,0.022095,0.0421423,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.15e7,0.0501369,28.2938,-2002.19,0.0,-1636.85,601.567,-0.12941,8151.44,8151.31,0.00013011,0.019943,0.0221873,0.0421303,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.151e7,0.0502099,28.6342,-2000.47,0.0,-1635.02,602.444,-0.129073,8150.4,8150.27,0.00017252,0.0199705,0.0221315,0.042102,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.152e7,0.0500554,28.3847,-2001.31,0.0,-1637.18,600.59,-0.129573,8155.11,8154.98,0.000123488,0.0199354,0.0220332,0.0419686,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.153e7,0.0499039,27.8835,-2000.89,0.0,-1637.87,598.771,-0.129887,8158.48,8158.35,0.000129304,0.0199405,0.0219519,0.0418924,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.154e7,0.0499062,27.5856,-2001.13,0.0,-1638.13,598.799,-0.129916,8159.55,8159.42,7.34446e-5,0.0199396,0.0219869,0.0419266,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.155e7,0.0501611,27.9313,-2000.22,0.0,-1635.25,601.857,-0.129175,8153.98,8153.85,0.000185204,0.0199537,0.0221761,0.0421297,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.156e7,0.0501961,28.0857,-2000.29,0.0,-1636.38,602.278,-0.129263,8155.17,8155.04,0.000115943,0.0199699,0.0220086,0.0419785,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.157e7,0.050031,27.746,-2001.07,0.0,-1637.11,600.297,-0.129602,8158.74,8158.61,4.75425e-5,0.0199756,0.0220501,0.0420258,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.158e7,0.0499365,27.7894,-2000.83,0.0,-1637.56,599.163,-0.1298,8160.89,8160.76,0.000131034,0.0199966,0.0219387,0.0419353,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.159e7,0.050064,27.7366,-2000.91,0.0,-1636.47,600.693,-0.129472,8158.74,8158.61,6.51193e-5,0.0200185,0.0220694,0.0420879,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.16e7,0.0500193,28.0037,-2001.55,0.0,-1637.93,600.156,-0.129721,8161.41,8161.28,9.43461e-5,0.0198896,0.0220632,0.0419528,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.161e7,0.0500618,28.6791,-2000.6,0.0,-1635.43,600.666,-0.129346,8159.56,8159.43,0.000201532,0.0199646,0.0220966,0.0420613,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.162e7,0.0499816,28.1229,-2001.25,0.0,-1637.45,599.704,-0.129719,8162.87,8162.74,0.000158106,0.0198825,0.0220764,0.0419589,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.163e7,0.0499894,28.2215,-2002.7,0.0,-1639.12,599.798,-0.129916,8164.57,8164.44,0.000181999,0.0199139,0.0220055,0.0419195,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.164e7,0.0498766,28.2185,-2002.93,0.0,-1640.46,598.444,-0.130252,8167.49,8167.36,0.000112829,0.0198377,0.0219437,0.0417813,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.165e7,0.0497664,27.9264,-2002.95,0.0,-1640.69,597.122,-0.130446,8169.49,8169.36,9.53622e-5,0.0199103,0.0218819,0.0417921,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.166e7,0.049877,27.7331,-2002.66,0.0,-1639.87,598.449,-0.130177,8168.09,8167.96,5.15521e-5,0.0199016,0.0219812,0.0418828,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.167e7,0.0500047,28.0177,-2002.82,0.0,-1639.07,599.981,-0.129886,8166.26,8166.13,3.98961e-5,0.019867,0.0220998,0.0419668,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.168e7,0.0498154,28.106,-2003.68,0.0,-1642.21,597.71,-0.130562,8172.35,8172.22,9.94032e-5,0.0197241,0.0219471,0.0416712,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.169e7,0.0500732,28.1851,-2002.65,0.0,-1638.43,600.804,-0.129703,8165.95,8165.83,0.000102206,0.0199233,0.0220813,0.0420046,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.17e7,0.0499807,27.4505,-2002.95,0.0,-1639.85,599.694,-0.130019,8169.17,8169.04,1.86461e-5,0.0199536,0.022003,0.0419566,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.171e7,0.0497414,27.7387,-2003.29,0.0,-1642.08,596.823,-0.130657,8174.85,8174.72,5.26692e-5,0.0197836,0.0219013,0.0416849,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.172e7,0.0499438,27.8858,-2002.87,0.0,-1639.02,599.251,-0.129972,8169.85,8169.72,4.42962e-5,0.0200161,0.0219785,0.0419946,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.173e7,0.0501641,28.7802,-2002.44,0.0,-1637.26,601.894,-0.12942,8165.71,8165.58,0.000154684,0.0200183,0.0220318,0.0420501,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.174e7,0.0500849,28.0493,-2002.97,0.0,-1639.39,600.944,-0.129805,8169.09,8168.96,0.00011321,0.0199307,0.0220115,0.0419422,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.175e7,0.0501866,28.0295,-2002.65,0.0,-1637.74,602.164,-0.129447,8167.15,8167.02,6.46308e-5,0.0200299,0.0220807,0.0421106,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.176e7,0.0499858,27.6775,-2002.59,0.0,-1638.65,599.754,-0.129862,8171.22,8171.09,4.17302e-5,0.0200088,0.0220246,0.0420334,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.177e7,0.0499976,27.7118,-2003.24,0.0,-1638.97,599.897,-0.129884,8171.75,8171.62,5.59051e-5,0.0199025,0.0221673,0.0420699,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.178e7,0.0500508,28.3221,-2002.46,0.0,-1637.93,600.535,-0.129674,8170.82,8170.69,6.97002e-5,0.0199288,0.0220981,0.0420269,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.179e7,0.0501141,28.3389,-2002.4,0.0,-1637.25,601.294,-0.129494,8169.89,8169.76,9.90992e-5,0.0199797,0.0221219,0.0421016,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.18e7,0.0499422,28.0804,-2003.06,0.0,-1639.46,599.232,-0.130029,8175.03,8174.9,9.0656e-5,0.0198971,0.0220416,0.0419387,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.181e7,0.0498919,28.2121,-2003.34,0.0,-1640.01,598.628,-0.130173,8176.57,8176.44,3.78101e-5,0.0199051,0.0219847,0.0418898,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.182e7,0.0497886,28.3341,-2004.08,0.0,-1641.18,597.388,-0.130473,8179.76,8179.62,9.22239e-5,0.0198657,0.0219557,0.0418214,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.183e7,0.050017,28.0511,-2003.86,0.0,-1639.63,600.129,-0.129938,8175.97,8175.84,9.16032e-5,0.0200034,0.0220187,0.0420221,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.184e7,0.0501658,28.1279,-2003.14,0.0,-1637.74,601.914,-0.129478,8172.52,8172.39,5.6285e-5,0.0200402,0.0221188,0.042159,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.185e7,0.0501039,28.4743,-2003.52,0.0,-1638.51,601.171,-0.129667,8174.68,8174.55,0.000124041,0.0199921,0.0220754,0.0420674,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.186e7,0.0500181,27.9052,-2004.11,0.0,-1640.81,600.142,-0.130084,8178.56,8178.43,5.32942e-5,0.0198285,0.0220956,0.041924,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.187e7,0.0499919,28.2582,-2003.67,0.0,-1640.23,599.828,-0.13005,8178.82,8178.69,9.81344e-5,0.0199436,0.021955,0.0418986,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.188e7,0.0500045,28.1348,-2004.15,0.0,-1640.5,599.979,-0.130065,8179.44,8179.31,6.66799e-5,0.0199215,0.022018,0.0419395,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.189e7,0.0499611,27.56,-2003.83,0.0,-1640.53,599.458,-0.130135,8180.59,8180.46,-1.28894e-5,0.0199804,0.0219863,0.0419667,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.19e7,0.0499483,28.0805,-2003.44,0.0,-1640.09,599.305,-0.130098,8181.25,8181.12,3.68323e-5,0.0199758,0.0219339,0.0419097,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.191e7,0.0501574,28.0945,-2003.28,0.0,-1638.92,601.813,-0.129638,8178.53,8178.4,6.02022e-5,0.0200716,0.0219617,0.0420333,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.192e7,0.0501311,28.1592,-2003.51,0.0,-1639.14,601.498,-0.129705,8179.89,8179.76,0.000116757,0.0199655,0.0220612,0.0420267,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.193e7,0.0501057,28.0398,-2003.87,0.0,-1639.36,601.193,-0.129771,8180.82,8180.69,8.44207e-5,0.0201178,0.0219415,0.0420593,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.194e7,0.0500465,28.2254,-2003.78,0.0,-1639.54,600.483,-0.129882,8182.34,8182.21,0.000120826,0.0200112,0.021991,0.0420022,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.195e7,0.0501205,28.1668,-2003.53,0.0,-1638.45,601.371,-0.129635,8181.31,8181.18,0.000128463,0.020063,0.0220512,0.0421143,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.196e7,0.0500106,28.3686,-2003.56,0.0,-1639.58,600.052,-0.129942,8184.68,8184.55,0.000133593,0.0199637,0.0219869,0.0419505,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.197e7,0.0499568,28.249,-2003.85,0.0,-1640.23,599.407,-0.130103,8186.9,8186.77,0.000112058,0.0199445,0.0219769,0.0419214,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.198e7,0.0500815,28.4295,-2003.84,0.0,-1638.48,600.903,-0.129697,8184.31,8184.18,0.000148526,0.0200169,0.0220996,0.0421165,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.199e7,0.0499709,28.0449,-2003.65,0.0,-1639.89,599.576,-0.130039,8187.93,8187.8,7.73339e-5,0.0199571,0.0220069,0.041964,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.2e7,0.0499232,28.5296,-2003.99,0.0,-1640.75,599.004,-0.130218,8189.48,8189.35,0.00014438,0.0199437,0.0218956,0.0418393,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.201e7,0.0498564,28.251,-2004.1,0.0,-1641.36,598.202,-0.130395,8191.15,8191.02,6.24448e-5,0.0198983,0.0219121,0.0418105,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.202e7,0.049975,28.5031,-2003.34,0.0,-1639.5,599.625,-0.129984,8188.37,8188.24,0.000112215,0.0199885,0.0219285,0.041917,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.203e7,0.0499184,28.0234,-2003.83,0.0,-1640.39,598.946,-0.130181,8190.19,8190.06,7.45465e-5,0.0199439,0.0219825,0.0419264,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.204e7,0.0500396,28.1447,-2003.74,0.0,-1639.35,600.4,-0.129869,8188.02,8187.89,0.000145817,0.0200025,0.0220282,0.0420307,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.205e7,0.0499424,27.9336,-2003.93,0.0,-1640.43,599.234,-0.13015,8191.02,8190.89,0.00010152,0.0200278,0.0219175,0.0419452,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.206e7,0.0498675,28.359,-2003.54,0.0,-1641.41,598.336,-0.130384,8193.59,8193.46,0.000149755,0.0198474,0.021875,0.0417224,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.207e7,0.0499803,27.6894,-2003.67,0.0,-1639.67,599.689,-0.129997,8191.19,8191.06,6.68215e-5,0.02001,0.0220291,0.0420391,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.208e7,0.0499452,27.9858,-2004.09,0.0,-1640.43,599.268,-0.130145,8193.25,8193.12,0.000129913,0.0198669,0.0220922,0.0419591,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.209e7,0.04998,27.7919,-2004.15,0.0,-1639.33,599.684,-0.129956,8192.5,8192.37,9.61761e-5,0.0199058,0.0222229,0.0421287,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.21e7,0.0500892,27.6161,-2003.0,0.0,-1639.27,600.996,-0.129785,8191.79,8191.66,4.34876e-5,0.0199869,0.0220269,0.0420138,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.211e7,0.0501219,28.335,-2003.85,0.0,-1639.83,601.387,-0.129805,8192.58,8192.45,0.000100943,0.0199616,0.0219998,0.0419614,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.212e7,0.0499806,27.872,-2004.15,0.0,-1639.85,599.693,-0.13002,8195.16,8195.03,3.76214e-5,0.0199496,0.0221044,0.0420539,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.213e7,0.0499523,27.782,-2003.9,0.0,-1640.14,599.352,-0.130099,8196.35,8196.22,0.000122523,0.0199067,0.022091,0.0419978,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.214e7,0.0498327,27.8829,-2004.0,0.0,-1641.84,597.918,-0.13049,8199.71,8199.58,0.000142337,0.0198281,0.021956,0.0417841,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.215e7,0.0499463,27.7945,-2003.54,0.0,-1640.79,599.28,-0.130189,8197.73,8197.6,3.49151e-5,0.0199025,0.0219669,0.0418694,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.216e7,0.0500368,28.1192,-2003.38,0.0,-1639.59,600.366,-0.129904,8196.22,8196.09,0.000103391,0.0200236,0.0219346,0.0419582,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.217e7,0.0500603,28.1754,-2003.73,0.0,-1638.17,600.649,-0.129691,8195.15,8195.02,8.87128e-5,0.0200444,0.0221281,0.0421725,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.218e7,0.0500166,28.0965,-2003.57,0.0,-1639.69,600.124,-0.129945,8197.83,8197.7,7.60441e-5,0.0199697,0.0220036,0.0419733,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.219e7,0.0500506,28.1532,-2003.69,0.0,-1639.91,600.532,-0.129923,8198.31,8198.18,7.96249e-5,0.0199402,0.0220124,0.0419526,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.22e7,0.050044,28.3379,-2003.62,0.0,-1640.16,600.453,-0.129963,8199.28,8199.15,0.000102277,0.0199022,0.0219877,0.0418899,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.221e7,0.0500482,28.081,-2003.01,0.0,-1638.85,600.504,-0.129794,8198.31,8198.18,7.41035e-5,0.0200154,0.0219944,0.0420098,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.222e7,0.0499425,28.4327,-2003.66,0.0,-1639.18,599.235,-0.129993,8200.46,8200.33,0.000111211,0.0199834,0.0220224,0.0420058,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.223e7,0.0499801,28.5785,-2003.52,0.0,-1638.52,599.686,-0.129855,8199.75,8199.62,0.000139017,0.0199474,0.0221043,0.0420517,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.224e7,0.0499937,28.3262,-2003.74,0.0,-1640.15,599.849,-0.130037,8201.63,8201.5,4.96386e-5,0.0199969,0.0219117,0.0419086,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.225e7,0.0498271,28.2241,-2003.83,0.0,-1640.97,597.85,-0.13039,8205.01,8204.88,9.99835e-5,0.0198431,0.021986,0.0418291,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.226e7,0.0501414,28.385,-2003.64,0.0,-1638.04,601.622,-0.129552,8198.91,8198.78,9.54623e-5,0.0199966,0.0221551,0.0421517,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.227e7,0.0500593,28.2987,-2003.5,0.0,-1638.83,600.637,-0.129774,8201.09,8200.96,9.32194e-5,0.0200111,0.0220358,0.0420469,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.228e7,0.0501045,27.9865,-2003.72,0.0,-1639.73,601.179,-0.129819,8202.12,8201.99,7.24485e-5,0.0199127,0.0220883,0.042001,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.229e7,0.0500922,28.3328,-2003.91,0.0,-1639.58,601.032,-0.129818,8202.55,8202.42,0.000180994,0.0199437,0.0220563,0.042,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.23e7,0.0499651,28.2072,-2003.45,0.0,-1640.04,599.506,-0.130067,8205.11,8204.98,7.56154e-5,0.0199669,0.0219332,0.0419001,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.231e7,0.0498825,28.2659,-2003.72,0.0,-1640.0,598.515,-0.130186,8206.83,8206.7,0.000120786,0.0199734,0.021958,0.0419315,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.232e7,0.0499738,28.0746,-2003.55,0.0,-1639.51,599.611,-0.129987,8206.19,8206.06,7.68089e-5,0.0199243,0.0220723,0.0419966,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.233e7,0.0499393,28.0874,-2003.52,0.0,-1640.24,599.197,-0.13013,8208.36,8208.23,3.84136e-5,0.019957,0.0219425,0.0418995,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.234e7,0.0499086,28.2326,-2003.79,0.0,-1641.12,598.828,-0.130287,8210.06,8209.93,7.72979e-5,0.0199333,0.0218717,0.041805,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.235e7,0.050059,28.1535,-2003.75,0.0,-1639.5,600.632,-0.129859,8207.4,8207.27,0.00010868,0.0199477,0.0220639,0.0420116,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.236e7,0.0499305,27.7001,-2003.21,0.0,-1640.82,599.091,-0.130217,8211.19,8211.06,-2.28822e-6,0.0199635,0.0218727,0.0418362,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.237e7,0.0499534,28.1258,-2003.94,0.0,-1640.07,599.366,-0.130088,8210.58,8210.45,7.6269e-5,0.0200053,0.0219629,0.0419681,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.238e7,0.0499486,28.0916,-2003.78,0.0,-1641.12,599.309,-0.130226,8212.35,8212.22,8.94242e-5,0.0198939,0.0219269,0.0418208,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.239e7,0.0501849,28.4746,-2003.64,0.0,-1637.88,602.143,-0.129467,8207.33,8207.2,0.000150548,0.0200441,0.0221171,0.0421612,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.24e7,0.05002,28.1219,-2003.66,0.0,-1639.93,600.165,-0.129971,8211.92,8211.79,8.98644e-5,0.019947,0.0220034,0.0419504,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.241e7,0.0498637,27.9972,-2003.75,0.0,-1640.5,598.29,-0.130276,8215.11,8214.98,0.000128988,0.0199534,0.021953,0.0419064,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.242e7,0.0500384,28.3739,-2003.63,0.0,-1639.16,600.386,-0.129847,8212.23,8212.1,0.000174806,0.0200428,0.0219685,0.0420113,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.243e7,0.0497878,27.8823,-2003.3,0.0,-1641.29,597.379,-0.130489,8218.95,8218.82,0.000118338,0.0198627,0.0219034,0.0417662,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.244e7,0.0499736,27.3565,-2003.03,0.0,-1639.31,599.609,-0.129963,8215.22,8215.09,-1.35423e-5,0.0199432,0.0221019,0.0420451,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.245e7,0.0498862,28.1137,-2002.52,0.0,-1640.32,598.559,-0.13022,8218.16,8218.03,8.20123e-5,0.0198561,0.0219046,0.0417607,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.246e7,0.0501518,27.8271,-2002.8,0.0,-1637.28,601.746,-0.129442,8212.64,8212.51,8.81156e-6,0.0200608,0.0221507,0.0422114,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.247e7,0.0500549,27.938,-2002.41,0.0,-1639.05,600.584,-0.129808,8216.21,8216.08,7.79333e-5,0.0200178,0.0219097,0.0419274,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.248e7,0.0498422,28.0868,-2003.14,0.0,-1639.56,598.032,-0.130191,8219.75,8219.62,0.000152247,0.0199179,0.022019,0.0419369,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.249e7,0.0501129,28.2968,-2002.52,0.0,-1637.6,601.28,-0.129541,8215.16,8215.03,0.000104504,0.0199482,0.0221288,0.042077,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.25e7,0.0499637,28.5478,-2002.62,0.0,-1638.17,599.489,-0.129835,8218.21,8218.08,0.000193102,0.019912,0.0220756,0.0419876,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.251e7,0.0499789,28.0235,-2002.65,0.0,-1638.78,599.672,-0.129888,8219.19,8219.06,9.52667e-5,0.0199641,0.0220169,0.041981,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.252e7,0.0499515,27.558,-2003.07,0.0,-1640.07,599.343,-0.130091,8221.37,8221.24,-5.77578e-5,0.0199231,0.0220071,0.0419302,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.253e7,0.0500919,27.925,-2002.22,0.0,-1637.76,601.027,-0.129592,8217.59,8217.46,7.98599e-6,0.0200001,0.0220662,0.0420663,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.254e7,0.0501004,27.627,-2002.48,0.0,-1637.18,601.13,-0.129506,8217.49,8217.36,1.51819e-5,0.0200895,0.0221195,0.042209,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.255e7,0.0500269,27.737,-2002.82,0.0,-1639.82,600.248,-0.129947,8221.5,8221.37,7.72633e-5,0.019931,0.0219766,0.0419076,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.256e7,0.0500725,28.0588,-2002.56,0.0,-1638.05,600.794,-0.129657,8220.0,8219.87,0.000117373,0.0200262,0.0220311,0.0420573,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.257e7,0.0500852,27.6897,-2002.94,0.0,-1639.79,600.948,-0.129855,8221.95,8221.82,-1.7722e-5,0.0198437,0.0220886,0.0419324,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.258e7,0.0499021,28.4271,-2002.99,0.0,-1639.54,598.751,-0.130099,8224.4,8224.27,0.000135302,0.0199059,0.021971,0.0418769,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.259e7,0.0499068,28.5035,-2002.63,0.0,-1639.18,598.807,-0.130047,8224.91,8224.78,0.000104487,0.0198926,0.0219757,0.0418683,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.26e7,0.0500415,28.1261,-2002.39,0.0,-1639.1,600.422,-0.129835,8224.31,8224.18,4.20302e-5,0.0199197,0.0219755,0.0418952,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.261e7,0.0499893,28.2927,-2002.84,0.0,-1639.14,599.796,-0.129918,8225.31,8225.19,0.000126009,0.0198934,0.0220324,0.0419259,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.262e7,0.0498321,28.4401,-2003.07,0.0,-1640.44,597.91,-0.130317,8228.86,8228.73,0.000152713,0.0198116,0.0219618,0.0417734,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.263e7,0.0500731,28.4328,-2003.07,0.0,-1638.45,600.802,-0.129707,8224.79,8224.66,0.00014963,0.0198952,0.0221279,0.0420231,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.264e7,0.0500606,28.3179,-2002.97,0.0,-1637.98,600.652,-0.129666,8225.13,8225.0,7.48362e-5,0.0199809,0.0221032,0.0420841,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.265e7,0.0499395,28.2212,-2002.84,0.0,-1639.0,599.2,-0.129975,8228.32,8228.19,0.000124078,0.0199534,0.0219989,0.0419523,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.266e7,0.0499249,27.78,-2002.6,0.0,-1639.29,599.024,-0.130033,8229.38,8229.25,6.62397e-5,0.0199625,0.0219782,0.0419407,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.267e7,0.0498163,27.6794,-2002.8,0.0,-1639.82,597.721,-0.130262,8231.85,8231.72,2.05176e-5,0.0199498,0.0219623,0.0419121,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.268e7,0.0501126,27.6794,-2002.69,0.0,-1638.32,601.276,-0.12963,8227.41,8227.29,6.64377e-5,0.0200149,0.0220717,0.0420866,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.269e7,0.0500605,28.0119,-2002.69,0.0,-1638.79,600.651,-0.129768,8229.33,8229.2,8.07832e-5,0.019937,0.0220483,0.0419853,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.27e7,0.0500412,28.1265,-2002.95,0.0,-1638.91,600.419,-0.129812,8230.49,8230.36,0.000170156,0.019884,0.0221048,0.0419888,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.271e7,0.0501727,28.0891,-2003.0,0.0,-1637.99,601.997,-0.129499,8228.34,8228.21,0.000106218,0.0199355,0.022179,0.0421144,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.272e7,0.049831,27.8906,-2002.86,0.0,-1641.38,597.898,-0.130435,8236.73,8236.6,5.30256e-5,0.0198134,0.0218856,0.0416989,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.273e7,0.0501348,27.6305,-2002.93,0.0,-1638.24,601.543,-0.129587,8230.86,8230.73,-3.43671e-5,0.0199095,0.0222224,0.042132,0.01,0.5,0.05,1.0,0.002,500000,500000000
9.274e7,0.0496891,27.5678,-2003.36,0.0,-1641.41,596.195,-0.130652,8239.83,8239.7,5.70503e-5,0.0198246,0.0219736,0.0417982,0.01,0.5,0.05,1.0,0.002,500000,500000000
