TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal
7.79e7,0.04997704,81.64482,-5407.558,0.0,-4763.860000000001,1161.8920000000003,-0.232385,11700.36,11700.16,-6.126098000000002e-6,0.018889700000000002,0.0173718,0.036261499999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.791e7,0.04993422,81.15961999999999,-5407.66,0.0,-4765.719999999999,1160.896,-0.23256939999999998,11704.52,11704.320000000002,-5.457482000000001e-5,0.018890800000000003,0.01728846,0.03617928,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.792e7,0.050004879999999995,81.74386000000001,-5406.5,0.0,-4762.522,1162.538,-0.2322572,11701.2,11700.960000000001,-2.599869e-5,0.01893988,0.017333300000000003,0.03627318,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.793e7,0.05005772000000001,81.86918,-5407.018,0.0,-4762.674000000001,1163.768,-0.23218740000000002,11701.560000000001,11701.320000000002,-2.744968e-5,0.018922100000000004,0.017366520000000003,0.03628862000000001,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.794e7,0.049997240000000005,81.98744,-5406.607999999999,0.0,-4762.65,1162.3619999999999,-0.2322766,11704.3,11704.039999999999,-6.762740000000001e-6,0.01889758,0.017358759999999997,0.036256300000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.795e7,0.050042619999999996,82.18932,-5406.5779999999995,0.0,-4761.65,1163.416,-0.2321438,11703.619999999999,11703.4,5.077972e-5,0.0189234,0.017382440000000002,0.03630584,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.796e7,0.04995201999999999,81.49632,-5406.773999999999,0.0,-4763.487999999999,1161.3120000000001,-0.2323986,11708.9,11708.680000000002,-3.7430518e-5,0.0188967,0.01734786,0.036244559999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.797e7,0.05003996000000001,81.30328,-5406.996,0.0,-4763.192,1163.352,-0.2322476,11707.539999999999,11707.279999999999,-3.640181399999999e-5,0.01889604,0.017394379999999997,0.036290420000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.798e7,0.050077819999999995,81.42330000000001,-5406.494,0.0,-4762.0700000000015,1164.234,-0.2321186,11706.740000000002,11706.499999999998,-4.49469e-5,0.01895904,0.017363659999999996,0.036322719999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.799e7,0.050021119999999995,81.47288,-5407.122,0.0,-4762.495999999999,1162.916,-0.23223080000000001,11709.7,11709.48,-3.6872079999999994e-5,0.018920540000000003,0.017411959999999997,0.03633251999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.8e7,0.0500994,81.38668,-5406.396,0.0,-4762.134,1164.736,-0.23209059999999998,11708.719999999998,11708.5,-4.897344799999999e-5,0.018962319999999998,0.01735198,0.03631428,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.801e7,0.05000814,81.77723999999999,-5406.982000000001,0.0,-4763.014,1162.614,-0.23228400000000002,11713.1,11712.86,-3.248036e-5,0.01892954,0.017340639999999997,0.03627016,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.802e7,0.04995318,81.33402,-5407.2300000000005,0.0,-4764.209999999999,1161.336,-0.23244320000000002,11716.92,11716.7,-4.0247759999999995e-5,0.01887692,0.01736086,0.03623778,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.803e7,0.0499903,81.68082,-5407.186,0.0,-4763.898,1162.2,-0.23236779999999996,11716.94,11716.7,-1.2306024e-5,0.01887086,0.01736164,0.036232520000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.804e7,0.049899740000000005,81.48722000000001,-5407.0599999999995,0.0,-4764.344,1160.0939999999998,-0.2325322,11720.580000000002,11720.34,-6.794259999999999e-6,0.018897539999999997,0.01731066,0.0362082,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.805e7,0.05005419999999999,81.79226000000001,-5406.406,0.0,-4762.128,1163.6860000000001,-0.23215779999999997,11715.960000000001,11715.7,9.49172e-6,0.01892992,0.01735956,0.03628948,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.806e7,0.05006642,81.74915999999999,-5407.093999999999,0.0,-4762.548000000001,1163.97,-0.2321662,11717.58,11717.32,-4.928908e-6,0.01893434,0.01737538,0.03630968,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.807e7,0.050014539999999996,81.50822000000001,-5407.222,0.0,-4763.503999999999,1162.764,-0.2323058,11720.9,11720.68,-2.255008e-5,0.018910520000000004,0.017361179999999997,0.036271700000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.808e7,0.049989099999999995,81.48912,-5406.776,0.0,-4762.824,1162.172,-0.2323002,11722.179999999998,11721.98,-2.035996e-5,0.01891484,0.017373080000000003,0.0362879,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.809e7,0.05001734,80.8656,-5407.138000000001,0.0,-4763.622,1162.828,-0.23230939999999997,11723.579999999998,11723.34,-4.7859e-5,0.0188653,0.01743468,0.036299979999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.81e7,0.05002268,81.01975999999999,-5406.604,0.0,-4762.818,1162.952,-0.2322494,11723.98,11723.759999999998,-3.793064e-5,0.018895580000000002,0.01741184,0.036307400000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.811e7,0.050031919999999994,81.48566000000001,-5406.298000000001,0.0,-4761.632,1163.1680000000001,-0.232159,11723.679999999998,11723.439999999999,-9.376244e-6,0.01890658,0.017427739999999997,0.03633432,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.812e7,0.04996366,81.26454,-5407.16,0.0,-4764.517999999999,1161.5819999999999,-0.2324478,11729.24,11729.0,-1.9498708e-5,0.018868279999999998,0.01734952,0.0362178,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.813e7,0.05007878,81.39998,-5406.402,0.0,-4761.51,1164.258,-0.23208099999999998,11724.779999999999,11724.560000000001,-2.322472e-5,0.018951299999999997,0.01740304,0.03635429999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.814e7,0.04996376,81.2564,-5406.54,0.0,-4763.224,1161.5819999999999,-0.23236400000000001,11730.619999999999,11730.38,-2.0700196e-5,0.01891196,0.01734982,0.03626175999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.815e7,0.049943379999999996,81.35696,-5406.856,0.0,-4763.951999999999,1161.11,-0.2324414,11732.92,11732.7,-3.4969739999999994e-5,0.01888756,0.017341340000000004,0.036228899999999994,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.816e7,0.05003293999999999,81.54404000000001,-5406.632,0.0,-4762.098,1163.19,-0.23218780000000003,11730.419999999998,11730.179999999998,-2.4997880000000005e-5,0.01890504,0.017416739999999997,0.0363218,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.817e7,0.049959960000000005,81.51958,-5406.4259999999995,0.0,-4763.237999999999,1161.4940000000001,-0.2323708,11734.539999999999,11734.320000000002,-6.3105800000000005e-6,0.018920100000000002,0.017316320000000003,0.036236460000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.818e7,0.05003420000000001,81.12010000000001,-5406.314,0.0,-4762.432,1163.22,-0.23220720000000003,11733.4,11733.14,-4.576402e-5,0.018930640000000002,0.01737652,0.036307160000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.819e7,0.049988160000000004,80.72182000000001,-5406.861999999999,0.0,-4764.064,1162.15,-0.2323816,11737.560000000001,11737.34,-3.6624039999999996e-5,0.018883360000000002,0.01737948,0.036262859999999994,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.82e7,0.05008088000000001,80.80314,-5406.59,0.0,-4763.24,1164.308,-0.23218960000000002,11735.9,11735.679999999998,-4.0618e-5,0.01890682,0.017386420000000003,0.03629322,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.821e7,0.05002662,81.3095,-5406.7660000000005,0.0,-4762.976000000001,1163.044,-0.23225379999999998,11738.3,11738.1,-2.0852784e-5,0.0189204,0.01736862,0.036289,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.822e7,0.05000848,80.50976,-5406.737999999999,0.0,-4763.232000000001,1162.622,-0.23229760000000002,11740.42,11740.159999999998,-7.975594e-5,0.01890684,0.01741556,0.03632238,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.823e7,0.05001714,81.04607999999999,-5406.446000000001,0.0,-4762.798,1162.824,-0.2322566,11741.02,11740.78,-1.4435519999999999e-5,0.01891864,0.0173784,0.03629698,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.824e7,0.05004657999999999,81.41992,-5406.018,0.0,-4761.998,1163.508,-0.2321606,11740.759999999998,11740.52,-1.432408e-5,0.018900760000000003,0.01739598,0.03629674,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.825e7,0.05006885999999999,81.29038,-5406.468,0.0,-4762.2119999999995,1164.024,-0.23214079999999998,11741.6,11741.359999999999,-4.4114488000000006e-5,0.01893398,0.01738636,0.03632032,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.826e7,0.0499461,81.28848,-5406.764,0.0,-4764.054000000001,1161.172,-0.23244379999999998,11747.66,11747.439999999999,-1.2577161999999998e-5,0.018889660000000003,0.017330980000000003,0.036220619999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.827e7,0.04999011999999999,81.2462,-5406.51,0.0,-4762.886,1162.194,-0.23230279999999998,11746.960000000001,11746.72,-2.474263e-5,0.01890178,0.017380620000000003,0.036282419999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.828e7,0.04997942,81.33778,-5406.184,0.0,-4762.6759999999995,1161.9479999999999,-0.23230500000000004,11748.48,11748.259999999998,-3.6462600000000185e-7,0.018923119999999998,0.01734584,0.036268919999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.829e7,0.050002420000000006,81.0001,-5406.028,0.0,-4763.056,1162.4820000000002,-0.23229519999999998,11749.66,11749.439999999999,-4.67465853e-5,0.01891276,0.017343360000000002,0.03625608,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.83e7,0.050008399999999995,81.03353999999999,-5406.4039999999995,0.0,-4762.966,1162.622,-0.23228020000000002,11750.84,11750.599999999999,-3.29185876e-5,0.01893516,0.01734896,0.036284079999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.831e7,0.04998988,81.00338000000002,-5406.860000000001,0.0,-4763.179999999999,1162.192,-0.23232199999999997,11752.579999999998,11752.34,-4.301388e-5,0.01888516,0.01741644,0.0363016,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.832e7,0.05002862,81.64617999999999,-5406.9839999999995,0.0,-4762.394,1163.0900000000001,-0.232213,11751.84,11751.619999999999,-1.3675140000000004e-6,0.018901340000000003,0.01741754,0.03631888,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.833e7,0.049940899999999996,81.23124,-5406.846,0.0,-4763.745999999999,1161.05,-0.2324318,11756.5,11756.280000000002,-4.2193497999999996e-5,0.01891396,0.017335800000000002,0.0362498,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.834e7,0.05003668,81.72278,-5406.466,0.0,-4762.528,1163.2800000000002,-0.23220959999999996,11754.240000000002,11754.039999999999,-1.8597936e-5,0.01893496,0.017336980000000002,0.03627196,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.835e7,0.0499183,81.3647,-5407.236,0.0,-4764.522,1160.5259999999998,-0.2325158,11759.9,11759.62,-1.8005376e-5,0.01885608,0.017359919999999997,0.03621606,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.836e7,0.04998986,81.42764000000001,-5406.694,0.0,-4762.8060000000005,1162.19,-0.23229759999999997,11757.539999999999,11757.279999999999,-3.6924720000000004e-5,0.01889234,0.01739552,0.036287839999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.837e7,0.04995596,81.27326000000001,-5406.872,0.0,-4764.889999999999,1161.3980000000001,-0.2324834,11761.519999999999,11761.26,-3.1626954e-5,0.018857580000000002,0.01731722,0.036174819999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.838e7,0.05002917999999999,81.37642,-5406.658,0.0,-4762.894,1163.104,-0.2322444,11759.179999999998,11758.96,-1.5424919999999997e-5,0.01891516,0.01736776,0.03628292,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.839e7,0.05003692,81.62111999999999,-5406.544,0.0,-4762.7,1163.284,-0.2322206,11760.14,11759.88,-9.18136e-6,0.01892798,0.01734444,0.0362724,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.84e7,0.04999784,81.60346,-5407.072,0.0,-4763.54,1162.376,-0.23233299999999998,11763.1,11762.84,4.188020000000001e-6,0.0189017,0.01735176,0.036253440000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.841e7,0.04997587999999999,81.50058000000001,-5407.174000000001,0.0,-4763.37,1161.866,-0.23235520000000004,11764.679999999998,11764.460000000001,-1.6028416e-5,0.01889064,0.0173873,0.03627792,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.842e7,0.04999612,81.47482,-5407.65,0.0,-4763.778,1162.334,-0.2323512,11765.6,11765.400000000001,-1.2747812e-5,0.01887472,0.017409059999999997,0.03628376,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.843e7,0.049902300000000004,82.00694000000001,-5407.838,0.0,-4765.976000000001,1160.1560000000002,-0.232634,11771.14,11770.920000000002,2.8398239999999998e-5,0.01889786,0.017221740000000003,0.036119620000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.844e7,0.04993384000000001,81.44522,-5407.736,0.0,-4765.161999999999,1160.888,-0.23253399999999996,11770.9,11770.62,-2.6224660000000004e-5,0.01887008,0.017331640000000002,0.036201739999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.845e7,0.05003214,81.70194,-5407.77,0.0,-4763.514,1163.172,-0.23228,11768.28,11768.060000000001,-2.823108000000001e-6,0.01890946,0.01738436,0.03629382,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.846e7,0.04998034,81.47054,-5407.698,0.0,-4764.212,1161.966,-0.23240279999999996,11771.48,11771.240000000002,1.4515061999999999e-5,0.01888148,0.01737764,0.03625914,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.847e7,0.0499535,81.5472,-5408.282,0.0,-4764.7880000000005,1161.342,-0.2324802,11773.859999999999,11773.619999999999,1.1207039999999999e-5,0.01887764,0.0173769,0.03625452,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.848e7,0.04998624,81.48658,-5407.594,0.0,-4763.846,1162.106,-0.2323702,11773.420000000002,11773.220000000001,-1.6713010000000005e-5,0.01893554,0.017339399999999998,0.03627492,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.849e7,0.050017160000000005,81.57616,-5408.282,0.0,-4764.214,1162.824,-0.23234780000000002,11774.280000000002,11774.039999999999,-2.06576e-5,0.0189017,0.017388320000000002,0.03628996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.85e7,0.05005596,81.42818,-5407.534,0.0,-4763.528,1163.726,-0.23224499999999998,11773.919999999998,11773.68,-3.3029612e-5,0.01892936,0.01736608,0.03629544,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.851e7,0.05006406,81.60438,-5407.7519999999995,0.0,-4762.773999999999,1163.916,-0.2321844,11774.079999999998,11773.88,-4.463579999999999e-6,0.018928800000000003,0.01741788,0.036346659999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.852e7,0.05002295999999999,82.0085,-5407.7,0.0,-4763.75,1162.958,-0.2323092,11777.439999999999,11777.220000000001,2.3962599999999997e-5,0.018888179999999997,0.01736614,0.03625427999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.853e7,0.050053539999999994,81.17614,-5407.87,0.0,-4763.884,1163.67,-0.2322718,11778.14,11777.92,-3.9380626e-5,0.01890234,0.01740796,0.03631028,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.854e7,0.050085080000000004,80.9092,-5407.562,0.0,-4763.5779999999995,1164.4,-0.232205,11778.180000000002,11777.98,-4.929088e-5,0.0189148,0.01741276,0.036327519999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.855e7,0.05004666,81.22114,-5407.879999999999,0.0,-4763.204,1163.51,-0.2322384,11780.039999999999,11779.78,-9.56406e-6,0.01889082,0.017460919999999998,0.036351760000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.856e7,0.0499296,81.21025999999999,-5408.026,0.0,-4765.692,1160.7900000000002,-0.23257460000000002,11786.7,11786.48,-3.5030599999999996e-5,0.01888104,0.017320259999999997,0.03620126,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.857e7,0.05007868,81.53790000000001,-5407.2919999999995,0.0,-4762.628,1164.2540000000001,-0.2321532,11781.44,11781.219999999998,-1.7133346000000003e-5,0.01891852,0.0174122,0.036330699999999994,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.858e7,0.04997348,81.23994,-5407.574,0.0,-4764.596,1161.81,-0.23243780000000003,11787.4,11787.16,-1.3842740000000002e-5,0.0189008,0.01734058,0.03624135999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.859e7,0.05001118,81.36600000000001,-5407.584,0.0,-4764.008000000001,1162.686,-0.23234339999999998,11787.3,11787.06,-2.019364e-5,0.01888988,0.0173819,0.03627176,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.86e7,0.04994304000000001,81.2894,-5407.3279999999995,0.0,-4764.402,1161.1,-0.23247079999999998,11790.66,11790.400000000001,-6.322789999999999e-6,0.01885904,0.017375719999999997,0.03623478,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.861e7,0.0499868,81.17636,-5407.6720000000005,0.0,-4764.286,1162.12,-0.23239799999999997,11790.740000000002,11790.460000000001,-2.0661713999999997e-5,0.0188883,0.01738334,0.03627162,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.862e7,0.05001222000000001,81.67644,-5407.99,0.0,-4764.401999999999,1162.708,-0.2323674,11791.460000000001,11791.22,7.633633999999999e-6,0.01887842,0.01737382,0.036252240000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.863e7,0.050028340000000004,81.37304,-5407.674,0.0,-4763.064,1163.082,-0.23225679999999999,11791.1,11790.86,-7.998291999999999e-6,0.01893132,0.01740666,0.036337959999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.864e7,0.0499691,80.93118,-5407.1939999999995,0.0,-4764.782,1161.7060000000001,-0.2324564,11795.44,11795.219999999998,-4.407166e-5,0.018869459999999998,0.017355080000000002,0.03622458,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.865e7,0.05002572000000001,80.91404,-5407.268,0.0,-4763.652,1163.024,-0.23229819999999995,11794.08,11793.86,-6.596656e-5,0.018904620000000004,0.017398760000000003,0.0363034,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.866e7,0.04999054,81.15784,-5407.526,0.0,-4764.620000000001,1162.2040000000002,-0.2324138,11797.18,11796.939999999999,-3.7789584800000004e-5,0.01890196,0.017339999999999998,0.03624198,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.867e7,0.05003592,81.61738,-5407.008,0.0,-4762.844,1163.262,-0.23223120000000003,11795.679999999998,11795.439999999999,8.787201999999998e-6,0.01891514,0.0173781,0.03629324,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.868e7,0.049946880000000006,81.14752,-5407.824,0.0,-4765.6759999999995,1161.1879999999999,-0.23254760000000002,11801.58,11801.320000000002,-2.271701e-5,0.018852199999999996,0.01734108,0.03619332,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.869e7,0.05001724,81.62370000000001,-5407.442,0.0,-4764.039999999999,1162.8259999999998,-0.23233639999999997,11799.4,11799.16,-9.964000000000007e-7,0.018907780000000003,0.0173362,0.036243979999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.87e7,0.050062739999999994,81.75450000000001,-5406.628000000001,0.0,-4762.552000000001,1163.884,-0.23217239999999997,11798.24,11798.02,5.474999999999957e-7,0.0189361,0.01734272,0.03627884,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.871e7,0.04997978,80.8212,-5406.654,0.0,-4763.664,1161.9560000000001,-0.232368,11802.64,11802.4,-5.1891140000000005e-5,0.01891336,0.0173555,0.03626886,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.872e7,0.04993412,81.42914,-5406.924000000001,0.0,-4764.0019999999995,1160.8920000000003,-0.23245860000000002,11805.24,11805.02,-6.155454e-6,0.018877659999999997,0.01734768,0.03622534,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.873e7,0.05007560000000001,81.53558000000001,-5406.812,0.0,-4762.048,1164.1799999999998,-0.2321202,11801.140000000001,11800.88,-4.559578000000001e-6,0.018906319999999997,0.01743106,0.0363374,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.874e7,0.050000560000000006,81.43508,-5407.514,0.0,-4764.1320000000005,1162.4379999999999,-0.2323674,11805.88,11805.6,-2.1726332e-5,0.0189203,0.01733432,0.03625463999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.875e7,0.0499244,81.41923999999999,-5407.987999999999,0.0,-4765.534000000001,1160.6680000000001,-0.23257219999999998,11810.32,11810.100000000002,-2.341078e-5,0.01887486,0.017320980000000003,0.03619588,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.876e7,0.05002226,81.37487999999999,-5407.526,0.0,-4764.2480000000005,1162.942,-0.2323422,11808.060000000001,11807.78,1.036919999999997e-6,0.018932440000000002,0.017319300000000003,0.03625174,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.877e7,0.05002168,81.14564,-5407.366,0.0,-4764.232,1162.93,-0.2323422,11809.04,11808.8,-2.8706418e-5,0.01889206,0.017365039999999998,0.03625714,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.878e7,0.0499992,81.4228,-5407.964000000001,0.0,-4763.81,1162.406,-0.2323486,11810.18,11809.98,-4.614142e-6,0.018896539999999996,0.01740866,0.0363052,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.879e7,0.05003006,81.10194,-5407.64,0.0,-4764.086,1163.124,-0.23232,11811.16,11810.9,-3.731394e-5,0.0189269,0.01736036,0.036287240000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.88e7,0.04999298,80.71203999999999,-5408.038,0.0,-4764.862,1162.2599999999998,-0.23242599999999997,11814.22,11813.960000000001,-6.0196332e-5,0.01893264,0.01735542,0.036288060000000004,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.881e7,0.05000309999999999,81.39595999999999,-5408.36,0.0,-4764.57,1162.498,-0.232392,11814.9,11814.7,-1.83095798e-5,0.01888276,0.017400759999999998,0.03628352,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.882e7,0.04992006,80.97556,-5408.042,0.0,-4765.744000000001,1160.5659999999998,-0.232592,11819.28,11819.039999999999,-4.6829432e-5,0.01888092,0.01733338,0.03621428,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.883e7,0.05002326,81.90722000000001,-5407.758,0.0,-4763.870000000001,1162.966,-0.23231640000000003,11816.36,11816.159999999998,8.12279999999999e-7,0.0189114,0.017345500000000003,0.0362569,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.884e7,0.050049619999999996,81.57206,-5407.375999999999,0.0,-4763.008,1163.578,-0.2322212,11816.5,11816.26,2.278524e-5,0.0189265,0.01738286,0.0363093,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.885e7,0.05003826,81.18239999999999,-5408.042,0.0,-4764.238,1163.3139999999999,-0.2323176,11819.36,11819.119999999999,-2.1146199999999998e-5,0.01889686,0.017401439999999997,0.03629828,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.886e7,0.049918460000000005,80.67504,-5408.0960000000005,0.0,-4766.344,1160.5300000000002,-0.232633,11825.579999999998,11825.359999999999,-4.294446199999999e-5,0.018853719999999997,0.01734514,0.03619886,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.887e7,0.05004662,81.46477999999999,-5407.242,0.0,-4764.0779999999995,1163.51,-0.23229439999999996,11821.36,11821.1,8.12222e-6,0.018903979999999997,0.01733484,0.0362388,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.888e7,0.0500019,81.11776,-5407.128000000001,0.0,-4764.096,1162.47,-0.23236279999999998,11823.560000000001,11823.32,-1.962197e-5,0.01889046,0.017362060000000002,0.03625253999999999,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.889e7,0.05005417999999999,80.9789,-5407.066000000001,0.0,-4763.026,1163.6860000000001,-0.23221560000000002,11822.439999999999,11822.24,-4.3565042e-5,0.01892208,0.017404259999999998,0.036326380000000005,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.89e7,0.049951140000000005,81.21218000000002,-5407.746,0.0,-4765.07,1161.292,-0.232502,11828.019999999999,11827.78,1.4101118e-5,0.0188631,0.01736048,0.03622354,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.891e7,0.0499496,80.95106,-5407.697999999999,0.0,-4765.384,1161.252,-0.2325246,11829.8,11829.560000000001,-4.4668255999999993e-5,0.01888706,0.017329660000000004,0.03621676,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.892e7,0.05000802,81.06552,-5407.522,0.0,-4764.026,1162.612,-0.2323494,11828.5,11828.26,-3.6191160000000004e-5,0.01890542,0.017380440000000004,0.03628588,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.893e7,0.05001812,81.62395999999998,-5407.339999999999,0.0,-4763.352000000001,1162.848,-0.23229059999999996,11828.6,11828.34,2.1455858000000004e-5,0.018901140000000004,0.01738048,0.03628162,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.894e7,0.04998514,81.397,-5407.280000000001,0.0,-4764.817999999999,1162.078,-0.23243460000000002,11832.0,11831.76,-7.0235400000000026e-6,0.01887936,0.01731842,0.03619776,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.895e7,0.0499364,81.35622000000001,-5407.889999999999,0.0,-4765.012000000001,1160.9479999999999,-0.2325204,11834.52,11834.32,8.924379999999999e-6,0.01883124,0.017396039999999998,0.0362273,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.896e7,0.049989240000000004,81.22654,-5407.406,0.0,-4764.5,1162.176,-0.232408,11834.039999999999,11833.820000000002,-2.52245586e-5,0.01889606,0.01734128,0.036237359999999996,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.897e7,0.04996738,81.14944,-5407.5560000000005,0.0,-4765.081999999999,1161.6680000000001,-0.2324786,11836.240000000002,11836.0,-3.670732e-5,0.0189022,0.0173123,0.0362145,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.898e7,0.04997762,81.56332,-5407.156,0.0,-4764.546,1161.904,-0.23242859999999999,11836.66,11836.399999999998,-2.6694044e-5,0.01891044,0.01728614,0.036196580000000006,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
7.899e7,0.04992742000000001,81.24654000000001,-5407.378,0.0,-4765.428000000001,1160.738,-0.23256059999999995,11840.039999999997,11839.8,-6.767114000000002e-6,0.0188631,0.017311299999999998,0.036174399999999995,5,0.01,0.05,0.05,1.0,0.001,500000,500000000
