TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,N_exp,phi,chi_4,temp,damp,tstep,N_heat,N_isothermal,fit_ep_parameters,fit_ep_margin_error,fit_ep_standard_error
1.3119e8,0.0500181,32.5568,-2178.73,0.0,-1920.95,465.093,-0.234816,13935.1,13934.9,0.000103456,0.0188343,0.0174909,0.0363252,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.312e8,0.0498431,31.8857,-2179.32,0.0,-1922.33,463.466,-0.2353,13938.7,13938.5,-9.04396e-5,0.0187616,0.0175465,0.0363081,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3121e8,0.0501184,31.928,-2178.39,0.0,-1920.42,466.026,-0.23458,13935.3,13935.0,-0.000103272,0.0189984,0.0174586,0.0364569,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3122e8,0.0500276,32.383,-2178.78,0.0,-1922.32,465.182,-0.235022,13938.9,13938.6,-1.28538e-5,0.0188458,0.0172961,0.0361418,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3123e8,0.0499118,31.7001,-2178.75,0.0,-1921.39,464.104,-0.235046,13939.8,13939.5,-0.000127593,0.0188767,0.017521,0.0363977,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3124e8,0.0499534,32.0854,-2178.44,0.0,-1921.72,464.492,-0.235037,13940.7,13940.5,-4.49116e-5,0.0188158,0.0174156,0.0362313,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3125e8,0.0500749,32.6111,-2177.41,0.0,-1919.16,465.622,-0.234442,13938.5,13938.3,-2.01253e-5,0.0189853,0.0174078,0.0363931,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3126e8,0.0499957,32.369,-2177.67,0.0,-1920.97,464.885,-0.234853,13942.0,13941.8,-7.1534e-5,0.0189272,0.0172545,0.0361817,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3127e8,0.0499394,32.3284,-2178.1,0.0,-1920.82,464.361,-0.234912,13943.8,13943.6,2.51002e-5,0.0188392,0.0174431,0.0362824,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3128e8,0.0502531,32.2971,-2177.68,0.0,-1919.38,467.278,-0.23421,13940.9,13940.7,-2.91381e-5,0.0189659,0.017487,0.036453,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3129e8,0.0499071,32.2145,-2178.54,0.0,-1921.57,464.061,-0.235082,13947.5,13947.3,-1.66786e-6,0.01873,0.0175208,0.0362508,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.313e8,0.0500917,32.235,-2177.67,0.0,-1919.79,465.778,-0.234519,13944.9,13944.7,-7.60998e-5,0.018925,0.0174685,0.0363935,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3131e8,0.0502317,32.6792,-2177.79,0.0,-1918.85,467.079,-0.234157,13943.5,13943.2,2.52191e-5,0.0189942,0.0174991,0.0364933,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3132e8,0.0499372,32.4407,-2178.25,0.0,-1920.43,464.341,-0.234852,13949.0,13948.7,-2.05298e-5,0.0188412,0.0175117,0.0363529,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3133e8,0.0501515,32.928,-2177.44,0.0,-1918.02,466.334,-0.234143,13945.3,13945.0,1.78472e-5,0.0189801,0.0175505,0.0365306,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3134e8,0.0501606,32.6283,-2177.61,0.0,-1918.86,466.418,-0.234264,13947.0,13946.8,-3.56274e-6,0.0189595,0.0175128,0.0364722,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3135e8,0.0499881,32.4173,-2177.37,0.0,-1919.64,464.814,-0.23465,13950.1,13949.9,-2.28115e-5,0.0189963,0.0173442,0.0363404,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3136e8,0.0500115,32.3803,-2178.04,0.0,-1920.26,465.032,-0.234714,13951.2,13951.0,-3.81109e-5,0.0188626,0.0174918,0.0363544,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3137e8,0.0500236,32.1773,-2177.97,0.0,-1920.12,465.145,-0.234674,13952.1,13951.9,-1.18831e-5,0.0187928,0.0176049,0.0363977,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3138e8,0.0498198,32.3305,-2179.03,0.0,-1922.07,463.25,-0.235294,13956.6,13956.3,6.46063e-5,0.0187083,0.0175221,0.0362304,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3139e8,0.0501288,32.3979,-2180.01,0.0,-1921.81,466.123,-0.234788,13953.6,13953.4,-4.39268e-5,0.0189008,0.0175197,0.0364206,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.314e8,0.0502512,32.3986,-2179.68,0.0,-1921.07,467.261,-0.234486,13953.0,13952.7,-3.31325e-5,0.018962,0.0175233,0.0364853,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3141e8,0.0501001,31.9024,-2179.34,0.0,-1921.5,465.856,-0.234781,13955.4,13955.1,-9.42202e-5,0.0189368,0.0175052,0.0364419,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3142e8,0.0497978,31.87,-2180.19,0.0,-1923.85,463.045,-0.235613,13961.3,13961.1,4.5812e-6,0.0188089,0.0173966,0.0362055,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3143e8,0.0501728,32.322,-2179.39,0.0,-1921.05,466.532,-0.2346,13956.0,13955.7,-2.8662e-5,0.0189544,0.0174997,0.0364541,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3144e8,0.0500609,32.502,-2179.9,0.0,-1922.19,465.492,-0.234951,13959.0,13958.7,4.37124e-6,0.0189354,0.0173882,0.0363236,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3145e8,0.0500101,32.2437,-2179.6,0.0,-1922.18,465.019,-0.235026,13960.6,13960.4,-8.36397e-5,0.0189183,0.0174011,0.0363194,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3146e8,0.0501635,32.2619,-2179.64,0.0,-1921.24,466.445,-0.234644,13959.3,13959.1,-0.00012129,0.018979,0.0174953,0.0364742,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3147e8,0.0500998,32.405,-2179.57,0.0,-1921.87,465.853,-0.234841,13961.3,13961.1,-9.13162e-5,0.0189069,0.017432,0.0363389,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3148e8,0.0501479,31.9141,-2179.48,0.0,-1921.49,466.3,-0.234707,13961.1,13960.9,-0.000132064,0.0189706,0.017494,0.0364646,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3149e8,0.0501165,32.008,-2179.85,0.0,-1921.21,466.009,-0.23471,13962.2,13962.0,-7.26933e-5,0.0189547,0.017598,0.0365527,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.315e8,0.0499188,31.3901,-2180.02,0.0,-1923.4,464.17,-0.235359,13967.6,13967.4,-0.000202956,0.0189213,0.0174063,0.0363276,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3151e8,0.0500705,31.6378,-2179.52,0.0,-1922.62,465.58,-0.235006,13966.4,13966.2,-0.000156641,0.0189312,0.0174014,0.0363326,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3152e8,0.0500272,32.4397,-2179.97,0.0,-1921.66,465.178,-0.234917,13966.5,13966.3,3.11854e-6,0.0188984,0.0175311,0.0364295,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3153e8,0.0498161,31.8199,-2180.01,0.0,-1923.46,463.215,-0.235524,13970.8,13970.5,-0.000110594,0.0188872,0.0173595,0.0362467,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3154e8,0.0501173,32.266,-2179.41,0.0,-1921.93,466.016,-0.234826,13967.2,13967.0,-5.24841e-5,0.0189561,0.0173674,0.0363234,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3155e8,0.0498105,32.5261,-2180.44,0.0,-1923.7,463.163,-0.23557,13973.0,13972.7,6.22812e-5,0.0188102,0.0173545,0.0361647,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3156e8,0.0500688,32.2637,-2179.79,0.0,-1921.57,465.564,-0.23484,13969.3,13969.1,-3.1396e-5,0.0188851,0.0175582,0.0364433,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3157e8,0.0500075,32.0472,-2179.99,0.0,-1921.73,464.995,-0.234957,13970.7,13970.5,-7.83867e-5,0.0188933,0.0175923,0.0364856,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3158e8,0.0499495,32.3547,-2179.81,0.0,-1921.97,464.456,-0.235084,13972.5,13972.3,-9.81526e-5,0.0189562,0.0174114,0.0363677,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3159e8,0.0500693,32.5315,-2179.69,0.0,-1921.38,465.57,-0.234808,13971.8,13971.5,3.22693e-5,0.018985,0.017431,0.036416,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.316e8,0.0499631,32.5109,-2179.97,0.0,-1922.29,464.582,-0.235114,13974.8,13974.6,4.10734e-5,0.0188461,0.0174714,0.0363175,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3161e8,0.050168,32.7873,-2179.35,0.0,-1920.89,466.487,-0.234581,13972.4,13972.1,3.2787e-5,0.018972,0.0174274,0.0363994,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3162e8,0.0501214,32.4216,-2179.54,0.0,-1921.64,466.054,-0.234771,13974.5,13974.2,-2.07124e-5,0.0188647,0.017503,0.0363677,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3163e8,0.0499997,31.7538,-2180.38,0.0,-1922.7,464.923,-0.235125,13977.6,13977.3,-0.000121107,0.0188409,0.0175997,0.0364407,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3164e8,0.0499978,31.3926,-2180.21,0.0,-1923.26,464.904,-0.235219,13979.2,13979.0,-0.000174223,0.0188404,0.0175389,0.0363793,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3165e8,0.0500112,31.8131,-2180.16,0.0,-1922.93,465.029,-0.235145,13979.8,13979.5,-6.71307e-5,0.0188688,0.0174885,0.0363573,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3166e8,0.0498573,31.4871,-2179.92,0.0,-1923.58,463.598,-0.235481,13982.6,13982.4,-0.000182708,0.0188597,0.017407,0.0362666,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3167e8,0.0498998,32.371,-2179.76,0.0,-1922.33,463.993,-0.235216,13982.2,13981.9,-7.69419e-6,0.0187715,0.0175272,0.0362987,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3168e8,0.049895,32.2386,-2179.85,0.0,-1922.95,463.949,-0.235322,13983.6,13983.4,-7.27112e-5,0.0188007,0.0174361,0.0362368,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3169e8,0.0499214,32.0455,-2179.74,0.0,-1923.3,464.194,-0.23534,13984.6,13984.4,-4.4896e-5,0.0189035,0.0172899,0.0361934,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.317e8,0.0501194,32.4349,-2179.82,0.0,-1922.02,466.035,-0.234836,13982.4,13982.2,-7.36728e-5,0.0189155,0.0174341,0.0363496,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3171e8,0.0500311,32.8734,-2179.26,0.0,-1921.06,465.214,-0.234814,13983.1,13982.9,9.41211e-5,0.0189209,0.0174224,0.0363433,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3172e8,0.0498298,32.5473,-2179.9,0.0,-1922.79,463.342,-0.235394,13987.7,13987.5,2.25353e-5,0.0188668,0.0173536,0.0362204,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3173e8,0.0500224,33.1603,-2179.45,0.0,-1920.95,465.133,-0.234809,13985.1,13984.9,0.000107057,0.0188696,0.0174754,0.036345,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3174e8,0.0501342,32.2412,-2179.58,0.0,-1920.82,466.173,-0.234621,13984.9,13984.7,-1.45323e-5,0.0189695,0.017565,0.0365345,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3175e8,0.0498233,31.9434,-2180.06,0.0,-1924.27,463.282,-0.235643,13992.4,13992.1,-6.27561e-5,0.0187982,0.0173071,0.0361052,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3176e8,0.0499271,32.2189,-2179.91,0.0,-1923.23,464.247,-0.23532,13991.5,13991.3,2.10028e-5,0.0188779,0.0173256,0.0362036,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3177e8,0.0501335,32.6764,-2180.13,0.0,-1921.42,466.167,-0.234718,13988.7,13988.5,7.16541e-5,0.0188839,0.0175738,0.0364577,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3178e8,0.0499667,31.8562,-2180.03,0.0,-1922.36,464.616,-0.235121,13992.7,13992.5,-0.00012559,0.0188912,0.017529,0.0364202,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3179e8,0.0498987,32.5072,-2179.7,0.0,-1922.72,463.983,-0.235279,13994.8,13994.5,6.55962e-5,0.0188623,0.017344,0.0362063,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.318e8,0.0500541,32.3671,-2180.08,0.0,-1921.6,465.428,-0.234866,13993.2,13992.9,-6.9417e-6,0.0188462,0.0176239,0.0364701,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3181e8,0.0500383,32.4795,-2179.73,0.0,-1922.37,465.281,-0.235014,13995.3,13995.0,6.22955e-5,0.0188536,0.0174174,0.036271,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3182e8,0.0499388,31.9005,-2179.89,0.0,-1923.54,464.356,-0.235353,13998.0,13997.8,-2.75174e-5,0.0188964,0.0173042,0.0362006,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3183e8,0.049872,31.8936,-2179.98,0.0,-1923.86,463.734,-0.235504,13999.6,13999.3,-4.11293e-5,0.01881,0.0173559,0.0361659,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3184e8,0.0499149,32.1688,-2179.78,0.0,-1923.13,464.134,-0.235321,13999.7,13999.4,1.03768e-5,0.0188316,0.0173749,0.0362065,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3185e8,0.049873,31.9108,-2179.83,0.0,-1923.78,463.744,-0.235489,14002.0,14001.8,4.44599e-6,0.0187948,0.0173582,0.036153,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3186e8,0.0498865,31.738,-2180.47,0.0,-1923.74,463.87,-0.235463,14002.8,14002.6,-5.33383e-5,0.0187982,0.0174906,0.0362888,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3187e8,0.0496514,31.5593,-2180.61,0.0,-1924.76,461.683,-0.23598,14006.8,14006.6,-5.57203e-5,0.018756,0.01742,0.036176,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3188e8,0.0499971,31.1551,-2180.16,0.0,-1923.84,464.898,-0.235313,14003.5,14003.2,-0.000157369,0.0188085,0.0175086,0.0363171,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3189e8,0.0501055,31.8721,-2180.0,0.0,-1922.95,465.906,-0.235007,14002.7,14002.5,-5.29623e-5,0.0189103,0.0174079,0.0363182,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.319e8,0.0501155,31.704,-2179.84,0.0,-1922.32,465.999,-0.23489,14003.4,14003.1,-8.5968e-5,0.018891,0.0175317,0.0364227,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3191e8,0.0497835,31.5011,-2180.2,0.0,-1923.92,462.912,-0.235646,14008.7,14008.5,-0.000140062,0.0188687,0.0173872,0.0362558,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3192e8,0.0498662,32.4916,-2180.17,0.0,-1923.33,463.681,-0.235427,14008.2,14008.0,2.41787e-5,0.0188428,0.0173428,0.0361856,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3193e8,0.0501307,32.3476,-2179.42,0.0,-1921.21,466.14,-0.234688,14005.0,14004.8,-9.8663e-6,0.0189524,0.017477,0.0364293,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3194e8,0.050004,32.7966,-2179.92,0.0,-1921.63,464.962,-0.234946,14007.9,14007.6,8.52751e-5,0.0188451,0.0175241,0.0363692,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3195e8,0.0501052,32.3048,-2179.78,0.0,-1921.46,465.904,-0.234767,14007.5,14007.3,-4.871e-5,0.0189297,0.0175243,0.036454,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3196e8,0.0499092,32.8471,-2180.01,0.0,-1923.07,464.081,-0.235321,14012.0,14011.7,0.000111838,0.0188447,0.0172994,0.0361441,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3197e8,0.0500321,32.266,-2179.63,0.0,-1921.89,465.224,-0.234946,14010.5,14010.3,5.93646e-5,0.0189311,0.0174367,0.0363679,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3198e8,0.0501872,31.9973,-2179.72,0.0,-1921.51,466.666,-0.234652,14009.9,14009.7,-3.28485e-5,0.0189358,0.01755,0.0364858,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
1.3199e8,0.0499767,31.5745,-2180.13,0.0,-1922.93,464.709,-0.235197,14015.0,14014.7,-6.52321e-5,0.0188118,0.0175788,0.0363907,1,0.01,0.05,0.05,1.0,0.002,500000,500000000,"[21741.09745971989, -1931.668745297488]","[118.43439018818154, 0.3996457338791447]","[60.425358270400814, 0.20389970018433343]"
