timeStep,Sq,lambda_o,lambda_f,id
7000000,"[1.3156154237525752, 0.719780386838201, 0.8180816933697994, 0.9185842532393017, 1.1482840223640625, 1.2307690766274084, 1.434890438587454, 1.4944584502404625, 1.639587090495128, 1.7864879963340776, 1.9226412835155355, 2.1357033850692653, 2.295437721791415, 2.7647184959626627, 2.5746244057046055, 3.0597890349761174, 3.0934147470024542, 3.552166544308228, 3.570355431138935, 3.4323874727982924, 4.084687368206516, 4.671235885765606, 4.439716470394422, 4.120347802686382, 4.621162593042116, 5.785824907563794, 6.7234948494266575, 6.8082764431122005, 6.172284727734603, 5.4621193794661655, 5.3015319512067824, 5.920813248395019, 7.113153624818038, 8.424256627656197, 9.400672853501838, 9.767885639512418, 9.492530835465434, 8.746647775213205, 7.819104181700383, 7.018242675389773, 6.594974640906433, 6.698648772925601, 7.365170467305093, 8.529690780204252, 10.053872143741165, 11.758558706583404, 13.454999719930248, 14.970425123835536, 16.166087121801738, 16.947586852063093, 17.268376917085643, 17.127870651780658, 16.56574248891764, 15.6539104565113, 14.487464932987995, 13.175528516827331, 11.832752490220722, 10.571905434345936, 9.497802626611376, 8.702664137144112, 8.262872265781285, 8.23701934696858, 8.6650881481795, 9.56858230558859, 10.951417341283285, 12.801388562632557, 15.092046295242605, 17.78482809533092, 20.831319278164262, 24.175535418535414, 27.756142114997935, 31.508547392347573, 35.36682012109434, 39.26540349305908, 43.140605834414764, 46.931861922157076, 50.58276664832875, 54.04188955543011, 57.26338368294076, 60.207405565423215, 62.84036535001367, 65.13502708458367, 67.07047947741263, 68.63199703204583, 69.8108105802504, 70.6038050107669, 71.01316053816154, 71.04595226964298, 70.71372118432018, 70.03202799838753, 69.01999979602166, 67.69987779199423, 66.09657318060705, 64.23723673067187, 62.15084661537972, 59.86781792130105, 57.41963636074227, 54.8385179116253, 52.15709542226474, 49.408132636829336, 46.62426561203018, 43.837771097440566, 41.08036113157113, 38.38300285436056, 35.77576234547208, 33.287671158610955, 30.946614127504827, 28.77923696237395, 26.810872130481485, 25.06548151516666, 23.565614369729968, 22.33237912136563, 21.38542763228415, 20.742950587017038, 20.421682743892337, 20.436916862487454, 20.802525195552533, 21.530987511838717, 22.633424694141098, 24.11963703361219, 25.99814641617867, 28.276241669051565, 30.960026404376073, 34.05446876266732, 37.56345252059802, 41.489829085804836, 45.83546995560024, 50.601319266834416]",1,51.245304,id00200550000005100001500000095e625004750025622652
7333000,"[1.2708860831094977, 0.6436484132521589, 0.7767781053063397, 0.9231079985354663, 1.1034345193167425, 1.0695575200681007, 1.3556134870962888, 1.5774700591433615, 1.7065742631802907, 1.7213485155739938, 2.0338732973863376, 2.1279012670164708, 2.2326852049553243, 2.782669089694692, 2.9008389505349297, 3.134616017006251, 3.1546966224616986, 3.928283132059957, 3.886449364428288, 3.557838205804822, 4.400875755699018, 5.349008693757969, 5.178331176580115, 4.533203137459939, 4.5673378421801125, 5.3746992304947945, 6.1659904025000225, 6.284175785082359, 5.762714255185881, 5.146502458088243, 5.002093360753985, 5.563171497736556, 6.6700056437377615, 7.925398871757704, 8.913582996348026, 9.365352498581531, 9.224117582358092, 8.623731559182144, 7.815007432833154, 7.079373005222088, 6.65684738835424, 6.701322090790767, 7.264593325806936, 8.303603567189185, 9.702555190958574, 11.301684945371878, 12.92618118431191, 14.410937861293887, 15.618918007365576, 16.452531020104665, 16.858531150360612, 16.827569215381033, 16.389782520740887, 15.607805763484636, 14.568430361288364, 13.37390961609032, 12.133656676135459, 10.956845242441688, 9.946217680701245, 9.193239163069924, 8.774610301643815, 8.750061099526297, 9.161290642008725, 10.031883851504402, 11.368023062959914, 13.15981295158343, 15.383048044741095, 18.001269074271594, 20.967974949869923, 24.22887902625717, 27.724120054250566, 31.390358691731734, 35.162709035146534, 38.97647094522862, 42.768642835844105, 46.47920608726386, 50.05218146029214, 53.436465021299874, 56.58645637545552, 59.462495697743435, 62.031128399794106, 64.26521751448831, 66.14392424006152, 67.65257675815148, 68.78244659800222, 69.53045060880953, 69.8987951467836, 69.89457748338539, 69.52935777669444, 68.81871328159396, 67.78178485373233, 66.44082426143444, 64.82074938254681, 62.94871304452189, 60.85369007380868, 58.56608605729255, 56.1173703824498, 53.53973530932339, 50.86578212951987, 48.12823487688402, 45.359681562222846, 42.59234250093528, 39.857864978162155, 37.18714324183749, 34.61016262096071, 32.15586642623425, 29.852044195266522, 27.725239787837573, 25.800677811965492, 24.102206863065057, 22.6522580813764, 21.471817572699504, 20.580411290508202, 19.996101040471206, 19.7354903384924, 19.813738928247837, 20.244584841871266, 21.040372966300712, 22.212089156515198, 23.76939901439845, 25.720690527423923, 28.073119834113598, 30.832659452803952, 34.00414837630412, 37.59134349733624, 41.59697188807058, 46.022783511553826, 50.86960399340141]",1,51.245304,id00200550000005100001500000095e625004750025622652
7667000,"[1.3695496728876762, 0.7047937837492781, 0.7948135089198685, 0.866289069632498, 1.2296732042573417, 1.1291012208125213, 1.173238946337729, 1.6564623271010561, 2.0307131138466064, 2.096537755797548, 2.1513666203618915, 2.492479592842459, 2.6375785594840107, 2.917450146250873, 2.6084991024498136, 3.365036003999162, 3.032955818242666, 3.710219032274773, 4.034385767514313, 3.832598560225188, 4.480101814573407, 5.198447705115692, 5.006032981328651, 4.587380044577862, 4.9599759568932305, 6.038425073937045, 6.920983313883536, 6.934102251895245, 6.167152680622486, 5.252390763322745, 4.8353553518741474, 5.195018221214666, 6.179605693829737, 7.376124584215963, 8.347719577300563, 8.811296664927847, 8.706297632194063, 8.168075462380639, 7.447869378098537, 6.821928261681709, 6.518624288054167, 6.67604475299948, 7.329916401531771, 8.42464803180015, 9.838006481067984, 11.410762221021725, 12.974912358626408, 14.376643957190455, 15.49239051956549, 16.23790982863918, 16.57126881669775, 16.491076074182878, 16.031404414817697, 15.254732055053072, 14.244008174780301, 13.094690121512421, 11.907349891137002, 10.781230069083152, 9.808953224215877, 9.072454316147947, 8.64010895968449, 8.564965410695674, 8.883948535997078, 9.617883883127549, 10.772184150511702, 12.338044646925717, 14.294005350170954, 16.607752312502214, 19.238048435434635, 22.136701591322073, 25.250495664649566, 28.523026614725527, 31.89640067416431, 35.31276504328478, 38.71565281753914, 42.05113340079727, 45.26876739621007, 48.32237106418981, 51.170600060474065, 53.777365498315426, 56.112097603103635, 58.14987352570891, 59.87142642208993, 61.26305284605267, 62.31643497741544, 63.028393339465346, 63.4005845501365, 63.43915738664301, 63.15437909366505, 62.56024248684393, 61.674063040124906, 60.51607383045738, 59.109024970446704, 57.477793005038855, 55.64900469225062, 53.650678635354375, 51.511887385877436, 49.26244189135934, 46.93259951489187, 44.5527962993377, 42.15340368105889, 39.764509468648605, 37.4157225839626, 35.13600080809916, 32.95350057648561, 30.895447717842192, 28.98802792488795, 27.25629567410274, 25.724100272068085, 24.414027691816848, 23.347356869698867, 22.544029157507186, 22.02262966248212, 21.800379256249343, 21.893136090108868, 22.315405516109923, 23.080357379107298, 24.199849712892355, 25.684457942197128, 27.54350876079526, 29.785117923195223, 32.41623125284649, 35.44266823283027, 38.869167605276914, 42.69943446297016, 46.936188370570974, 51.581212103510985, 56.635400639838785]",1,51.245304,id00200550000005100001500000095e625004750025622652
8000000,"[1.3671589802411193, 0.6709027412638827, 0.8048311130528013, 0.8641529869554624, 1.0336651500355662, 1.1830594354258, 1.4055057001210876, 1.756720779620963, 1.8310837274178466, 1.9757822479054543, 2.1645896336920187, 2.323144068506139, 2.288591446847679, 2.562867887985941, 2.818118765775673, 3.1335925839795022, 2.9694306786582163, 3.6385091628216135, 4.087409959419266, 3.9888640596169562, 4.164984077285672, 4.398285339287172, 4.283688699720151, 4.268608590750821, 4.8490139442896965, 5.773019426312144, 6.363310910298326, 6.244049798247908, 5.624683406655859, 5.047127098154048, 4.968503543273585, 5.511903174070127, 6.472578794550342, 7.485270032637347, 8.21492783703597, 8.479754208517583, 8.282284913190821, 7.7700675431342825, 7.163596308441067, 6.684358171483506, 6.502439936608041, 6.709961163091674, 7.317628448483648, 8.26746017014204, 9.45403019573646, 10.747873173318741, 12.016718530856688, 13.142187055003436, 14.031124022519577, 14.621768627658732, 14.885532320954583, 14.825395356197161, 14.471949417824124, 13.878010185637198, 13.11256430471006, 12.25464263086055, 11.387549253914951, 10.593734658977501, 9.95048500928652, 9.52650745187489, 9.379421220183184, 9.554113133009006, 10.08188080459225, 10.980264627017236, 12.253457794820672, 13.893180046347553, 15.879903418962728, 18.1843254480393, 20.768995429612442, 23.59001140127789, 26.598718389315746, 29.7433514461884, 32.970579476305645, 36.22691740283092, 39.45998459276725, 42.619596480455264, 45.65868395621528, 48.534041336474814, 51.20690867755007, 53.64339794702253, 55.81477525612619, 57.69761312591148, 59.273827752836354, 60.53061659442808, 61.46031144175799, 62.06016159924012, 62.33206095637528, 62.282231698791925, 61.92087624149235, 61.2618077365035, 60.32206825892797, 59.12154254763252, 57.682573998013105, 56.029588494900906, 54.188730647467715, 52.187516053179614, 50.054502378257254, 47.818981298090414, 45.510692690368415, 43.15956191214472, 40.795460514139634, 38.44799034491639, 36.14629066728906, 33.91886764239414, 31.793445326294332, 29.796837163010874, 27.954836840071582, 26.292127292005148, 24.832206588175172, 23.597329418887934, 22.60846289328777, 21.885255380130634, 21.446017154527183, 21.307711657048976, 21.48595622348689, 21.99503120171571, 22.847896434574025, 24.0562141527499, 25.63037738798408, 27.579543083323177, 29.911669142753915, 32.63355472658863, 35.75088316088432, 39.268266888522255, 43.18929394604658, 47.51657550374159, 52.251794056580295, 57.39575190055438]",1,51.245304,id00200550000005100001500000095e625004750025622652
8333000,"[1.3388145088004182, 0.6813969186810706, 0.8032344123541528, 0.9778581806360811, 1.004916847276471, 1.1292320246997998, 1.3321671244976654, 1.5164314067504336, 1.7777273841187826, 1.8803465573646951, 2.152234308379866, 2.2499893616815925, 2.248246843370888, 2.5285169618378704, 2.4795873717738397, 2.826100938487069, 2.891802675030101, 3.334551526099246, 3.295407802328433, 3.3385522733007456, 4.4001216655942, 5.2276122416295765, 4.921607302853664, 4.5155096193422075, 5.1751044242420425, 6.6463228072100815, 7.773681659536194, 7.789461549966135, 6.887627082385447, 5.87993522455851, 5.528822828659144, 6.111569440738052, 7.384304252450119, 8.817042636429976, 9.887856532704497, 10.286733669900002, 9.980941901574145, 9.167675658205521, 8.169296076711356, 7.322645295421636, 6.89489809477144, 7.038146109145771, 7.78029536154508, 9.042337406042797, 10.670203175518456, 12.470970783880379, 14.2461958408682, 15.818248098922247, 17.04809204988749, 17.844720197688254, 18.167479691540812, 18.02298585101097, 17.458373955493496, 16.552464757494086, 15.406131029187765, 14.13283360093623, 12.849994441349773, 11.671616075380927, 10.702349976563998, 10.033061012072201, 9.737825116446233, 9.872225604639956, 10.472772040384886, 11.557247056169393, 13.125784669135397, 15.162493254183214, 17.637453291200096, 20.508941119645325, 23.725752842092948, 27.229525515414043, 30.95697468374858, 34.841987388469406, 38.817527603937, 42.817326399821425, 46.777342000022685, 50.63698539405793, 54.34011543745556, 57.83581367838108, 61.07895371633104, 64.03058298818415, 66.65813673253635, 68.93550473445353, 70.84297150780333, 72.36705001558866, 73.5002280199186, 74.24064482787334, 74.59171467010121, 74.56171130705454, 74.1633267760768, 73.4132155273754, 72.33153359041403, 70.94148089468413, 69.26885346056393, 67.3416108894327, 65.18946342341059, 62.84348181510686, 60.33573234392001, 57.69893853234018, 54.96617044605853, 52.170561896970696, 49.345055399167755, 46.52217434526373, 43.73382156449915, 41.01110318585264, 38.38417655021774, 35.88212078745209, 33.532828589314406, 31.36291766116934, 29.39766031774199, 27.660929695683087, 26.17516108344058, 24.961326912709023, 24.03892401188168, 23.425971787319025, 23.139020070188316, 23.193165442865265, 23.602074937531345, 24.378016079093772, 25.531892323632917, 27.073283021229702, 29.010487107446835, 31.350569800322095, 34.099411649031616, 37.261759346073326, 40.84127777670753, 44.840602837357096, 49.26139460867558, 54.10439051906902]",1,51.245304,id00200550000005100001500000095e625004750025622652
8667000,"[1.2659683849059042, 0.6898376531901949, 0.7444805796869041, 0.9414497101639736, 1.054167914674237, 1.1832109332223208, 1.5047603094379178, 1.726574258457254, 1.6922868914461644, 1.9472783890699665, 2.106585238540789, 2.3470668146907947, 2.353908275899325, 2.701412159276768, 2.7765320769555366, 3.0531470525967896, 2.9724718531764176, 3.647459771960037, 3.6123697974421214, 3.6710332296535175, 4.998117867753918, 6.03066507265778, 5.6352492535063226, 4.93002821191852, 5.222166693318891, 6.322676440982181, 7.134093915071315, 6.976138735811718, 6.10605783398698, 5.323073277403455, 5.309746350876551, 6.2443110742764505, 7.807906046788182, 9.435197071691704, 10.600666855225157, 11.006098113519414, 10.632839653840836, 9.688763646679584, 8.503781915399545, 7.422039688091942, 6.720464998722539, 6.56451461663098, 6.998571174265542, 7.9615909570038, 9.316915987789528, 10.88659875059997, 12.483354077454079, 13.936149843123012, 15.10784590483855, 15.904974072170805, 16.280750507184067, 16.232867118612745, 15.797687977990627, 15.042330154014056, 14.055849987712772, 12.940463456592983, 11.803449949732926, 10.75014690784394, 9.878247683269723, 9.273466836481596, 9.006531239407336, 9.131385051787525, 9.684454705457492, 10.684799780310547, 12.134971276567182, 14.022405478235319, 16.321195532043987, 18.994101071465874, 21.99467647019738, 25.26941899324745, 28.759858093157316, 32.40452562387556, 36.14076336169395, 39.90633870165433, 43.64085167426493, 47.28692655409324, 50.7911894414943, 54.105039474246034, 57.1852259774843, 59.99424710871574, 62.50058761841372, 64.67881443365322, 66.50954907393627, 67.97933559669096, 69.08042199563813, 69.81047186773479, 70.17222183258095, 70.17309872168917, 69.82480902612166, 69.14291155649602, 68.14638277260603, 66.85718281279134, 65.29982891800564, 63.50098171666354, 61.489048721816275, 59.293808395002074, 56.946057250373045, 54.47728170464949, 51.919355717272545, 49.304264703587556, 46.66385573392341, 44.029613644521746, 41.43246237382226, 38.902590591174594, 36.46930049651197, 34.1608785312423, 32.00448664547926, 30.02607270823836, 28.25029861945816, 26.70048468038008, 25.398568797226446, 24.365079128121305, 23.6191188311881, 23.17836162961511, 23.059056974527145, 23.27604365647454, 23.842770789340083, 24.771325164888815, 26.072464050745392, 27.755652578228833, 29.82910493837044, 32.2998286739396, 35.1736714219171, 38.45536952422666, 42.148597984430566, 46.25602130436295, 50.779344787245485, 55.71936594270704]",1,51.245304,id00200550000005100001500000095e625004750025622652
9000000,"[1.4280346418954957, 0.670568960077127, 0.7703967646878538, 0.8473425343038249, 1.1395833366978567, 1.2617546444027907, 1.4348496709647938, 1.5350579524488823, 1.6602346054336137, 1.7627048665252223, 2.3282613333967594, 2.2898336921251543, 2.4095053531106276, 2.522020551092009, 2.511726722852095, 3.0892933492255406, 2.925024148169745, 3.4531410215989746, 3.6817119455788423, 3.5630734271830518, 4.167540282391123, 4.779454545151975, 4.580567441108848, 4.236975382334296, 4.704329753619593, 5.900498105259029, 6.952030446309869, 7.191560929560068, 6.686799589050736, 6.030001698280421, 5.820296060570141, 6.298745845951596, 7.297045676294473, 8.410372864816303, 9.227481254179017, 9.49621362931812, 9.182196417161535, 8.43773027273721, 7.522502232370392, 6.716166580202002, 6.249057760194816, 6.26199886066655, 6.794732520074918, 7.796221625903434, 9.14807074874365, 10.693042544145152, 12.262649528422891, 13.700083821308372, 14.876741605326604, 15.70207712483385, 16.127463582897565, 16.14523036136027, 15.784207617877055, 15.103056401432532, 14.18248929406998, 13.117261638315144, 12.00858151440147, 10.957374085397165, 10.05865573981386, 9.397129893256054, 9.044008356228995, 9.054986003858613, 9.469247046545371, 10.30935321486507, 11.581852671473396, 13.278449072357361, 15.377579236213235, 17.846262353483898, 20.64210122557969, 23.71533488332596, 27.01086078326663, 30.470162707241577, 34.03309689804601, 37.639503504029996, 41.230622919718776, 44.750307079101, 48.146024262941005, 51.36966266670182, 54.37814302636059, 57.13385422013629, 59.604928164304816, 61.76537170445429, 63.59507376040415, 65.07970588686175, 66.2105338162643, 66.98415658814483, 67.40218865352772, 67.47089896691124, 67.2008196183646, 66.6063350744498, 65.70526163559275, 64.51842531385792, 63.0692450135417, 61.38332667406152, 59.488072920060404, 57.41231176193205, 55.18594700144241, 52.839632219003114, 50.40446954641564, 47.911733854951166, 45.392622505886074, 42.87803041093788, 40.39834982513279, 37.98329403623593, 35.66174391502418, 33.46161614182007, 31.4097518197854, 29.531824117998994, 27.852263551415746, 26.394199495106697, 25.179416541979027, 24.228324342293003, 23.559939606073446, 23.19187900278712, 23.14036175369936, 23.42022077881717, 24.04492133031297, 25.026586116176688, 26.37602599021698, 28.102775356334227, 30.215131505345507, 32.72019717086956, 35.6239256563591, 38.93116794790891, 42.645721286710575, 46.77037873079398, 51.30697928790003, 56.256458249951876]",1,51.245304,id00200550000005100001500000095e625004750025622652
9333000,"[1.2729309980441519, 0.6708250384446384, 0.7518461929011503, 0.9632009272103899, 1.1512763068645444, 1.3248203069951796, 1.5172037607677786, 1.5332163565415435, 1.700959197981321, 1.70758703189193, 2.350655771507567, 2.355129379236193, 2.344762765602204, 2.6571255859098777, 2.532531857318421, 2.8563167971288412, 2.8853236555689685, 3.6890416652919273, 4.023996000063069, 3.981640468189594, 4.549805518182944, 5.043790041211914, 4.817993234125905, 4.561282881562068, 5.071430642737196, 6.160980374873402, 7.030100338608413, 7.162303125433797, 6.70768473455947, 6.234415698098471, 6.263466804610719, 6.963684112554905, 8.124985612178122, 9.32717656360926, 10.159390719182518, 10.380286298110747, 9.976269281227502, 9.129658183267253, 8.135231459138188, 7.305640413846724, 6.894543929892179, 7.051090414567744, 7.806724038131374, 9.087558966582082, 10.742533844943168, 12.57786475535455, 14.390416054408744, 15.995277617669993, 17.24530239580946, 18.04225219368478, 18.340436662518627, 18.144384843063065, 17.502301181211624, 16.49697805048513, 15.235592118871963, 13.839497779054165, 12.434810869177928, 11.14428729114863, 10.080761785366004, 9.342227048500256, 9.008499844524964, 9.13933200107673, 9.77377190273386, 10.930557953448485, 12.609321929377318, 14.792390778229729, 17.44699507833651, 20.52771705805115, 23.97903783070411, 27.737870217848812, 31.73598879952573, 35.90229176654658, 40.16484928221352, 44.45271020984424, 48.69745325488087, 52.834479970644615, 56.804055934095025, 60.552113006722486, 64.03083026714403, 67.19901424406773, 70.02230078244868, 72.47320150851448, 74.53101765828609, 76.18164320573531, 77.41727794658655, 78.23606960862905, 78.64170228907795, 78.64294665981589, 78.2531855070061, 77.4899263392389, 76.37431104943234, 74.93063097885668, 73.18585422529584, 71.16917067165238, 68.9115589899789, 66.44537879778929, 63.8039902037745, 61.021402171339304, 58.13195044162285, 55.170005182761116, 52.16970805851752, 49.164738026385024, 46.188104872425235, 43.271969257477735, 40.447487877570055, 37.74468222170428, 35.192329334752536, 32.81787295479118, 30.64735338642838, 28.70535448885105, 27.01496619444416, 25.597761026583054, 24.473783149822378, 23.661548559006476, 23.178055093094972, 23.038801042467565, 23.257811203257592, 23.847669317326222, 24.819555920585383, 26.18329070451958, 27.947378575184207, 30.119058670091448, 32.70435566582359, 35.70813277764964, 39.13414591669971, 42.98509853029236, 47.26269670680253, 51.96770417806674]",1,51.245304,id00200550000005100001500000095e625004750025622652
9667000,"[1.4129874805714313, 0.6913315662124025, 0.7021535583454488, 0.9895809387048031, 1.0472589421915548, 1.2824452627637104, 1.45918784135146, 1.5855496736635575, 1.5792250476560619, 1.802730230744223, 1.9845508686880855, 2.0753296545315205, 2.200629815884849, 2.8172482902886236, 2.6249796171135946, 3.0983389796520178, 2.839367153050772, 2.9357482871839555, 3.185635564520347, 3.793587078055399, 4.972719346988005, 5.492374593457349, 4.925329242141075, 4.401828496675213, 4.8464499275778605, 5.9418708553886415, 6.764435010253868, 6.785152142489513, 6.209174869484245, 5.658684750731511, 5.6767284083146645, 6.427309557676552, 7.686316768319848, 9.022630059618677, 10.01863903660578, 10.424054523144639, 10.207346413177593, 9.52194743894787, 8.626956244866713, 7.8008064755233635, 7.273326314350524, 7.186757519164432, 7.585026627592646, 8.424353140819587, 9.596379545725014, 10.955857558078463, 12.34704357991888, 13.625299275333749, 14.672385488887812, 15.405364383572683, 15.779890308990336, 15.789083173930727, 15.459275529648783, 14.843829888935746, 14.01603092274234, 13.061832522034123, 12.07302119805308, 11.141165185388983, 10.35256091992637, 9.784266022949701, 9.501217454516116, 9.554370401417094, 9.979752676416238, 10.798306158692766, 12.016376910566606, 13.626715528965567, 15.609856132102625, 17.935753812237813, 20.565574566810568, 23.453547233504338, 26.54880273152074, 29.797141174299778, 33.14268163008405, 36.529362121686724, 39.90226868501443, 43.20878187599968, 46.399537045757135, 49.4292010763501, 52.257073210095385, 54.847521265547236, 57.17026707751794, 59.20053659339391, 60.91909086503802, 62.312154345723265, 63.37125657201821, 64.09300260292686, 64.47878660820149, 64.53446183386089, 64.2699788995889, 63.699003059843065, 62.83851973557052, 61.708436332741535, 60.33118713430103, 58.73134690241333, 56.935257770212125, 54.97067304346095, 52.86642067511621, 50.65208841899796, 48.35773200938263, 46.01360714632062, 43.64992558563774, 41.29663523093262, 38.983223795101544, 36.73854533356964, 34.59066874318471, 32.56674716261137, 30.692907095422427, 28.994155999761137, 27.49430704278839, 26.21591969900796, 25.180254874377564, 24.407243258776788, 23.91546564431524, 23.72214399298296, 23.84314209155626, 24.292974692147876, 25.084824101356077, 26.23056324796665, 27.740784327214783, 29.624832187594905, 31.890841693202457, 34.54577835987885, 37.59548162645465, 41.04471018271536, 44.897188833058706, 49.15565642896088, 53.821914454199266, 58.89687589424939]",1,51.245304,id00200550000005100001500000095e625004750025622652
10000000,"[1.3683933216307478, 0.6567794143317544, 0.833972941201213, 0.9338128109782646, 0.9892364663720922, 1.142711660071919, 1.3640808670632634, 1.8591149174966526, 1.550559523099656, 1.8099350068651354, 2.17800379030175, 2.360006988552029, 2.3544323055375207, 2.417483895582519, 2.9222227470037665, 3.2115393150030296, 3.118634903021422, 3.623302508399567, 3.6509772046679303, 3.7761355454272394, 4.771295038380455, 5.527168014065987, 5.249250517966841, 4.715511866084839, 4.868468079480344, 5.6148653731654266, 6.195639407564292, 6.121742257515555, 5.56723236959108, 5.0968244070097555, 5.188215460672142, 5.949146517167894, 7.12799012781621, 8.305074948028713, 9.107015589912908, 9.34256082736686, 9.034232877055942, 8.37071971901803, 7.622497778800895, 7.057760645590347, 6.880884577565419, 7.20091905848396, 8.02734671633002, 9.285286996393008, 10.841250762101279, 12.531844753874736, 14.190078825223905, 15.666228536530246, 16.842083306115104, 17.63871711681663, 18.01868945269441, 17.983933857167365, 17.570651751701757, 16.84241516157975, 15.88248099382149, 14.786090577073645, 13.653307181000061, 12.582750125816514, 11.666424566588047, 10.985721964997783, 10.60857480442103, 10.587685725941714, 10.959710938846348, 11.745255641485166, 12.9495309301481, 14.563523551407636, 16.565538781090254, 18.922990200517706, 21.594326228899988, 24.53100045987984, 27.679410028480145, 30.98274261232888, 34.38268772034808, 37.820981324395035, 41.24076448856128, 44.58774641374432, 47.81117029775957, 50.86458673120265, 53.70644416305241, 56.300509455439844, 58.61613388956019, 60.628381367472315, 62.318036151169075, 63.67150745040952, 64.68064765721442, 65.34250015250511, 65.65899148590411, 65.6365814426142, 65.28588313477402, 64.62126384732008, 63.660435975775286, 62.42404604990806, 60.93526856769121, 59.21941018530575, 57.30352873144252, 55.21607054299368, 52.98652875546345, 50.64512442300955, 48.22251168561979, 45.749507638588696, 43.25684708519691, 40.7749619597135, 38.33378488669487, 35.96257608620782, 33.68977263544559, 31.542858947978985, 29.548257225788255, 27.731236569978982, 26.115839397963374, 24.724823802717292, 23.57962049888134, 22.700303026874153, 22.10556992624185, 21.812737640064494, 21.837742970692883, 22.19515397110915, 22.898188223855808, 23.958737529142024, 25.38739809407653, 27.193505384902434, 29.385172872746534, 31.9693339700552, 34.951786519045925, 38.337239254759915, 42.12935972339014, 46.33082319129642, 50.943362131403184, 55.96781592148371]",1,51.245304,id00200550000005100001500000095e625004750025622652
