timeStep,Sq,lambda_o,lambda_f,id
7000000,"[1.2813018678478232, 0.6267369503834949, 0.7336167884641577, 0.7507747503534512, 0.9806863104093605, 1.0454734212272978, 1.2031647980650293, 1.4052793359800198, 1.4306220839297539, 1.3572688433780142, 1.5706472194949928, 1.4553525297487406, 1.7239470264480798, 1.5604269411641551, 2.2001376667758143, 1.826675461542582, 2.323043955229691, 2.3566939453526317, 1.721095552758058, 2.3976362617046156, 3.5734485946005887, 3.4920099783265277, 2.592705352905252, 2.3971329436825433, 3.286787249664736, 4.336780205086116, 4.580632491610637, 3.918496401995133, 3.0208927773653054, 2.6871445920126082, 3.307195384338679, 4.719704198269434, 6.3983797570230685, 7.754957840424733, 8.382540299412419, 8.163344746202398, 7.249544620557239, 5.967341786386482, 4.698939321788834, 3.781821892069134, 3.444594832433264, 3.782089976339406, 4.762405272431659, 6.254521932790121, 8.065288405883082, 9.976915286957691, 11.779186570420338, 13.293439533025627, 14.38756736694269, 14.982756213819451, 15.053465540766906, 14.622456803072657, 13.752637497187065, 12.537258627535302, 11.089689605584732, 9.53366651304567, 7.994609231583793, 6.592350620184696, 5.435423034915332, 4.616901909822637, 4.211706342442376, 4.275194432911111, 4.842858191856359, 5.93091160231202, 7.537569479796992, 9.64482893574076, 12.220585482039295, 15.22093909755912, 18.59256972901351, 22.275085210049557, 26.203266469221735, 30.309154573381704, 34.523941325736764, 38.77963972649298, 43.01052267382414, 47.15432799508506, 51.15323547199335, 54.95462720813696, 58.511646741433246, 61.78357498220333, 64.73604259927204, 67.34109910173188, 69.57715876910866, 71.42884293935256, 72.88673711956052, 73.94708006242912, 74.61140045429023, 74.88611527079841, 74.78210223921559, 74.31425725206903, 73.50104604322885, 72.36405799091726, 70.92756857072177, 69.21811575607857, 67.26409455895505, 65.09537292022348, 62.74293129475727, 60.23852752544781, 57.61438795628495, 54.90292518943157, 52.13648243630272, 49.34710403924886, 46.56633143980536, 43.825023633134194, 41.15320096818602, 38.579911021710345, 36.13311518456438, 33.839594544464035, 31.724873624635396, 29.813160537633237, 28.127302133339242, 26.688752755845776, 25.51755527208289, 24.63233309266174, 24.050291969901767, 23.787230427209884, 23.857557746049164, 24.27431851015076, 25.049222780138084, 26.192681044334027, 27.71384316240846, 29.620640587069413, 31.919831214733, 34.617046278687596, 37.71683875745279, 41.22273282669654, 45.13727393512774, 49.462079133238745]",1,37.75791,id00500550000005100001500000095e625004750018878955
7333000,"[1.3280278832913632, 0.6116849130794815, 0.688038075508026, 0.8491049586642719, 0.8778258971118401, 1.0029173471875878, 1.070902838888418, 1.2821445013455577, 1.2627801431417698, 1.3956596319383996, 1.5942248681425069, 1.4515969746047812, 1.7682964030985913, 1.5931600629678127, 2.218016661958411, 1.630220865130527, 2.2593069598970414, 2.5968217616414897, 1.8366150216076726, 2.3629973401880027, 3.6862463018262956, 3.783181330483798, 2.8283321541889883, 2.4361420052340272, 3.246477794992265, 4.4428512451868984, 4.932315267976779, 4.397346041612994, 3.3753997098371546, 2.683973266552268, 2.837307739163582, 3.8193810172198557, 5.207329357641815, 6.453677750823794, 7.140050924177701, 7.106941687432243, 6.454448589389828, 5.459050963426541, 4.461743858289883, 3.7695083625571475, 3.591526844259318, 4.013924631491185, 5.005953759424819, 6.44618565241017, 8.157463682412699, 9.941898713133021, 11.610402168592639, 13.004149724515502, 14.007524987732637, 14.553444006137177, 14.62263493101559, 14.238634188605937, 13.46014611860076, 12.37214413364227, 11.076769869219415, 9.684774600676544, 8.30797653477903, 7.052990529863062, 6.016323501524053, 5.280813218883555, 4.913311971464843, 4.9634710352222875, 5.463459194994329, 6.428442282291271, 7.857655591716264, 9.735913182333878, 12.035414495624517, 14.717727276979518, 17.735844943640178, 21.036235243065104, 24.560814592706155, 28.248798451560713, 32.03839220874928, 35.86829929181259, 39.679033508185306, 43.41403112072156, 47.020564954119116, 50.4504680954, 53.660678665602894, 56.61361988352574, 59.27743139432542, 61.62606876546523, 63.63928831631987, 65.30253418674502, 66.60674388863488, 67.54808763073613, 68.1276555522946, 68.35110572169671, 68.22828441427241, 67.77282882835779, 67.00176106897302, 65.93508095284116, 64.59536398760413, 63.00736976583108, 61.19766499905528, 59.19426450246086, 57.02629262731057, 54.72366692345201, 52.31680519398139, 49.83635657273514, 47.31295680617021, 44.77700754732979, 42.2584791637032, 39.786736315642585, 37.3903853705553, 35.097142573646515, 32.93372179224535, 30.92574058189468, 29.097643283089635, 27.472639843006792, 26.072659062455774, 24.918314990787877, 24.02888522723876, 23.42229993323896, 23.115140414050586, 23.122646187514192, 23.458729520869646, 24.135996481997548, 25.165773617728725, 26.5581394380296, 28.32195995003778, 30.464927549418622, 32.993602637810106, 35.91345739383139, 39.228921180952725, 42.94342712828588, 47.05945946991993, 51.578601274766584]",1,37.75791,id00500550000005100001500000095e625004750018878955
7667000,"[1.3579372361709154, 0.6986207632879168, 0.6927836001954194, 0.7622021147410311, 0.9178230283295364, 1.0155504503421229, 1.0690692801804067, 1.287231081309114, 1.3680898964237127, 1.56925984858064, 1.7734438041065115, 1.6425469376819988, 1.8331700022455857, 1.5910315166677418, 2.0333774814881993, 1.7577300937646316, 2.3452770956389295, 2.733574670416071, 2.2586322592247736, 2.6416812210333225, 3.551543784999899, 3.541948411976102, 2.788299435659854, 2.494300304212076, 3.0970359227273554, 3.946273910481476, 4.2224583014663, 3.731174312482222, 2.9393933521651343, 2.5071337142759518, 2.821859786765432, 3.824374876436642, 5.121370239967407, 6.228331158378974, 6.787166594198053, 6.677099798843652, 6.012927245780487, 5.068474552927014, 4.173436048513261, 3.6213839198357003, 3.609182210923694, 4.212282123409725, 5.3901488478285495, 7.011551951320116, 8.889135671072305, 10.814722409419831, 12.589681273983645, 14.047448015245953, 15.067440990293195, 15.58105404142646, 15.57119249803359, 15.067107206156786, 14.13624009199299, 12.874565901787804, 11.396604494694746, 9.825956482081997, 8.286922768440787, 6.897524992949134, 5.764054385949635, 4.9771383610417965, 4.609220391690368, 4.713291043670481, 5.32267820714503, 6.451695226583499, 8.096950589214378, 10.239137165943529, 12.845138900982215, 15.87031548985643, 19.260848940079807, 22.95605857750795, 26.89061213607707, 30.996579509979387, 35.20529228792186, 39.448986256547734, 43.66221571715541, 47.78303785851036, 51.75397277526602, 55.52275025130545, 59.042858384949746, 62.273911759620326, 65.18185838772791, 67.73904528744502, 69.92416248012833, 71.722084586012, 73.1236281898438, 74.12524186670049, 74.72864430095744, 74.94042437924068, 74.77161555542632, 74.2372552221159, 73.35593831580107, 72.14937295893442, 70.64194461946913, 68.86029405815893, 66.83291324144061, 64.58976242406048, 62.16191074842317, 59.58120196214825, 56.879946215001716, 54.09063835359498, 51.245702678720605, 48.377263757372006, 45.516942580827234, 42.69567712335389, 39.94356617518451, 37.289735190985425, 34.76222280420574, 32.3878866021657, 30.192326730822785, 28.19982589675308, 26.433304352474423, 24.914288485846, 23.66289168142888, 22.69780617839554, 22.036304713251543, 21.694250804105458, 21.686116604653808, 22.025007328909208, 22.722691320739052, 23.78963491448039, 25.235041303444664, 27.0668927013936, 29.291995147573097, 31.91602536829256, 34.943579167083506, 38.37822087103003, 42.22253341284443, 46.47816867667051]",1,37.75791,id00500550000005100001500000095e625004750018878955
8000000,"[1.325551350659529, 0.6455449781302404, 0.6955852322891702, 0.7576408920461015, 0.8683449631725629, 1.0894483450944576, 1.0769878265845205, 1.2490900762554578, 1.524672688523683, 1.394564477814582, 1.4586832958312854, 1.6165680730910372, 1.6992395031248222, 1.6312401691481573, 1.9851795671059616, 1.7284365996079512, 2.3199955877297076, 2.544549747369804, 1.9372025229628063, 2.1829879358076334, 2.9289943774872826, 2.9044917785975435, 2.322145117126489, 2.21430649321789, 2.8801798726694825, 3.686742848478646, 3.9091253395879524, 3.4214651865820813, 2.702241699502046, 2.3866138094879563, 2.8273148050376813, 3.9346591203353323, 5.293871119268972, 6.409415678895246, 6.922643844001982, 6.7209489806769085, 5.932621951878991, 4.846347516268563, 3.804882082859882, 3.111477240873037, 2.9692617014137164, 3.4574919790481173, 4.538216065261967, 6.0825385020626905, 7.905643204888703, 9.802026318680372, 11.575432191539079, 13.060796809416768, 14.137639338103085, 14.735715041775425, 14.83445472142684, 14.457941828895567, 13.66709446059069, 12.550469248316176, 11.21479014216441, 9.775991774683874, 8.351289681061973, 7.05256302217078, 5.981161939469954, 5.2241267206404025, 4.851721977832171, 4.916137703156401, 5.451182547896294, 6.472786230295472, 7.980132107286973, 9.957253327246404, 12.374943325896565, 15.192851302524108, 18.361653968266673, 21.825215074942406, 25.522663203015497, 29.39033551098221, 33.363550355859715, 37.378184783881316, 41.37204388035406, 45.286017959035746, 49.06503071937401, 52.658786991365915, 56.02233272464166, 59.1164426654374, 61.90785290112477, 64.36935632346244, 66.47977923925642, 68.2238569929786, 69.59202569337431, 70.58014606954107, 71.18917421763076, 71.42479261664256, 71.29701335490789, 70.81976406844629, 70.01046568721696, 68.889609744126, 67.48034174470246, 65.80805593583928, 63.90000575742193, 61.784933314044935, 59.49272036483248, 57.05406259449201, 54.500168293077756, 51.86248202915137, 49.1724334438927, 46.4612109145974, 43.75955952711608, 41.09760255045833, 38.50468541558541, 36.0092410573141, 33.63867537668513, 31.41927151506621, 29.37611159514834, 27.53301457289219, 25.912488853952098, 24.535698354227787, 23.422440723523085, 22.591136500843174, 22.058828027047696, 21.841187003202112, 21.952529649164696, 22.405838485150706, 23.212789827936003, 24.383786161942098, 25.927992612832234, 27.853376816773473, 30.166751541661053, 32.87381947697986, 35.9792196663058, 39.48657511056345, 43.398541120932194, 47.71685404771023]",1,37.75791,id00500550000005100001500000095e625004750018878955
8333000,"[1.4251867352184007, 0.6417600213107114, 0.6771868107792774, 0.7285546254448457, 0.892041019608261, 1.0197098118373709, 1.0589632836717804, 1.3783387961418794, 1.3303428061300637, 1.4326159963555498, 1.3517659149422216, 1.4635927484775892, 1.9308827186820934, 1.5647576659925664, 1.8792183713368709, 1.7377318178572365, 2.3994576675538712, 2.6837385923816406, 2.065083930123523, 2.2564386458593253, 3.018519886337438, 3.0410280047450313, 2.4824223894785833, 2.4070351907110004, 3.145211168646925, 4.036516148337458, 4.310142734950743, 3.825554047261076, 3.0800154228356345, 2.73405990569699, 3.152529323405591, 4.2437026782661516, 5.5858439073214505, 6.679430917737324, 7.166984002174382, 6.940305206238314, 6.132514031551217, 5.0357702138061375, 3.994505186916226, 3.3121330858345557, 3.190813357013228, 3.707874385939911, 4.822473740712453, 6.401868071995685, 8.256615651377675, 10.176224979867882, 11.959692797999542, 13.438116943124413, 14.488689752626883, 15.040775958414876, 15.075538317923732, 14.620851011263166, 13.74319853955457, 12.538034425244378, 11.119771318307484, 9.612259398959738, 8.140322463915862, 6.822679774484119, 5.7663923363044525, 5.0628326152586345, 4.785080577592612, 4.986588627508792, 5.700925682032335, 6.942399163378265, 8.707357050906767, 10.975985398804633, 13.714436041256322, 16.87714166109676, 20.409198862949967, 24.248722875418444, 28.329099017464543, 32.58107549509547, 36.93465912793231, 41.320790133946204, 45.67278416579595, 49.927539534777196, 54.0265151817105, 57.9164906955114, 61.55012379028948, 64.88632337953112, 67.89045796828633, 70.53441973992854, 72.79656463942007, 74.66154812264458, 76.12007519973517, 77.16858207471951, 77.80886517786925, 78.04767178489445, 77.8962647851224, 77.36997255041335, 76.48773330615978, 75.27164194273318, 73.74650584860704, 71.93941510618963, 69.87933127343159, 67.59669797927917, 65.12307568636184, 62.490802214757075, 59.73267996936227, 56.88169026228795, 53.97073466210319, 51.03240292480577, 48.098766758185064, 45.20119843319416, 42.37021307486504, 39.6353333335224, 37.024975047501584, 34.56635245480345, 32.28540148728551, 30.206719681896093, 28.353521264481223, 26.74760599878804, 25.409340442918225, 24.35765031461628, 23.610022732793166, 23.18251717338936, 23.089784051213925, 23.345089914220836, 23.960348311541782, 24.94615547046576, 26.311829989632045, 28.065455825358054, 30.213927914781834, 32.762999843023344, 35.71733302161926, 39.080546901934824, 42.85526980002526, 47.04318995851885]",1,37.75791,id00500550000005100001500000095e625004750018878955
8667000,"[1.3810600044758652, 0.6303497387352718, 0.6617422126772879, 0.6984981505102454, 0.9514471469435491, 1.1434462973464603, 1.179302065638151, 1.221764236779785, 1.3069497269399184, 1.4048894793189046, 1.551830805348295, 1.4030868103127558, 1.7920000131234959, 1.6327724463717925, 1.8390068817038574, 1.6920371848543794, 2.164177567332741, 2.4252915048919297, 1.9962959598993844, 2.130054970733015, 2.7316308321815965, 2.792099183426869, 2.3824743031699858, 2.328415197862764, 2.913695904722284, 3.6261645230024033, 3.841468965307191, 3.4324601593673782, 2.7957051585775683, 2.4735619857936375, 2.7743524157456187, 3.6319618132674494, 4.705207905837164, 5.586099375546373, 5.9840687292226376, 5.816668170469241, 5.202898393252473, 4.393172265496857, 3.678301072055417, 3.3101345862204448, 3.4507688862189294, 4.153432544801506, 5.36942963848781, 6.971853911480164, 8.786760746367637, 10.624423425452955, 12.305884830422132, 13.682425118774056, 14.647417309422028, 15.141251068331712, 15.150648377457244, 14.703915601307978, 13.863621766801787, 12.717985336540888, 11.37198073638011, 9.938899258427808, 8.5328494948886, 7.262475200434422, 6.226007106067582, 5.507646906625554, 5.175200478588888, 5.278826394234558, 5.85073819780597, 6.905688681199399, 8.442066507377485, 10.443445940337401, 12.88044601323655, 15.712773831956609, 18.89134613123596, 22.360402439669947, 26.059541428353025, 29.925628679978917, 33.894538915756165, 37.902708523024764, 41.88848502799945, 45.79326903396131, 49.562451232024735, 53.14615256144124, 56.49977963971148, 59.584410395412284, 62.36702661050216, 64.82061099536453, 66.92412664570664, 68.66239641521844, 70.02589901294371, 71.0104976126722, 71.61711553874193, 71.85137224741152, 71.72319141940179, 71.24639156794116, 70.43826818664994, 69.31917514181718, 67.91211177458992, 66.24232103383933, 64.33690291785464, 62.22444656587984, 59.93468350866913, 57.49816385785819, 54.94595658224667, 52.30937447895229, 49.61972399184511, 46.908079651271585, 44.20508260022119, 41.540762425244424, 38.944381318311024, 36.444299451476304, 34.067860343227316, 31.84129492773834, 29.789643000523327, 27.93669070121833, 26.30492270205979, 24.915487795155922, 23.788176609450826, 22.941410236390283, 22.392238599132753, 22.15634746152155, 22.248073038078605, 22.680423233434674, 23.46510460758238, 24.612554231065307, 26.13197566084293, 28.031378332422268, 30.31761972639583, 32.996449727385105, 36.072556650268595, 39.54961446230015, 43.43033078017059, 47.7164952682044]",1,37.75791,id00500550000005100001500000095e625004750018878955
9000000,"[1.2184375811234947, 0.6498332855114376, 0.6595483692874001, 0.8357428103449601, 0.9127107360049331, 0.9993800869713018, 1.0533068136864996, 1.2752391052498415, 1.2418199876208562, 1.3556726814634046, 1.429390688393088, 1.3663704109521242, 1.93419657094516, 1.8149140070044005, 2.228513280279301, 1.7874281414072488, 2.120751351325047, 2.4340132267132844, 1.9455062329220338, 2.1939591279568313, 2.9708398246741696, 2.9844042683722907, 2.3895278157985125, 2.2610613363734067, 2.9725752106727077, 3.9161988315102865, 4.325002101487175, 3.992567626825011, 3.3222573105582835, 2.9122505476025435, 3.126591306196851, 3.9259448866460676, 4.965481965823298, 5.818295960816797, 6.1766276617551314, 5.952092861147675, 5.269479076701841, 4.391436288946848, 3.620908475014298, 3.2170773216770177, 3.3428663190156023, 4.046705820876385, 5.271811361370158, 6.882536326117748, 8.697677879400251, 10.522990245163461, 12.178099540689972, 13.515637491250603, 14.432343197170736, 14.873077332269162, 14.829273875775161, 14.333498022857276, 13.451654156008647, 12.274127628988143, 10.906840080621649, 9.462905410164277, 8.055320781737482, 6.790924513595967, 5.765700239145968, 5.061398646714654, 4.743376649950382, 4.859511061050289, 5.440022567381087, 6.498040038760922, 8.030740111571024, 10.020908890495956, 12.438788679184004, 15.244090835681924, 18.38807466391782, 21.815610661704326, 25.467163752085213, 29.280647889521006, 33.1931174102023, 37.1422725852317, 41.06776703987269, 44.912313099060476, 48.62258783660774, 52.14994780197233, 55.45096424965223, 58.487793383193264, 61.22839782647268, 63.64663641848811, 65.72223965058542, 67.44068776780456, 68.79300786318395, 69.77550531304075, 70.38944372370366, 70.64068626181682, 70.53930988294775, 70.09920260595773, 69.3376526414438, 68.27493689995822, 66.9339151999347, 65.33963537982201, 63.51895350182592, 61.500172419458906, 59.31270116789333, 56.986736922383194, 54.552970651308435, 52.042317060900324, 49.48566898175521, 46.91367597567911, 44.35654663787766, 41.84387382671569, 39.404481864130624, 37.06629460755607, 34.85622319257207, 32.80007217861784, 30.922462792639354, 29.246771952687634, 27.795085760915825, 26.588166179325768, 25.64542963862039, 24.984936377708717, 24.6233893662462, 24.576141722917352, 24.85721160614147, 25.479303619963915, 26.453835844808037, 27.790971669457125, 29.499655666265625, 31.587652815495744, 34.061590446316465, 36.92700232100526, 40.18837434496611, 43.84919143815136, 47.91198515322025, 52.37838167225484]",1,37.75791,id00500550000005100001500000095e625004750018878955
9333000,"[1.2624372815720037, 0.6564166646556439, 0.7181401929274058, 0.766322165484505, 0.8927923349448745, 0.9517800030213251, 1.1880061292153292, 1.2768960602214214, 1.3582888898410437, 1.445488061605876, 1.4633185512423748, 1.345708990543405, 1.766198325607235, 1.6094435762935195, 2.08507930780793, 1.836654114451755, 2.3387894318723257, 2.506463331329512, 1.8776415448972759, 2.4146916990641634, 3.525650407601283, 3.449468371546536, 2.521595749271048, 2.2636382805467052, 3.166978505955045, 4.388699581686692, 4.903957798403081, 4.448099344670891, 3.5486227785222773, 2.9761690726101806, 3.203325117345007, 4.197561927521859, 5.541565345723952, 6.704193255556178, 7.285843640751421, 7.145317548967617, 6.400614913274841, 5.345745544305451, 4.33752185246999, 3.694601217184768, 3.631251502326412, 4.230619791387481, 5.450920706908933, 7.153065044132084, 9.138054948448016, 11.184851518300693, 13.082665764451562, 14.654665878302202, 15.772430564839684, 16.36199593876062, 16.40314186006721, 15.923826501510167, 14.991595126695374, 13.70351812997952, 12.175868220797216, 10.534400005908598, 8.905787426782389, 7.410523049231643, 6.157391222611974, 5.239489781055734, 4.731683752505913, 4.6893200080202035, 5.148004977000665, 6.124240738630648, 7.616721667971024, 9.608109439962645, 12.067124861757241, 14.950818003410037, 18.206901518671103, 21.77605459969449, 25.594125868086888, 29.594182192750992, 33.70836671717084, 37.86954322835984, 42.01271548242889, 46.07621937362035, 50.0026930992337, 53.739835961748696, 57.240970399290056, 60.46542447998429, 63.378753656062614, 65.9528212535238, 68.16575715596119, 70.00181358802195, 71.45113595413359, 72.50946545960983, 73.17778883217694, 73.46194895240423, 73.37222865536172, 72.92291843279772, 72.13187728277498, 71.02009454925721, 69.61125928624853, 67.93134248139351, 66.00819638844882, 63.87117424833239, 61.5507728227515, 59.078299418408214, 56.48556443741165, 53.80459994353184, 51.06740427635525, 48.30571236796244, 45.55079111113048, 42.83325888613467, 40.18292816720648, 37.628669992269565, 35.19829898392309, 32.91847754954391, 30.81463785817983, 28.91092018654082, 27.230126241347147, 25.793686096593728, 24.621637428456793, 23.732615784601787, 23.143854685954647, 22.871194425378878, 22.929098497300178, 23.33067666358961, 24.087713732683387, 25.210703199941356, 26.7088849668004, 28.59028642371149, 30.861766246662864, 33.52906031892618, 36.59682924825331, 40.06870700495028, 43.947350257960956, 48.23448803429824]",1,37.75791,id00500550000005100001500000095e625004750018878955
9667000,"[1.285446034162597, 0.6257615166158452, 0.6310193043456838, 0.8154517236595833, 0.9384681020666418, 1.0117667593866453, 1.0682561708667349, 1.1981687320988565, 1.2414138194124713, 1.4706481555693967, 1.4961675163667842, 1.4653763960375126, 1.7992640676954845, 1.6434700301582235, 2.0446232622631744, 1.7991331048393036, 2.2299832896350567, 2.3309693389657595, 1.7618099575305892, 2.0829285453770976, 2.9288119864591864, 2.9642073118381473, 2.338738143241757, 2.1170799389176667, 2.6666617630992513, 3.403610514959184, 3.625593220067401, 3.199457370412231, 2.5656053952308984, 2.30784297746167, 2.7437741555425577, 3.785008042086938, 5.052870342281529, 6.103486945031465, 6.621796080981302, 6.514401619876979, 5.900256718819759, 5.036411810863852, 4.223366208907459, 3.7234685145967816, 3.7091501625243195, 4.243572905196318, 5.287548503923365, 6.7231301685670655, 8.384474759220819, 10.088670439734083, 11.66187167083285, 12.958482030623918, 13.872926898866144, 14.344708244424831, 14.358030383063218, 13.937479274541241, 13.14117557181115, 12.052621167363485, 10.772203584159076, 9.409064506658327, 8.073806770284861, 6.872320892660397, 5.90086049075703, 5.242382976607613, 4.964092518806201, 5.116070384307047, 5.730847608080208, 6.8237612876545874, 8.393934270112254, 10.425724990147609, 12.89050685266306, 15.748652582751347, 18.951616669308205, 22.444027123377673, 26.165715334234253, 30.053629200101888, 34.04358953191759, 38.07186275399023, 42.076534069541175, 45.99867453954455, 49.78330303093217, 53.380149865091255, 56.74423340933353, 59.83626398675145, 62.62289152057641, 65.07681445919363, 67.17676791730163, 68.9074087721051, 70.25911480844641, 71.22771403296784, 71.8141590764906, 72.02416026058992, 71.86778948796795, 71.35906568171845, 70.51553108856625, 69.35782640755248, 67.90927143125772, 66.19545670677503, 64.24385064739029, 62.083425557488134, 59.744305172939946, 57.25743556459035, 54.65428059875609, 51.96654258971739, 49.22590830789043, 46.463820116064156, 43.71127168690187, 40.99862750003542, 38.35546511894573, 35.81043909922766, 33.39116527403943, 31.12412409332618, 29.034581655104812, 27.146527054597414, 25.482624685724016, 24.064180155375986, 22.911118510431507, 22.041973527569425, 21.473886873916573, 21.222616010163655, 21.302549775078898, 21.72673065972893, 22.50688284985115, 23.65344518462241, 25.175608248659906, 27.081354880781745, 29.377503447312808, 32.069753289154704, 35.1627318101554, 38.66004272934396, 42.56431507121568, 46.87725251643987]",1,37.75791,id00500550000005100001500000095e625004750018878955
10000000,"[1.2861649234263055, 0.7404571731096801, 0.7325943242113735, 0.7511120445965817, 0.904097675390756, 1.0466689931794773, 1.1979527401742838, 1.2931453489150886, 1.327463913681056, 1.327259406819182, 1.444804366818877, 1.4769605682937996, 1.7584881047982912, 1.6684240810220894, 2.220181201360683, 1.7167203663814588, 2.2064029323557706, 2.5177121021462177, 1.9939161329159947, 2.4094177227494855, 3.364702329241159, 3.339963123664698, 2.5238594329007147, 2.1768790199185735, 2.7738330254258146, 3.677250531600444, 4.062092268650544, 3.704864612904688, 3.0244111426919194, 2.636966908587316, 2.9150614642388444, 3.820656280201832, 5.005321945185156, 6.031271151544759, 6.5697183288342185, 6.502341995763831, 5.921027709967313, 5.060573693274253, 4.207874619282294, 3.6212209282956973, 3.477342091380919, 3.849759140988994, 4.71311608410526, 5.964414452351538, 7.452007199799674, 9.005113125807062, 10.459151694743511, 11.674550802671941, 12.548473334294883, 13.020067824467793, 13.070459420201837, 12.718904319325038, 12.01647910715675, 11.038484259365704, 9.876492709673098, 8.63072290634003, 7.40319034092159, 6.291904810350115, 5.386235193022494, 4.763456255827739, 4.486417434101386, 4.602225437855224, 5.1418050374613555, 6.120190318180964, 7.537397789270191, 9.379739558846158, 11.621446654237248, 14.226487418488995, 17.150482197001395, 20.342632104418033, 23.747595718337937, 27.307262529206177, 30.962385533690743, 34.654047298015605, 38.3249440639481, 41.92048103828463, 45.38967897533487, 48.685897652779694, 51.76738600264943, 54.5976716528108, 57.145804625516746, 59.38647108953902, 61.299993523232665, 62.872233556954, 64.09441324926067, 64.96286972139633, 65.47875702224891, 65.64770789982828, 65.47946687993526, 64.98750474999098, 64.18862325660844, 63.10255758024404, 61.75158297161496, 60.16013083792953, 58.354418561988815, 56.36209642884645, 54.21191422425138, 51.9334093550007, 49.55661771995354, 47.11180802665657, 44.62923979615858, 42.13894492090863, 39.67053233060863, 37.25301507147983, 34.91465890869995, 32.68285141316887, 30.583990386040618, 28.643390401847423, 26.885206208236376, 25.33237170254915, 24.00655320838474, 22.92811579507084, 22.11610141625022, 21.58821768762502, 21.360836175734168, 21.44899912728435, 21.866433630148926, 22.625572261125654, 23.73757934059987, 25.21238197932342, 27.05870516672131, 29.28411021278806, 31.895035916193148, 34.89684188927794, 38.29385352588747, 42.089408150256155, 46.285901934311234, 50.88483721673459]",1,37.75791,id00500550000005100001500000095e625004750018878955
