timeStep,Sq,lambda_o,lambda_f,id
7000000,"[1.2654674696326267, 0.6456786040406284, 0.8327820951710568, 1.0978094916008336, 1.300713563138227, 1.5644048803175887, 1.666707064452329, 1.9642324069325867, 2.120360275615796, 2.145390229274442, 2.7415513361719515, 2.5943954234037503, 3.032134574518924, 3.86263649523617, 3.755997834579328, 3.5618333028311526, 4.065152020163078, 4.595084858642083, 5.116178423651339, 4.995110218650246, 5.297043636643983, 6.081773512185279, 6.16435037547378, 5.583307405963984, 5.532669828748108, 6.525855326316664, 7.830632809592955, 8.444002000419996, 8.0805219008446, 7.272449101319639, 6.81905549257752, 7.212406720102518, 8.413168942303427, 9.977669450702757, 11.344654885687838, 12.091901163831393, 12.065836855366358, 11.379535797307625, 10.325572356548328, 9.260442568127027, 8.503345747720372, 8.27097049652759, 8.65192639790735, 9.613445153477276, 11.028615143313713, 12.712643230386952, 14.459223461819073, 16.07134943462288, 17.383844905532168, 18.277081645971062, 18.68274442340397, 18.583215437961133, 18.006372198235642, 17.01750480586837, 15.709805510291806, 14.194566686288795, 12.591906569217363, 11.022559798861563, 9.601037060475454, 8.430277722070317, 7.59778751283006, 7.173163040326731, 7.206848466497314, 7.7299394086976685, 8.754838423667902, 10.276569660159678, 12.274572893591857, 14.714815623227384, 17.55208350202018, 20.73233206831752, 24.19500511733753, 27.875246107232716, 31.705948117265095, 35.6196047178275, 39.54993853438895, 43.43329630102301, 47.20980891987742, 50.82432265511281, 54.22711331795153, 57.37439938652928, 60.228672695809045, 62.75886686568002, 64.94038422995983, 66.75500188474811, 68.19067676746478, 69.24126855989445, 69.90619780808828, 70.19005507532218, 70.10217527753458, 69.65618966174047, 68.86956622907627, 67.7631478140894, 66.360695538042, 64.68844397439051, 62.77467310971625, 60.649301057725864, 58.34350048739486, 55.88934085532598, 53.319457780857874, 50.66675026261831, 47.96410589823531, 45.24415382539476, 42.53904474281752, 39.88025708458471, 37.29842820149418, 34.82320924020141, 32.48314229680716, 30.30555834897187, 28.316494432927268, 26.540628522950215, 25.001230585670875, 23.72012831533764, 22.717686104794407, 22.01279586691496, 21.622878389578762, 21.5638939813976, 21.850361243168038, 22.49538287964052, 23.510677546197712, 24.906616804233458, 26.69226633647678, 28.87543064847674, 31.462700554398698, 34.459502813772936, 37.87015135061139, 41.697899547187994, 45.94499316168685, 50.61272347184288]",1,64.565034,id00100550000005100001500000095e625004750032282517
7333000,"[1.3380852789167645, 0.7078942064305478, 0.8591207418363113, 1.1456461691269517, 1.3615812833715364, 1.6043854631412224, 1.639602635371518, 1.855172871396959, 2.2136845538243093, 2.2043636784384724, 2.3361125438092256, 2.89610726360015, 3.170512399293853, 3.805251246753017, 3.719671145635629, 4.443852675056077, 4.55067095205692, 4.572298996865827, 5.240533497986839, 4.990721873670054, 5.273233028365767, 6.393364435383825, 6.694031705920745, 6.014489640980809, 5.765258816351987, 6.643115822513876, 7.913056114814585, 8.505160521616, 8.100793285535135, 7.2295735696636925, 6.68642189587139, 6.950887490980651, 7.979086121076558, 9.344071983875942, 10.51931091791833, 11.119407858491837, 11.012938598942695, 10.3117277661029, 9.285376278459468, 8.254769486935702, 7.50241039432796, 7.216984653680262, 7.473496263170113, 8.24122277231648, 9.40867133707062, 10.815491517093138, 12.283856265305777, 13.64473019646818, 14.756934215103259, 15.51870630397907, 15.872555841633902, 15.804749939074071, 15.340923630864136, 14.539221843238915, 13.48217410048869, 12.268250089401706, 11.003792347272746, 9.79579653038579, 8.745820759147616, 7.9451556909590275, 7.471273882444212, 7.385496139495293, 7.731758655475059, 8.536332589883477, 9.80833255550568, 11.54084806326682, 13.71253875175996, 16.289547245102536, 19.22760034643787, 22.474188100767602, 25.97072961098648, 29.654653308671886, 33.46133693157971, 37.325868272067964, 41.184601574812234, 44.97649618142524, 48.64423366872616, 52.13511741728232, 55.401764445004204, 58.40260364760871, 61.10219751896546, 63.471406195911136, 65.48741349138727, 67.13363463860881, 68.39952493988586, 69.28030754785837, 69.7766373336866, 69.89421632449864, 69.6433746097819, 69.03862899419217, 68.09823006741685, 66.84370681155951, 65.2994164027, 63.4921055058741, 61.45048812389473, 59.204843946121805, 56.78664015452032, 54.228178778478316, 51.56227094154265, 48.821938705260735, 46.040144679286314, 43.249549123733445, 40.482293910126536, 37.76981242192702, 35.14266425555537, 32.630393419564264, 30.261408615218794, 28.06288410890179, 26.060679668854185, 24.27927802981853, 22.741738363876994, 21.469664269487843, 20.483184839352703, 19.800947427755098, 19.44012080638197, 19.41640747180038, 19.744063945558203, 20.435927987514937, 21.503451723016273, 22.956739763712598, 24.804591479242145, 27.05454665191641, 29.71293381840423, 32.78492067080461, 36.274565954155634, 40.18487235817175, 44.51783995775812, 49.27451980960476]",1,64.565034,id00100550000005100001500000095e625004750032282517
7667000,"[1.2378114793114685, 0.7352097323619193, 0.8302005918055245, 1.1101581541280003, 1.3256460831523011, 1.4610552394913883, 1.5084426575308705, 1.8832740772884973, 2.1441004686871374, 2.440034945166419, 2.553339782035065, 2.6859706297961705, 2.838008182462021, 3.659698575969915, 3.3820091195957835, 3.8542689006958377, 4.217025374001589, 4.831134338417496, 5.547411707044953, 5.0602704385373425, 5.0212036117229495, 6.011303457338894, 6.679938107983288, 6.648948192458267, 6.860495344601234, 7.821640757995984, 8.92781235815351, 9.305042657184613, 8.73763086256177, 7.775420966120847, 7.2122944037281265, 7.532387405391803, 8.691796040488725, 10.243047511239974, 11.617853548817232, 12.382338348537186, 12.368603167495833, 11.676534476054428, 10.590302369728887, 9.464782437637867, 8.624256491472016, 8.295462162646823, 8.579473236189338, 9.455861634036534, 10.807968364653695, 12.458014475131334, 14.203104363990034, 15.846275955251436, 17.21963826225502, 18.198850778386507, 18.709645138051968, 18.727864916465776, 18.274775285885553, 17.40934474209854, 16.218970491309015, 14.809811912877851, 13.2975804450606, 11.799347794751483, 10.426695494805534, 9.280342299252933, 8.446248912807834, 7.993105551059614, 7.971048959266109, 8.41142399869253, 9.327393750311561, 10.715205376743638, 12.555931939383694, 14.817529246820294, 17.457068778496964, 20.423030706953124, 23.65756356900867, 27.0986382317764, 30.682042859031288, 34.34318228607697, 38.018659444052, 41.647628273113035, 45.17291706429464, 48.54192857191143, 51.70732877734339, 54.62754011043764, 57.267057495177376, 59.596607018847415, 61.593167547532346, 63.23987542199346, 64.52583163926319, 65.44582980477614, 66.00002175213416, 66.19353617534944, 66.03606398442393, 65.54142244455205, 64.72710854192253, 63.613850471820705, 62.22516469335413, 60.58692465651648, 58.72694609111352, 56.67459265723124, 54.46040479297099, 52.11575375336987, 49.67252210866604, 47.16281135266333, 44.61867675422201, 42.07188915765444, 39.55372309173281, 37.0947702729391, 34.72477737769805, 32.47250680231171, 30.365619020424585, 28.430575079007824, 26.692557738630118, 25.1754097564191, 23.901587825493515, 22.8921307182551, 22.16664022884717, 21.743273568912507, 21.638745937613074, 21.868342059236237, 22.44593555753529, 23.384015113511822, 24.693716431230385, 26.384859113318182, 28.465987623134243, 30.944415583486705, 33.826272731699014, 37.11655391738415, 40.8191695922217, 44.936997300172166, 49.47193373183801, 54.42494695807274]",1,64.565034,id00100550000005100001500000095e625004750032282517
8000000,"[1.145047544760851, 0.7080911518427516, 0.7695881249915927, 1.1193463442173586, 1.2758166866974239, 1.5388607778675243, 1.552285407463062, 1.9888837655254294, 2.120082557036031, 2.3204056947606446, 2.35274721232543, 2.9081208796624187, 3.004898550551343, 3.2776012253733366, 3.4149775827458755, 3.715537649887266, 4.281796485074053, 4.891844103863395, 5.068372737448485, 4.8310252572129055, 5.396122184237795, 6.538290037859895, 6.9582175954902805, 6.600472939530538, 6.479933983991024, 7.048313460442834, 7.762620804113356, 7.930913255679052, 7.477706542207912, 6.933709354253034, 6.931056656889898, 7.751644970488003, 9.207643911041353, 10.809395616570223, 12.034911367355008, 12.541940775996519, 12.255198653898544, 11.339522475658407, 10.10701739250247, 8.908661565297054, 8.045273007944564, 7.713540622316656, 7.987815495477965, 8.829817953694196, 10.115480092041683, 11.668847448826565, 13.295418604274886, 14.810162891097203, 16.057967466359482, 16.92612079727142, 17.349614911412438, 17.310656205173867, 16.833970716158166, 15.979423217602884, 14.833259053413808, 13.499007647834055, 12.08881108269355, 10.715690730094487, 9.487054151067923, 8.499577476904857, 7.835473427658803, 7.560067073145774, 7.720544280113441, 8.34570527529883, 9.446542118820187, 11.017459096359206, 13.0379648949877, 15.474681522328424, 18.28353458995883, 21.412010776542594, 24.80138952194852, 28.38887623470052, 32.10958283515911, 35.89831790225728, 39.691162855086645, 43.426822454989356, 47.047747545523485, 50.501035519160624, 53.739119719411086, 56.72026308697064, 59.40887407619618, 61.77566443519893, 63.797669075962915, 65.45814815719761, 66.74639083659987, 67.65743907177794, 68.19174848806679, 68.35480179269506, 68.15668858402691, 67.61166374969335, 66.73769502046598, 65.55600868636357, 64.0906410150868, 62.368001558489006, 60.416453300930804, 58.2659134985875, 55.94747808104076, 53.49307163230492, 50.93512423184166, 48.306275809441935, 45.63910814238737, 42.965904189764416, 40.31843410776833, 37.72776701199089, 35.224107339081826, 32.83665450234758, 30.593484425933955, 28.521451473013375, 26.646109248320165, 24.991648748578633, 23.58085235063674, 22.43506216186518, 21.5741613066144, 21.01656678277816, 20.779232590841875, 20.877661911681777, 21.32592718672568, 22.136697033136027, 23.32126900599916, 24.889607297941936, 26.850384543228383, 29.211026967500914, 31.97776219538375, 35.15566909576899, 38.748729108497066, 42.759878556154455, 47.191061500773245, 52.043282757319744]",1,64.565034,id00100550000005100001500000095e625004750032282517
8333000,"[1.2326950390655191, 0.6846248778866266, 0.8692823361198305, 1.0596236153576224, 1.229750785948401, 1.4483082756463672, 1.7391319236996692, 1.8479590964881478, 2.054032807696744, 2.3881443919379444, 2.6000634923779935, 2.768281578298499, 2.9809333147948704, 3.535240101438663, 3.533273688234241, 3.792916052230569, 3.9598981581873973, 4.794396891220582, 5.460576064650245, 5.211935317043337, 5.801437001331661, 6.959092197002776, 7.210611978527447, 6.761426684980504, 6.813411574109766, 7.703401109035242, 8.689394381104266, 8.964202500320113, 8.43080369556266, 7.659755155081469, 7.3608192556300605, 7.905568538880131, 9.177241473004084, 10.717195858467793, 11.992474775008702, 12.622487548988554, 12.486643602696768, 11.71386800858848, 10.597507153768829, 9.48657441261242, 8.691360575349854, 8.422586166266811, 8.76731057194844, 9.694970922805885, 11.08291633393316, 12.750866511268757, 14.495937852188444, 16.12277370494889, 17.46599806742422, 18.40427748846352, 18.866638438555476, 18.832432850503892, 18.326625197279895, 17.41204693747192, 16.18005966847488, 14.74078374905253, 13.21374879791385, 11.719544458688281, 10.372813310187736, 9.27673941232181, 8.519044742769434, 8.169406654091672, 8.27814566091574, 8.875997201352861, 9.974766801264717, 11.568669432625713, 13.636165896735909, 16.14212784253733, 19.040185495780115, 22.27513603990298, 25.785314210893908, 29.50484892542138, 33.36574994686528, 37.29978631826175, 41.240133402665535, 45.12277788880621, 48.88768017889064, 52.47970138624355, 55.849307985354066, 58.95307124547092, 61.75398121071353, 64.22159642198278, 66.33205104588278, 68.0679407958679, 69.4181081866893, 70.37734641382687, 70.94603962799046, 71.1297556899846, 70.93880573061614, 70.3877830721195, 69.49509234352446, 68.28247798023001, 66.77455976390218, 64.99838164929061, 62.98297884869447, 60.758967005681654, 58.35815628583356, 55.81319233896581, 53.15722533731783, 50.423607658895236, 47.64562025486605, 44.85622730457558, 42.08785841126138, 39.37221731603734, 36.74011589775038, 34.221332073042376, 31.844490106191753, 29.63696177459095, 27.624786806298175, 25.83261100495861, 24.283640499193996, 22.999610593637023, 22.000767753083828, 21.305863316252115, 20.932157608390394, 20.89543319995816, 21.21001613968585, 21.88880407278069, 22.943300237449492, 24.383652414118753, 26.21869598084318, 28.456000304712553, 31.10191777207394, 34.16163482971052, 37.63922447451941, 41.53769969055814, 45.85906738953466, 50.604382463902645]",1,64.565034,id00100550000005100001500000095e625004750032282517
8667000,"[1.265943557471134, 0.7502132530302199, 0.8265876298820553, 1.040929694054367, 1.1897672471102412, 1.6288027649431165, 1.4704314449387272, 1.992436884476843, 1.882854322482457, 2.4227946546810206, 2.4483549184149336, 2.757862307586775, 3.0392000566839057, 3.7115096089234014, 3.5627079497316254, 4.08375321127347, 4.31699251337221, 4.663569470450934, 5.556443577180786, 5.2505516072693945, 5.045782010876509, 5.721493469432345, 6.227901435235321, 6.1610503791668005, 6.206677302453892, 6.840000781174109, 7.725103599385667, 8.240192085086894, 8.16226395764309, 7.809029099642966, 7.703358629217041, 8.174595376145255, 9.185758380090045, 10.413124441683726, 11.449274031765608, 11.990088440265339, 11.930931603954631, 11.365942028979177, 10.523626118781197, 9.680492082909876, 9.084656207208697, 8.905886335838678, 9.215236369884371, 9.989164719566931, 11.12962456785039, 12.491591751399278, 13.911255879832472, 15.230424472224177, 16.314848481175282, 17.065841138318383, 17.425662511378825, 17.377749516280534, 16.943107599005025, 16.17417056067511, 15.147282974163746, 13.954741751795464, 12.6971003612175, 11.476221114190903, 10.38937328367369, 9.52452321996808, 8.956846929358392, 8.746412345506098, 8.936922924975121, 9.555381028748831, 10.61251384490346, 12.103801937627528, 14.010957107871242, 16.303709027614907, 18.941776600332826, 21.87691830350582, 25.05497446643935, 28.417832513144543, 31.905262969800994, 35.45658907565729, 39.01216592479451, 42.5146561366523, 45.91009814909728, 49.14877046885012, 52.18586076856699, 54.981952782939864, 57.50334673343443, 59.72223070670783, 61.61672121934395, 63.17079129983648, 64.37410396762274, 65.22176812822178, 65.71403275274403, 65.85593386932888, 65.65690744546494, 65.13037974930015, 64.29334529614692, 63.16594105208351, 61.7710242078732, 60.133759572526884, 58.28122147864576, 56.242014047315855, 54.04591273036627, 51.72352923037238, 49.30600118945376, 46.824707430463285, 44.311009021200874, 41.796016005718826, 39.31037929824992, 36.88410695639729, 34.546403832821, 32.32553344095902, 30.24870075303466, 28.341954570988136, 26.63010806687447, 25.136676073140315, 23.883827710068562, 22.892352963169994, 22.181641863561314, 21.769674976046925, 21.673023959844173, 21.90686103319447, 22.484976243412397, 23.419801516502663, 24.722440533885283, 26.402703556842862, 28.469146391099603, 30.929112753720634, 33.78877937171472, 37.05320320590964, 40.72637025455362, 44.8112454484783, 49.3098232034343, 54.22317824534009]",1,64.565034,id00100550000005100001500000095e625004750032282517
9000000,"[1.2209843808382204, 0.7305012777498183, 0.949336233359618, 1.1789207100494064, 1.2031333805409243, 1.4803176470678723, 1.5516786179513196, 1.7621076454592712, 2.004339017557307, 2.5454978976260594, 2.3269572774932614, 2.719956075028606, 2.9075299484288104, 3.314472643760119, 3.350559460347008, 3.5897472238133252, 4.001989802996233, 4.481840795551785, 4.9278279577374535, 4.752600657925117, 5.141491760306191, 6.328075996652989, 7.147536696646843, 7.274339295906477, 7.425812636243303, 7.9841855129957064, 8.54135789091346, 8.577874782373357, 8.093279513944525, 7.575437745303373, 7.563580680205546, 8.276662730845999, 9.531408431473205, 10.898315998799958, 11.933785518317407, 12.356568547566871, 12.115993673790541, 11.364137737196392, 10.373835154794456, 9.445353826432473, 8.830939981341524, 8.690066869644609, 9.075522447486204, 9.943296427379162, 11.17683461843138, 12.616940335779267, 14.090795933841974, 15.436091025817676, 16.518425391431503, 17.241746507730607, 17.55257167096539, 17.439239871586313, 16.92758165065603, 16.074318695618466, 14.959312574353424, 13.677545504289432, 12.331479852811116, 11.024231302300787, 9.853813804728492, 8.908574806484197, 8.263834402866793, 7.979667617537302, 8.099719747397266, 8.650915620597578, 9.64391011400871, 11.074125415263197, 12.923226982214725, 15.16090224051242, 17.746821600226685, 20.63267867062068, 23.764224320250857, 27.083226523315336, 30.52930409416044, 34.04159701512485, 37.56024886974878, 41.02768780974623, 44.389701524408345, 47.59630893730122, 50.60243697129924, 53.368414874495656, 55.860301476700066, 58.050062542001044, 59.91561628382175, 61.440765289057815, 62.615032714919444, 63.433419815224575, 63.89610074225265, 64.00806925726023, 63.7787505510804, 63.22158989335245, 62.35362834786202, 61.195074352564276, 59.768878595655295, 58.1003183440116, 56.21659621043245, 54.1464572883831, 51.919827639597536, 49.56747628957882, 47.12070216465535, 44.611046785820356, 42.07003301183883, 39.528929689013175, 37.01854170918396, 34.569024692568135, 32.209723289674045, 29.96903192890126, 27.874276716132783, 25.95161711280647, 24.225965973351904, 22.720926505837387, 21.45874472613543, 20.460276001398974, 19.74496431922142, 19.330832971108155, 19.234485399878608, 19.471115027829537, 20.054522953802614, 20.99714248093578, 22.310069511372433, 24.00309791835887, 26.084759079019197, 28.562364821903053, 31.442053111575788, 34.72883585763109, 38.42664829725406, 42.53839945864326, 47.06602326711053, 52.010529906474474]",1,64.565034,id00100550000005100001500000095e625004750032282517
9333000,"[1.3218107081208927, 0.681382899781506, 0.8489771645829871, 1.0556147441744819, 1.3621837526368288, 1.3488814135511749, 1.6783251687566054, 1.8193391218313766, 2.329225750705274, 2.3732129709050187, 2.3854005150488597, 2.870629284559367, 3.1823449479653005, 4.069818286347951, 3.2152773390083564, 4.376573183818974, 4.748103704451101, 5.225791121966591, 5.825247742733903, 5.044603348496426, 5.5176587635772, 7.3617634242933, 8.073862957202849, 7.368759517333595, 7.002158482051876, 7.875290286892155, 9.24486146074003, 9.991118459094325, 9.78419510518214, 9.159482403608667, 8.899289257921863, 9.442236340414569, 10.686327846870105, 12.148338431968511, 13.265415853805013, 13.648051120941423, 13.196358047678938, 12.083425128733023, 10.656657012271, 9.314893485839907, 8.403596260438274, 8.148888583960714, 8.633344495965103, 9.805543544446483, 11.511091801028126, 13.533042873104167, 15.632271563404533, 17.581705033930586, 19.191400293936457, 20.323815653535082, 20.9001636214668, 20.899556111803506, 20.352938911947565, 19.333745255169582, 17.946932375269533, 16.317713721621214, 14.580937939257748, 12.87173734421377, 11.317794412331146, 10.033360844769833, 9.115007333945206, 8.63897592913127, 8.659941829920474, 9.210958377596373, 10.304349656856568, 11.933322383271488, 14.074086888422837, 16.688301543011864, 19.725682512198453, 23.126648887840783, 26.82490031856334, 30.749849185734842, 34.82885153096821, 38.98920004467728, 43.15985843229209, 47.27292950648332, 51.264859637530975, 55.0773900182917, 58.65827088168239, 61.96175866828115, 64.94891848888136, 67.58775534867549, 69.85319775487193, 71.7269567453347, 73.19728224776928, 74.2586371716778, 74.91130788459391, 75.1609678396669, 75.01820919006978, 74.49805531344833, 73.6194653261393, 72.40483992731683, 70.87953630101312, 69.07139833310887, 67.01030707744614, 64.72775523100205, 62.256448349077594, 59.629934641119895, 56.882264427378765, 54.04767969604378, 51.160333669036625, 48.2540398512102, 45.36204969143668, 42.516857714414236, 39.7500327790354, 37.09207397355892, 34.572289561098415, 32.21869733335122, 30.057944709104067, 28.11524692069628, 26.414341660865443, 24.977458609499426, 23.825302320675124, 22.977047021451895, 22.450341952226342, 22.26132596152196, 22.42465015379423, 22.95350747545381, 23.859668210450337, 25.153520441302526, 26.84411461353168, 28.93921142039164, 31.44533230009827, 34.367811909103146, 37.71085200211449, 41.47757621242193, 45.67008528460127, 50.28951236589327]",1,64.565034,id00100550000005100001500000095e625004750032282517
9667000,"[1.2540530391954894, 0.6928814979985614, 0.8646872240209177, 1.0809410644378339, 1.2751348771252347, 1.4370258745806859, 1.7981978656026811, 1.970509785458864, 2.1352725661932217, 2.370784641646189, 2.4705968012793122, 2.513972566866305, 2.8720633131741122, 3.1618014547896736, 3.5727860101849123, 4.7402951196587715, 4.5823724030600665, 4.576565222244989, 5.2430825341728085, 5.085194813538531, 5.426305363549133, 6.529622774545379, 7.058558161212166, 6.800481365740153, 6.699889058623971, 7.239096861318397, 7.961122106144614, 8.231227618396911, 7.955976208876226, 7.596328581433391, 7.715118574601825, 8.560282636085706, 9.95037497877744, 11.429325795819432, 12.519567755762864, 12.922249743383482, 12.598080161920299, 11.737688470470351, 10.667724570994212, 9.742298407130418, 9.254514811350884, 9.383879050908147, 10.180236442730141, 11.57618258718227, 13.41682424993716, 15.496458993342298, 17.594262988216993, 19.504044505283506, 21.05574271316846, 22.128300383469632, 22.654780194949794, 22.621239498345897, 22.061088263721327, 21.046584123059375, 19.678891808531287, 18.077841556810817, 16.37222041302688, 14.691155569943046, 13.156916396908153, 11.879276899805278, 10.951441558668886, 10.447439800922467, 10.420831242327354, 10.904528428710675, 11.911529706907897, 13.436356362574431, 15.457000490986486, 17.937209314362715, 20.828954758844223, 24.074961727989177, 27.611192960168903, 31.369211459665753, 35.278362491101696, 39.26773559846018, 43.26788287694886, 47.21228279365509, 51.03854935305237, 54.68939454942245, 58.11335810069714, 61.265322698324105, 64.10683571825095, 66.60625978977735, 68.73877506199051, 70.48625566613988, 71.8370419428679, 72.78562865344044, 73.33228776430937, 73.48264259924159, 73.24720828459168, 72.64091154247565, 71.68260106751015, 70.39455799448383, 68.80201435359663, 66.93268593352124, 64.816324639304, 62.48429424463513, 59.96917239416145, 57.304380805740124, 54.52384484686771, 51.66168300442716, 48.75192622194398, 45.828266632895954, 42.923834861478554, 40.07100478307385, 37.30122442550791, 34.64487153966229, 32.13113226550749, 29.787901259311056, 27.64170162258205, 25.717622976960715, 24.039276056203516, 22.628762231798802, 21.50665644838601, 20.69200211542665, 20.20231657943427, 20.05360588392238, 20.260387609929072, 20.83572067675062, 21.791241068925434, 23.137202540405095, 24.88252142932852, 27.03482479619125, 29.60050117396647, 32.58475329053027, 35.99165219134636, 39.824192253643254, 44.084346642237904, 48.77312281174915]",1,64.565034,id00100550000005100001500000095e625004750032282517
10000000,"[1.268655433706393, 0.673975057758053, 0.8680600336121647, 1.0395969932979503, 1.2421222840564266, 1.5391423075578856, 1.715246684907907, 2.053676167066011, 2.0247779328065225, 2.3830721553760803, 2.4746951237829795, 2.443802481250534, 3.1436133297476703, 3.6547522584734806, 3.5822425875798727, 4.186540255170932, 4.252880295338982, 4.222638794160266, 4.843288018966364, 5.158109239201771, 5.613523836345082, 6.294798077244325, 6.468629294208858, 6.220887616427307, 6.333259218370632, 7.057937005003943, 7.876873560583968, 8.222638116420633, 8.072478156689806, 7.900187199515817, 8.23587791601808, 9.284608976411395, 10.83461212011448, 12.416047013762086, 13.547997719147855, 13.931409452235256, 13.525846884440694, 12.519356559580546, 11.236249267572344, 10.030804791255541, 9.20056913661965, 8.934549307578582, 9.296944459751384, 10.23855980939792, 11.625070913727034, 13.271985429247076, 14.978626344887417, 16.556374489058353, 17.84897579852176, 18.744615779809394, 19.180656383525882, 19.142533189887647, 18.65848655776142, 17.791705932458154, 16.631227517900083, 15.282631020947912, 13.859287511049132, 12.4746487834339, 11.23585271657852, 10.238751760244016, 9.564349490543039, 9.276546795542258, 9.421047452484068, 10.025245578807464, 11.098908410880593, 12.63547180278616, 14.613778465515495, 17.000106932722016, 19.75035999333823, 22.81230299464466, 26.127763657421237, 29.63472495661467, 33.26926064327161, 36.96727881073274, 40.666052426339505, 44.305526983355136, 47.82940449579889, 51.18601014216682, 54.32895317849203, 57.21759751824297, 59.817359848473956, 62.09985454144563, 64.04290513559452, 65.63044198607915, 66.85230498782039, 67.70396919498236, 68.1862098201414, 68.3047215931739, 68.06970587446494, 67.49543731283975, 66.59982026439012, 65.40394368024761, 63.93164175491052, 62.20906631879414, 60.2642757690186, 58.12684426525533, 55.827493972574246, 53.39775230728304, 50.869635428990875, 48.27535861522274, 45.647073645522454, 43.01663290123602, 40.41537954603711, 37.87396288183173, 35.42217776637041, 33.08882682458525, 30.90160407779636, 28.886998546551588, 27.07021634767755, 25.47511979846332, 24.124182055742356, 23.038455850543166, 22.237554926081017, 21.739646844801417, 21.561455896097787, 21.718274907762527, 22.22398483914443, 23.091081110666646, 24.330705701405424, 25.952684122704614, 27.96556645039911, 30.376671670436934, 33.192134661990785, 36.41695520814374, 40.05504848665804, 44.109296552017085, 48.581600374795066, 53.472932055436154]",1,64.565034,id00100550000005100001500000095e625004750032282517
