mag,Sq0,Sq10000000
235.0,0.7867803953831832,1.3120079699737657
236.0,0.8671695267308165,1.127077143607242
237.0,0.7329530220766396,1.2064139927366553
238.0,0.7341932881847267,1.0781202651941535
241.0,0.7909826327281632,1.173027105109986
242.0,0.8111609246339802,1.1491647223819583
243.0,0.7685608295950034,1.1266279914096098
244.0,0.8130301227969635,1.1113996542708824
245.0,0.7797386172152574,1.127098497739843
246.0,0.8220921023592948,1.1429481476335792
248.0,0.8248351891488633,1.1135148864971771
249.0,0.8719765505953001,1.1346770623018063
250.0,0.791768106528386,1.2030694700512932
251.0,0.782567298544514,1.2496773910464993
253.0,0.7860881689138626,1.1677231364122602
254.0,0.7854394378540058,1.1498131645656708
256.0,1.1039280115350003,0.958789189528565
257.0,0.8084670479527403,1.1443031658099208
258.0,0.7975191253985958,1.1430808441008249
259.0,0.7555183524658575,1.136342560108168
260.0,0.854576230306921,1.0960367439077212
261.0,0.8129292414660079,1.1590469327507449
262.0,0.83073349141083,1.100742981926879
264.0,0.8567730918433364,1.134019993108599
265.0,0.749566679564749,0.9954737271344185
266.0,0.7909321378990926,1.0509427447993098
267.0,0.8715022077721752,1.1352384377960099
268.0,0.9760055628231037,1.1985313718152728
269.0,0.8480563983100039,1.1596027441693686
270.0,0.7808713843051714,1.1268423641090979
272.0,0.8391790393953094,1.2210869088214558
273.0,0.7587820600528739,1.048563158265969
274.0,0.791142621163062,1.142348900288533
275.0,0.8274713024413366,1.1337274810379758
276.0,0.8253978802425179,1.0490677619329114
277.0,0.7252313580104622,1.108002568589973
278.0,0.8419836968166872,1.153103951674302
280.0,0.8199875513995778,1.077400203881677
281.0,0.7836590566125068,1.1373565293896686
282.0,0.8206378907452928,1.099348463056864
283.0,0.8849907278646019,1.0714896239428613
285.0,0.8502748529904766,1.0524314400652761
286.0,0.7533458766594157,1.188974189445638
288.0,0.8963400041411571,1.2604160388016847
289.0,0.8630512445186672,1.1476787594254587
290.0,0.8611848274782476,1.1081751058051252
291.0,0.8197257181628238,1.117045621068966
292.0,0.7509714106565117,1.0554195742686532
293.0,0.8455318338118867,1.097657483618101
294.0,0.968511509184464,1.118059184805209
296.0,0.8059129864331117,1.07453272444212
297.0,0.8651039024335807,1.0843329765468963
298.0,0.7569333552651671,1.0190803309863175
299.0,0.837651559930513,1.043619529230254
300.0,0.874208980291961,1.0696638369337998
301.0,0.8369129818990306,0.9477759518377544
302.0,0.8458875420272638,0.9947733891507221
304.0,1.0148572437891221,1.164986146992777
305.0,0.8584444669306808,1.0599972409361
306.0,0.8380114274581029,1.092373995270763
307.0,0.8682442944332952,1.0703114704917105
308.0,0.8905944275554813,1.0927684508890911
309.0,0.84034243804255,1.0308053947000169
310.0,0.8730080269506351,1.080941001783842
312.0,0.9405985862947235,1.1133961439755273
313.0,0.7599331108300752,1.0700300664486753
314.0,0.8325456909277036,1.0694392357495872
315.0,0.8324118296984235,1.072447959244172
317.0,0.947706173808723,1.076093662050742
318.0,0.8552610672229379,0.9551360792331054
320.0,0.9483256587594984,0.9861959139677059
321.0,0.8165762873868783,1.02190261241854
322.0,0.7722240649042039,1.048959973571001
323.0,0.8003776501420554,1.023454930858422
324.0,0.8606304971813481,1.0456913416251203
325.0,0.8876699693941967,1.0483549142668083
326.0,0.8667058912468009,1.0122277257008292
328.0,0.9114035813241413,1.148692814136829
329.0,0.8825668813449613,1.008501920479345
330.0,0.9002970809530573,1.0203277746287231
331.0,0.8519158317555064,0.9452229503135835
332.0,0.7552680636067189,1.0113415915290078
333.0,0.8771433141351023,1.01209376066698
334.0,0.8851415869361268,1.0128440173651672
336.0,0.7832238086940159,0.9770099893245344
337.0,0.7907550625478857,0.9206470508944038
338.0,0.8756411259415934,0.9600979058213669
339.0,0.9158019708693537,1.0331794465701007
340.0,0.8673800943881615,1.0375691529219702
341.0,0.831261682621575,1.0401513766749084
342.0,0.889504083661354,0.9606158717876184
344.0,0.8130492421162008,0.9953048189725634
345.0,0.8445600707878308,0.9712070672368618
346.0,0.9334592564216638,1.0932617301958683
347.0,0.947599602493449,0.9979397741359229
349.0,0.8178882823896827,1.0175633614336048
350.0,0.9157470925151597,0.9901277249505201
352.0,0.9178786010354414,0.8137715970668461
353.0,0.8166225327369189,0.9788070388444634
354.0,0.8439154802754234,1.0266794747861998
355.0,0.8413697388028146,1.0147385809957779
356.0,0.95056463695979,0.9811938475976562
357.0,0.8953562778092093,1.023867966363868
358.0,0.8837692436199263,0.8744016930617022
360.0,0.8323763011014167,0.971380422193847
361.0,0.9020246044878418,1.0220753180527684
362.0,0.929645861486624,1.0058278294462546
363.0,0.8468227469078791,0.9824269646774346
364.0,0.8579385964948857,0.9453992071132825
365.0,0.9001097904186423,0.9597772812853944
366.0,0.8838378983589666,1.0138884167187383
369.0,0.9008764708306725,0.9239409526945287
370.0,0.9010587197878239,0.9563077431033553
371.0,0.8018759362381349,0.9365970034015065
