TimeStep,c_t,c_wcaPair,c_patchPair,c_swapPair,c_ep,c_ek,v_eT,v_ec,v_eC,c_p,v_eB,v_eA,v_eM,id
3.61e7,0.0500094,92.4771,-5707.7,0.0,-5044.07,1162.64,-0.250415,8219.86,8219.61,0.000134129,0.0194603,0.0173879,0.0368482,0.050.050.055000.01.00.001
3.62e7,0.0499654,92.6293,-5706.1,0.0,-5043.59,1161.62,-0.250449,8242.02,8241.77,0.00015812,0.0194281,0.0173384,0.0367665,0.050.050.055000.01.00.001
3.63e7,0.0500098,92.0892,-5704.38,0.0,-5041.84,1162.65,-0.25027,8261.65,8261.4,7.44966e-5,0.0194466,0.0173568,0.0368034,0.050.050.055000.01.00.001
3.64e7,0.0500058,91.7216,-5704.38,0.0,-5042.17,1162.56,-0.250297,8284.76,8284.51,-0.000103889,0.0194676,0.0173384,0.036806,0.050.050.055000.01.00.001
3.65e7,0.0499437,91.9388,-5705.09,0.0,-5042.98,1161.12,-0.250443,8308.73,8308.48,-2.31392e-5,0.0194155,0.0173695,0.036785,0.050.050.055000.01.00.001
3.66e7,0.0499826,91.8837,-5704.81,0.0,-5042.33,1162.02,-0.250343,8327.88,8327.62,-2.75713e-5,0.0194264,0.017386,0.0368124,0.050.050.055000.01.00.001
3.67e7,0.0499376,91.8548,-5704.53,0.0,-5042.24,1160.98,-0.250404,8351.29,8351.04,-8.48222e-5,0.0194545,0.0173476,0.0368021,0.050.050.055000.01.00.001
3.68e7,0.0500179,92.2734,-5707.51,0.0,-5044.51,1162.84,-0.25043,8372.65,8372.4,-5.05855e-5,0.0194695,0.0173516,0.0368211,0.050.050.055000.01.00.001
3.69e7,0.0499915,91.6684,-5706.15,0.0,-5043.73,1162.23,-0.25042,8394.95,8394.7,-0.000226527,0.0194546,0.0173679,0.0368225,0.050.050.055000.01.00.001
3.7e7,0.0499297,92.2255,-5705.98,0.0,-5043.78,1160.79,-0.250515,8417.66,8417.41,5.93273e-5,0.0194186,0.0173544,0.036773,0.050.050.055000.01.00.001
3.71e7,0.0499856,92.6177,-5705.26,0.0,-5042.77,1162.09,-0.250366,8435.31,8435.06,8.06013e-6,0.0194435,0.0173223,0.0367658,0.050.050.055000.01.00.001
3.72e7,0.049988,92.459,-5705.5,0.0,-5042.32,1162.14,-0.250334,8457.61,8457.36,7.94871e-5,0.0194559,0.0173653,0.0368212,0.050.050.055000.01.00.001
3.73e7,0.0500275,92.6247,-5706.81,0.0,-5043.46,1163.07,-0.250348,8476.69,8476.44,3.34638e-5,0.0194817,0.0173394,0.0368211,0.050.050.055000.01.00.001
3.74e7,0.0500025,92.2259,-5705.8,0.0,-5042.39,1162.48,-0.250317,8496.33,8496.08,-2.17983e-5,0.0194697,0.0173805,0.0368502,0.050.050.055000.01.00.001
3.75e7,0.0499842,91.9033,-5705.5,0.0,-5042.95,1162.06,-0.25038,8520.94,8520.69,-6.72179e-5,0.0194634,0.0173521,0.0368156,0.050.050.055000.01.00.001
3.76e7,0.0499706,91.5507,-5706.78,0.0,-5044.62,1161.74,-0.250508,8543.53,8543.28,-0.00010592,0.0194465,0.017367,0.0368135,0.050.050.055000.01.00.001
3.77e7,0.0500189,92.6073,-5705.99,0.0,-5042.61,1162.87,-0.250306,8563.98,8563.73,0.000146287,0.0194479,0.0173764,0.0368243,0.050.050.055000.01.00.001
3.78e7,0.0500086,91.5908,-5705.47,0.0,-5042.59,1162.62,-0.25032,8588.37,8588.12,-0.000238257,0.0194682,0.017389,0.0368572,0.050.050.055000.01.00.001
3.79e7,0.0500118,91.9226,-5704.17,0.0,-5041.57,1162.7,-0.25025,8610.11,8609.86,-0.000104009,0.0194471,0.0173707,0.0368178,0.050.050.055000.01.00.001
3.8e7,0.0499654,92.2773,-5703.77,0.0,-5040.84,1161.62,-0.250272,8630.82,8630.57,3.52453e-5,0.0194281,0.0173884,0.0368165,0.050.050.055000.01.00.001
3.81e7,0.0499884,91.4197,-5703.42,0.0,-5041.3,1162.16,-0.250267,8650.67,8650.42,-0.000167065,0.0194569,0.0173626,0.0368195,0.050.050.055000.01.00.001
3.82e7,0.0499726,91.9161,-5703.46,0.0,-5040.88,1161.79,-0.250264,8673.31,8673.06,-0.00012525,0.0194461,0.0173706,0.0368168,0.050.050.055000.01.00.001
3.83e7,0.0500808,92.6041,-5702.32,0.0,-5037.64,1164.3,-0.249892,8689.02,8688.77,-5.78021e-5,0.0195053,0.0174031,0.0369084,0.050.050.055000.01.00.001
3.84e7,0.0499724,92.6346,-5701.67,0.0,-5038.33,1161.78,-0.2501,8713.41,8713.16,7.77888e-5,0.0194431,0.0173767,0.0368198,0.050.050.055000.01.00.001
3.85e7,0.0500334,92.858,-5701.53,0.0,-5037.8,1163.2,-0.249974,8731.82,8731.57,0.000169752,0.0194577,0.0173727,0.0368305,0.050.050.055000.01.00.001
3.86e7,0.0500131,91.7811,-5701.71,0.0,-5038.8,1162.73,-0.250069,8754.08,8753.83,-0.000223288,0.0194523,0.0173951,0.0368475,0.050.050.055000.01.00.001
3.87e7,0.050023,91.9058,-5702.28,0.0,-5039.11,1162.96,-0.250074,8773.86,8773.61,-9.93572e-5,0.0194856,0.0173703,0.0368559,0.050.050.055000.01.00.001
3.88e7,0.049977,91.6648,-5703.71,0.0,-5041.33,1161.89,-0.250286,8797.86,8797.61,-0.000157624,0.0194351,0.0173851,0.0368202,0.050.050.055000.01.00.001
3.89e7,0.0500167,91.6339,-5702.13,0.0,-5039.85,1162.81,-0.250131,8817.84,8817.59,-0.000231574,0.0194758,0.0173404,0.0368161,0.050.050.055000.01.00.001
3.9e7,0.0500369,92.1717,-5703.29,0.0,-5039.51,1163.28,-0.250079,8838.33,8838.08,-4.94896e-5,0.0194628,0.0174154,0.0368781,0.050.050.055000.01.00.001
3.91e7,0.0500602,92.0407,-5705.21,0.0,-5041.88,1163.82,-0.250197,8861.74,8861.49,-6.42303e-5,0.0194671,0.01739,0.0368571,0.050.050.055000.01.00.001
3.92e7,0.0499537,91.8902,-5706.06,0.0,-5043.77,1161.35,-0.250479,8887.03,8886.78,-7.67799e-5,0.0194141,0.0173858,0.0367999,0.050.050.055000.01.00.001
3.93e7,0.0500238,91.5221,-5705.78,0.0,-5042.99,1162.98,-0.250324,8906.68,8906.43,-0.000100086,0.0194391,0.0174168,0.0368559,0.050.050.055000.01.00.001
3.94e7,0.0500211,91.4722,-5705.85,0.0,-5043.9,1162.92,-0.250386,8928.29,8928.04,-0.000123457,0.0194532,0.0173518,0.0368049,0.050.050.055000.01.00.001
3.95e7,0.0499972,91.86,-5707.49,0.0,-5045.12,1162.36,-0.250501,8948.79,8948.54,-1.79406e-5,0.0194373,0.0173698,0.0368071,0.050.050.055000.01.00.001
3.96e7,0.0499688,92.0602,-5707.23,0.0,-5044.65,1161.7,-0.250513,8971.01,8970.76,-3.85038e-5,0.0194465,0.0173613,0.0368078,0.050.050.055000.01.00.001
3.97e7,0.0499735,90.8888,-5707.82,0.0,-5046.42,1161.81,-0.25062,8995.45,8995.2,-0.000344702,0.0194545,0.0173528,0.0368073,0.050.050.055000.01.00.001
3.98e7,0.0500207,91.3263,-5707.36,0.0,-5045.27,1162.91,-0.250475,9013.74,9013.49,-0.000366685,0.0194487,0.0173742,0.0368229,0.050.050.055000.01.00.001
3.99e7,0.0499788,91.4471,-5706.28,0.0,-5044.46,1161.93,-0.250486,9037.14,9036.89,-0.000294024,0.0194528,0.0173453,0.0367981,0.050.050.055000.01.00.001
4.0e7,0.0499853,91.6442,-5705.31,0.0,-5043.44,1162.08,-0.25041,9057.64,9057.39,-7.37318e-5,0.0194525,0.0173359,0.0367884,0.050.050.055000.01.00.001
4.01e7,0.0500268,92.1229,-5705.72,0.0,-5042.47,1163.05,-0.250285,9075.46,9075.21,-3.87084e-5,0.0194617,0.0173855,0.0368473,0.050.050.055000.01.00.001
4.02e7,0.0500231,91.7232,-5705.49,0.0,-5042.77,1162.96,-0.25031,9095.75,9095.5,1.7908e-5,0.01946,0.0173783,0.0368383,0.050.050.055000.01.00.001
4.03e7,0.0499447,91.7559,-5706.55,0.0,-5044.63,1161.14,-0.250548,9119.44,9119.19,-0.000211929,0.0194375,0.0173473,0.0367848,0.050.050.055000.01.00.001
4.04e7,0.0499617,91.8859,-5707.72,0.0,-5045.41,1161.54,-0.250573,9140.46,9140.2,-7.77987e-6,0.0194223,0.0173794,0.0368017,0.050.050.055000.01.00.001
4.05e7,0.05,91.3574,-5707.52,0.0,-5045.26,1162.42,-0.250506,9160.14,9159.89,-0.000202801,0.0194534,0.0173789,0.0368322,0.050.050.055000.01.00.001
4.06e7,0.0499737,90.9344,-5708.4,0.0,-5046.47,1161.81,-0.250623,9182.3,9182.05,-0.000392572,0.0194575,0.0173806,0.0368381,0.050.050.055000.01.00.001
4.07e7,0.049968,91.8085,-5709.16,0.0,-5047.52,1161.68,-0.250699,9202.99,9202.74,-1.65696e-5,0.0194361,0.0173269,0.0367629,0.050.050.055000.01.00.001
4.08e7,0.0499708,91.8312,-5707.8,0.0,-5045.91,1161.75,-0.250591,9223.58,9223.33,6.14082e-5,0.0194025,0.0173752,0.0367777,0.050.050.055000.01.00.001
4.09e7,0.0499582,91.901,-5707.7,0.0,-5045.27,1161.45,-0.250569,9244.03,9243.78,5.72514e-6,0.0194412,0.0173672,0.0368085,0.050.050.055000.01.00.001
4.1e7,0.0500409,92.0442,-5707.39,0.0,-5044.12,1163.38,-0.25037,9264.09,9263.84,-1.60228e-6,0.0194898,0.0173634,0.0368532,0.050.050.055000.01.00.001
4.11e7,0.0499761,91.844,-5707.65,0.0,-5045.01,1161.87,-0.250525,9288.48,9288.23,-0.000221459,0.019446,0.0173791,0.0368251,0.050.050.055000.01.00.001
4.12e7,0.0499804,92.4281,-5707.44,0.0,-5044.11,1161.97,-0.25046,9305.94,9305.69,6.27632e-5,0.0194721,0.0173601,0.0368323,0.050.050.055000.01.00.001
4.13e7,0.0499947,91.9204,-5708.08,0.0,-5045.11,1162.3,-0.250504,9326.53,9326.28,-9.71703e-5,0.019477,0.0173649,0.0368418,0.050.050.055000.01.00.001
4.14e7,0.0500503,92.5497,-5707.47,0.0,-5043.7,1163.6,-0.25033,9345.34,9345.09,0.000271506,0.0194732,0.0173795,0.0368527,0.050.050.055000.01.00.001
4.15e7,0.0499559,91.7365,-5707.66,0.0,-5045.96,1161.4,-0.250617,9370.82,9370.57,-5.27304e-5,0.0194382,0.0173335,0.0367717,0.050.050.055000.01.00.001
4.16e7,0.050003,91.2599,-5705.76,0.0,-5043.5,1162.49,-0.250388,9388.29,9388.04,-0.000112901,0.0194639,0.0173746,0.0368385,0.050.050.055000.01.00.001
4.17e7,0.050058,91.5698,-5705.46,0.0,-5043.28,1163.77,-0.250291,9409.81,9409.56,-0.000155987,0.0194501,0.0173633,0.0368134,0.050.050.055000.01.00.001
4.18e7,0.0499388,91.8089,-5705.46,0.0,-5043.84,1161.0,-0.250506,9433.93,9433.68,-0.000136273,0.0194559,0.0173061,0.036762,0.050.050.055000.01.00.001
4.19e7,0.0499657,91.6726,-5705.5,0.0,-5043.79,1161.63,-0.250462,9455.84,9455.59,-6.0716e-5,0.019439,0.0173374,0.0367764,0.050.050.055000.01.00.001
4.2e7,0.0500345,92.0141,-5704.8,0.0,-5041.68,1163.23,-0.250223,9473.66,9473.41,-9.01963e-5,0.0194928,0.0173527,0.0368455,0.050.050.055000.01.00.001
4.21e7,0.0500304,91.8084,-5704.98,0.0,-5041.76,1163.13,-0.250234,9494.83,9494.58,-0.000158047,0.0194878,0.0173773,0.0368651,0.050.050.055000.01.00.001
4.22e7,0.0499972,92.1518,-5705.52,0.0,-5042.52,1162.36,-0.250333,9518.1,9517.85,-6.02961e-6,0.0194502,0.0173791,0.0368293,0.050.050.055000.01.00.001
4.23e7,0.0499842,91.3855,-5705.76,0.0,-5043.98,1162.06,-0.250447,9541.07,9540.82,-0.000166556,0.0194376,0.0173619,0.0367995,0.050.050.055000.01.00.001
4.24e7,0.0499739,92.031,-5705.63,0.0,-5043.04,1161.82,-0.250402,9561.57,9561.32,-2.45323e-5,0.0194392,0.0173704,0.0368096,0.050.050.055000.01.00.001
4.25e7,0.0499686,92.2242,-5705.76,0.0,-5043.39,1161.69,-0.250432,9581.32,9581.07,4.59719e-5,0.0194299,0.0173538,0.0367837,0.050.050.055000.01.00.001
4.26e7,0.0500277,91.6746,-5705.59,0.0,-5043.03,1163.07,-0.25032,9600.4,9600.15,-0.000113269,0.0194511,0.01738,0.0368311,0.050.050.055000.01.00.001
4.27e7,0.0500634,92.1942,-5705.33,0.0,-5041.39,1163.9,-0.250161,9618.47,9618.22,1.99274e-5,0.0194616,0.0174251,0.0368867,0.050.050.055000.01.00.001
4.28e7,0.0500391,92.3078,-5703.44,0.0,-5039.75,1163.33,-0.250091,9640.58,9640.33,2.7789e-5,0.0194422,0.017421,0.0368632,0.050.050.055000.01.00.001
4.29e7,0.0499853,92.037,-5704.13,0.0,-5041.86,1162.08,-0.250308,9664.08,9663.83,-1.162e-6,0.0194432,0.0173462,0.0367894,0.050.050.055000.01.00.001
4.3e7,0.0500465,92.4527,-5704.36,0.0,-5040.92,1163.51,-0.250156,9683.78,9683.53,0.000176023,0.0194518,0.0173861,0.0368379,0.050.050.055000.01.00.001
4.31e7,0.0499708,91.669,-5704.77,0.0,-5042.44,1161.75,-0.250367,9706.63,9706.38,-1.29432e-5,0.0194294,0.0173874,0.0368168,0.050.050.055000.01.00.001
4.32e7,0.0500522,92.6213,-5704.35,0.0,-5041.13,1163.64,-0.25016,9724.01,9723.76,0.000201608,0.0194491,0.0173641,0.0368132,0.050.050.055000.01.00.001
4.33e7,0.0499943,91.4778,-5704.6,0.0,-5042.52,1162.29,-0.250337,9749.45,9749.2,-0.00022452,0.0194509,0.0173626,0.0368134,0.050.050.055000.01.00.001
4.34e7,0.0500413,91.8835,-5704.47,0.0,-5041.58,1163.38,-0.250206,9769.44,9769.19,-0.000125151,0.0194552,0.0173836,0.0368389,0.050.050.055000.01.00.001
4.35e7,0.0499892,91.4544,-5704.78,0.0,-5042.72,1162.18,-0.250358,9792.91,9792.66,-9.89265e-5,0.0194197,0.0173934,0.0368131,0.050.050.055000.01.00.001
4.36e7,0.0500056,91.6674,-5703.79,0.0,-5041.43,1162.55,-0.25025,9810.11,9809.85,-7.93631e-5,0.0194236,0.0173955,0.0368191,0.050.050.055000.01.00.001
4.37e7,0.0500015,90.9625,-5702.13,0.0,-5040.89,1162.46,-0.250221,9832.83,9832.58,-0.000404077,0.0194526,0.0173394,0.036792,0.050.050.055000.01.00.001
4.38e7,0.0500817,91.3611,-5700.47,0.0,-5038.11,1164.32,-0.249921,9852.32,9852.07,-0.000109292,0.0194579,0.0173808,0.0368388,0.050.050.055000.01.00.001
4.39e7,0.0499782,91.4307,-5700.28,0.0,-5038.55,1161.92,-0.250105,9876.83,9876.58,-6.05822e-6,0.0194191,0.0173748,0.0367939,0.050.050.055000.01.00.001
4.4e7,0.05,91.673,-5698.86,0.0,-5036.64,1162.43,-0.249949,9895.24,9894.99,2.78978e-5,0.0194162,0.0173936,0.0368098,0.050.050.055000.01.00.001
4.41e7,0.0500025,91.2693,-5700.86,0.0,-5038.73,1162.48,-0.25008,9917.9,9917.65,-0.000151013,0.0194396,0.0173904,0.03683,0.050.050.055000.01.00.001
4.42e7,0.0500403,91.0749,-5702.56,0.0,-5040.62,1163.36,-0.250146,9940.34,9940.09,-0.000273592,0.0194468,0.0173835,0.0368303,0.050.050.055000.01.00.001
4.43e7,0.0499941,91.2459,-5702.93,0.0,-5041.07,1162.29,-0.250244,9961.78,9961.53,-0.000118594,0.019444,0.0173699,0.0368139,0.050.050.055000.01.00.001
4.44e7,0.0500127,91.788,-5702.66,0.0,-5040.52,1162.72,-0.25018,9982.06,9981.81,-6.22732e-5,0.0194453,0.0173519,0.0367973,0.050.050.055000.01.00.001
4.45e7,0.0500434,91.279,-5702.42,0.0,-5040.34,1163.43,-0.250123,10004.0,10003.7,-0.000213784,0.0194563,0.0173697,0.0368259,0.050.050.055000.01.00.001
4.46e7,0.0500077,91.1731,-5702.76,0.0,-5040.7,1162.6,-0.250199,10028.0,10027.7,-0.000220546,0.0194477,0.0173842,0.0368319,0.050.050.055000.01.00.001
4.47e7,0.0499468,91.76,-5702.93,0.0,-5041.66,1161.19,-0.250353,10050.9,10050.6,7.70897e-5,0.0194121,0.0173303,0.0367425,0.050.050.055000.01.00.001
4.48e7,0.0500629,90.7404,-5702.78,0.0,-5041.0,1163.89,-0.250136,10068.3,10068.1,-0.00040068,0.01945,0.0173912,0.0368413,0.050.050.055000.01.00.001
4.49e7,0.0500144,91.6044,-5701.91,0.0,-5040.02,1162.76,-0.250146,10090.3,10090.1,-5.90444e-5,0.0194362,0.0173562,0.0367923,0.050.050.055000.01.00.001
4.5e7,0.0499975,91.7071,-5702.36,0.0,-5040.35,1162.37,-0.250192,10112.5,10112.2,3.09018e-5,0.0194335,0.0173603,0.0367938,0.050.050.055000.01.00.001
4.51e7,0.050086,91.5377,-5702.43,0.0,-5038.81,1164.42,-0.24996,10130.6,10130.3,-2.62168e-5,0.0194476,0.0174611,0.0369087,0.050.050.055000.01.00.001
4.52e7,0.0499898,91.1272,-5702.87,0.0,-5041.03,1162.19,-0.250248,10154.2,10154.0,-0.000194318,0.0194336,0.0173868,0.0368204,0.050.050.055000.01.00.001
4.53e7,0.0500264,91.4986,-5703.42,0.0,-5040.94,1163.04,-0.250187,10173.8,10173.5,-1.69213e-5,0.0194358,0.0174014,0.0368372,0.050.050.055000.01.00.001
4.54e7,0.0500165,91.445,-5704.79,0.0,-5042.33,1162.81,-0.250292,10195.2,10194.9,-1.52595e-5,0.019446,0.0173939,0.03684,0.050.050.055000.01.00.001
4.55e7,0.0500466,91.6811,-5705.08,0.0,-5042.6,1163.51,-0.250264,10214.7,10214.4,-0.000233235,0.0194646,0.0173611,0.0368257,0.050.050.055000.01.00.001
4.56e7,0.050011,91.657,-5706.69,0.0,-5044.0,1162.68,-0.250408,10237.0,10236.7,-0.000179839,0.0194541,0.0173865,0.0368407,0.050.050.055000.01.00.001
4.57e7,0.0499822,91.965,-5706.46,0.0,-5044.09,1162.01,-0.250456,10258.0,10257.7,8.97959e-6,0.0194467,0.0173541,0.0368008,0.050.050.055000.01.00.001
4.58e7,0.0500086,91.4503,-5706.33,0.0,-5044.16,1162.63,-0.250421,10280.1,10279.9,-0.00015125,0.0194549,0.0173657,0.0368206,0.050.050.055000.01.00.001
4.59e7,0.0499959,91.4512,-5706.67,0.0,-5044.43,1162.33,-0.250458,10302.3,10302.0,-0.00021109,0.0194475,0.0173774,0.0368249,0.050.050.055000.01.00.001
4.6e7,0.0500485,92.2095,-5706.53,0.0,-5043.68,1163.55,-0.250331,10320.8,10320.5,-3.08434e-5,0.0194535,0.0173618,0.0368153,0.050.050.055000.01.00.001
4.61e7,0.049999,92.3016,-5706.57,0.0,-5043.86,1162.4,-0.250417,10341.6,10341.3,0.000102948,0.019429,0.017371,0.0368,0.050.050.055000.01.00.001
4.62e7,0.0500172,92.1201,-5706.48,0.0,-5044.21,1162.82,-0.250412,10361.4,10361.2,-2.26422e-5,0.0194521,0.0173323,0.0367844,0.050.050.055000.01.00.001
4.63e7,0.05001,92.2416,-5704.57,0.0,-5041.23,1162.66,-0.25023,10379.8,10379.6,2.17468e-5,0.0194466,0.0173984,0.036845,0.050.050.055000.01.00.001
4.64e7,0.0500001,91.7699,-5707.47,0.0,-5044.83,1162.43,-0.250478,10403.5,10403.2,-0.00014802,0.0194572,0.0173729,0.0368301,0.050.050.055000.01.00.001
4.65e7,0.0500029,92.2516,-5710.62,0.0,-5047.71,1162.49,-0.250659,10425.4,10425.1,5.19108e-6,0.0194445,0.0173723,0.0368169,0.050.050.055000.01.00.001
4.66e7,0.0500134,92.3397,-5711.2,0.0,-5048.27,1162.74,-0.250679,10445.0,10444.8,8.9544e-5,0.0194591,0.0173533,0.0368124,0.050.050.055000.01.00.001
4.67e7,0.0500604,92.4699,-5711.07,0.0,-5047.99,1163.83,-0.250591,10462.9,10462.7,0.000152167,0.0194639,0.0173493,0.0368132,0.050.050.055000.01.00.001
4.68e7,0.0499888,91.4297,-5711.29,0.0,-5049.1,1162.17,-0.25077,10487.0,10486.7,-0.000310532,0.0194713,0.0173518,0.0368231,0.050.050.055000.01.00.001
4.69e7,0.0499647,92.5666,-5711.15,0.0,-5048.43,1161.6,-0.250763,10509.6,10509.4,9.03991e-5,0.0194471,0.0173372,0.0367843,0.050.050.055000.01.00.001
4.7e7,0.0500034,92.7118,-5711.26,0.0,-5048.02,1162.5,-0.250678,10529.6,10529.4,0.000195239,0.0194614,0.0173471,0.0368085,0.050.050.055000.01.00.001
4.71e7,0.0500271,91.5352,-5711.29,0.0,-5048.35,1163.06,-0.250664,10550.1,10549.9,-0.000316988,0.0194485,0.0174161,0.0368646,0.050.050.055000.01.00.001
4.72e7,0.0500364,91.4162,-5712.19,0.0,-5050.08,1163.27,-0.250762,10570.1,10569.8,-0.000169427,0.0194588,0.0173601,0.0368189,0.050.050.055000.01.00.001
4.73e7,0.0499503,91.7019,-5711.06,0.0,-5049.27,1161.27,-0.250839,10590.2,10589.9,-0.000195874,0.0194496,0.01733,0.0367796,0.050.050.055000.01.00.001
4.74e7,0.0500453,92.1418,-5710.42,0.0,-5047.77,1163.48,-0.250599,10607.7,10607.5,5.13083e-5,0.0194697,0.0173372,0.0368069,0.050.050.055000.01.00.001
4.75e7,0.0500321,91.505,-5709.15,0.0,-5046.77,1163.17,-0.250555,10631.5,10631.3,-0.000184908,0.0194615,0.017369,0.0368306,0.050.050.055000.01.00.001
4.76e7,0.0500192,91.3989,-5708.51,0.0,-5046.17,1162.87,-0.250536,10654.0,10653.8,-0.000241639,0.0194422,0.0173924,0.0368345,0.050.050.055000.01.00.001
4.77e7,0.0500238,91.1851,-5706.84,0.0,-5044.48,1162.98,-0.250419,10671.8,10671.5,-0.000209334,0.0194293,0.0174211,0.0368504,0.050.050.055000.01.00.001
4.78e7,0.0499437,91.8679,-5708.15,0.0,-5046.01,1161.12,-0.250639,10695.7,10695.4,-4.94066e-5,0.0194352,0.0173567,0.0367918,0.050.050.055000.01.00.001
4.79e7,0.0500141,91.4985,-5709.23,0.0,-5046.81,1162.75,-0.250584,10716.2,10716.0,-0.000214532,0.0194505,0.0173836,0.0368341,0.050.050.055000.01.00.001
4.8e7,0.049991,91.5537,-5710.52,0.0,-5047.77,1162.22,-0.250681,10737.9,10737.7,-0.000250481,0.0194342,0.0174167,0.0368509,0.050.050.055000.01.00.001
4.81e7,0.0500232,92.5853,-5710.99,0.0,-5047.1,1162.97,-0.25059,10757.0,10756.8,0.000110928,0.0194654,0.0173926,0.0368581,0.050.050.055000.01.00.001
4.82e7,0.0499922,91.8666,-5712.68,0.0,-5050.02,1162.24,-0.250824,10780.7,10780.5,-0.000219038,0.0194692,0.0173561,0.0368253,0.050.050.055000.01.00.001
4.83e7,0.0500077,91.5886,-5713.98,0.0,-5051.19,1162.6,-0.250877,10803.8,10803.5,-7.05747e-5,0.0194518,0.0173998,0.0368516,0.050.050.055000.01.00.001
4.84e7,0.0500196,91.2588,-5717.23,0.0,-5055.04,1162.88,-0.251107,10828.7,10828.5,-0.000291119,0.0194597,0.0173746,0.0368343,0.050.050.055000.01.00.001
4.85e7,0.0500476,91.6535,-5717.32,0.0,-5054.25,1163.53,-0.251014,10850.2,10849.9,-0.000251445,0.019453,0.0174126,0.0368656,0.050.050.055000.01.00.001
4.86e7,0.0499998,92.0052,-5717.15,0.0,-5054.3,1162.42,-0.251089,10873.7,10873.5,-3.4654e-5,0.0194435,0.017385,0.0368285,0.050.050.055000.01.00.001
4.87e7,0.0500259,91.687,-5717.17,0.0,-5054.2,1163.03,-0.251044,10894.8,10894.5,-0.000204796,0.019465,0.0173918,0.0368568,0.050.050.055000.01.00.001
4.88e7,0.050008,91.8841,-5717.08,0.0,-5054.15,1162.61,-0.251067,10915.6,10915.4,-0.000183491,0.0194694,0.0173727,0.0368421,0.050.050.055000.01.00.001
4.89e7,0.0500168,92.0919,-5717.04,0.0,-5053.64,1162.82,-0.251021,10936.0,10935.7,-5.16221e-5,0.0194728,0.0173859,0.0368587,0.050.050.055000.01.00.001
4.9e7,0.0500176,92.2996,-5718.45,0.0,-5054.49,1162.83,-0.251075,10956.4,10956.1,-9.8141e-5,0.0194825,0.0173989,0.0368814,0.050.050.055000.01.00.001
4.91e7,0.050036,92.2692,-5718.96,0.0,-5055.62,1163.26,-0.25112,10978.1,10977.8,-8.64847e-5,0.0194681,0.0173754,0.0368434,0.050.050.055000.01.00.001
4.92e7,0.050031,92.3596,-5718.86,0.0,-5055.47,1163.15,-0.251118,11000.1,10999.9,-2.98267e-6,0.0194735,0.0173673,0.0368408,0.050.050.055000.01.00.001
4.93e7,0.0500111,92.042,-5719.1,0.0,-5056.38,1162.68,-0.251206,11023.4,11023.2,-0.00018891,0.0194678,0.01735,0.0368178,0.050.050.055000.01.00.001
4.94e7,0.0500028,92.6784,-5718.95,0.0,-5055.37,1162.49,-0.251154,11044.4,11044.1,3.15354e-5,0.0194866,0.0173458,0.0368323,0.050.050.055000.01.00.001
4.95e7,0.0500028,92.3359,-5717.62,0.0,-5054.9,1162.49,-0.251123,11066.0,11065.7,-0.000121172,0.0194617,0.0173372,0.036799,0.050.050.055000.01.00.001
4.96e7,0.0500244,92.3379,-5717.15,0.0,-5054.21,1162.99,-0.251046,11086.9,11086.6,-9.34507e-5,0.0194612,0.0173522,0.0368135,0.050.050.055000.01.00.001
4.97e7,0.0500149,91.8416,-5717.05,0.0,-5054.05,1162.77,-0.25105,11107.0,11106.8,-0.000188005,0.0194556,0.0173929,0.0368486,0.050.050.055000.01.00.001
4.98e7,0.050004,92.307,-5717.1,0.0,-5054.18,1162.52,-0.251075,11126.3,11126.0,-9.91302e-6,0.0194663,0.0173476,0.0368139,0.050.050.055000.01.00.001
4.99e7,0.0500505,92.6889,-5718.55,0.0,-5054.27,1163.6,-0.251011,11145.3,11145.0,8.80804e-5,0.0194872,0.0173899,0.0368771,0.050.050.055000.01.00.001
5.0e7,0.0500205,92.3349,-5717.32,0.0,-5053.88,1162.9,-0.251031,11167.7,11167.5,-0.000143738,0.0194567,0.0173886,0.0368453,0.050.050.055000.01.00.001
5.01e7,0.0499589,92.2069,-5718.95,0.0,-5056.51,1161.47,-0.251293,11192.0,11191.7,-0.000138423,0.0194613,0.0173279,0.0367891,0.050.050.055000.01.00.001
5.02e7,0.0499282,92.0048,-5717.93,0.0,-5055.74,1160.76,-0.251289,11214.0,11213.7,-8.69581e-5,0.0194319,0.0173545,0.0367864,0.050.050.055000.01.00.001
5.03e7,0.0500538,91.928,-5716.94,0.0,-5053.76,1163.68,-0.250973,11231.8,11231.5,-0.000234821,0.0194984,0.0173568,0.0368552,0.050.050.055000.01.00.001
5.04e7,0.0500409,92.8005,-5716.85,0.0,-5052.94,1163.38,-0.25094,11253.4,11253.1,2.87426e-5,0.0194707,0.0173747,0.0368454,0.050.050.055000.01.00.001
5.05e7,0.050025,92.4465,-5716.79,0.0,-5052.59,1163.01,-0.250941,11272.4,11272.2,1.7166e-5,0.019493,0.0173947,0.0368877,0.050.050.055000.01.00.001
5.06e7,0.050006,92.4238,-5717.26,0.0,-5054.07,1162.57,-0.251065,11293.3,11293.0,4.56914e-6,0.0194459,0.0173778,0.0368237,0.050.050.055000.01.00.001
5.07e7,0.0500067,92.9994,-5716.7,0.0,-5052.38,1162.58,-0.250955,11313.6,11313.3,0.000146724,0.0195011,0.0173582,0.0368593,0.050.050.055000.01.00.001
